dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
iso17,iso17,spice,19,e3nn_baseline,0,-11519.1826171875,0.0,1.2516975402832031e-06,2.122761912914939e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,1,-11519.1826171875,0.0,4.76837158203125e-07,1.487501890551357e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,2,-11519.1826171875,0.0,9.5367431640625e-07,1.8090533160375344e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,3,-11519.1826171875,0.0,1.0728836059570312e-06,1.711672865667424e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,4,-11519.1826171875,0.0,7.152557373046875e-07,2.0659021515712084e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,5,-11519.1826171875,0.0,5.960464477539062e-07,1.7861786716366623e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,6,-11519.1826171875,0.0,9.5367431640625e-07,2.3554291317395837e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,7,-11519.1826171875,0.0,1.0728836059570312e-06,2.737761519711057e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,8,-11519.1826171875,0.0,9.238719940185547e-07,2.1776608605250658e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_baseline,9,-11519.1826171875,0.0,1.1920928955078125e-06,2.206417519801107e-07,2,10,cuda,baseline
iso17,iso17,spice,19,e3nn_pair_full,0,-11519.1826171875,0.0,1.3113021850585938e-06,3.394589214167354e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,1,-11519.1826171875,0.0,1.043081283569336e-06,2.480912542068836e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,2,-11519.1826171875,0.0,1.6689300537109375e-06,3.065194960072404e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,3,-11519.1826171875,0.0,8.344650268554688e-07,2.0247279053364764e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,4,-11519.1826171875,0.0,1.5795230865478516e-06,3.8337810792654636e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,5,-11519.1826171875,0.0,1.430511474609375e-06,2.425360037250357e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,6,-11519.1826171875,0.0,9.5367431640625e-07,2.622081467507087e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,7,-11519.1826171875,0.0,1.7881393432617188e-06,3.1658430543757277e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,8,-11519.1826171875,0.0,1.3113021850585938e-06,2.457384482568159e-07,2,10,cuda,full
iso17,iso17,spice,19,e3nn_pair_full,9,-11519.1826171875,0.0,9.5367431640625e-07,2.122761912914939e-07,2,10,cuda,full
