dataset,natoms,case,mode,op,cpu_time_total_us,device_time_total_us,self_cpu_time_total_us,count
qm9_hf,29,full_legacy,force_model,aten::mm,5565.498999999999,8117.261000000059,3623.108999999817,652
qm9_hf,29,full_legacy,force_model,forward,18566.11,6452.75899999998,1227.1710000000464,37
qm9_hf,29,full_legacy,force_model,aten::tensordot,5252.445999999992,4796.381999999981,708.5099999999461,319
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: MulBackward0,10143.337999999945,4377.678999999884,1848.6180000000568,585
qm9_hf,29,full_legacy,force_model,aten::mul,10427.15500000008,3648.005999999945,6856.697000000157,2174
qm9_hf,29,full_legacy,force_model,ampere_sgemm_64x64_nn,0.0,3517.466999999987,0.0,190
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: MmBackward0,4012.163999999957,3487.9000000000924,710.1409999999923,318
qm9_hf,29,full_legacy,force_model,MmBackward0,3289.1879999999583,3483.2500000000764,339.88800000006086,318
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: SliceBackward0,11292.53299999996,3295.3259999997863,1636.9589999998025,635
qm9_hf,29,full_legacy,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,2928.2499999999964,0.0,1594
qm9_hf,29,full_legacy,force_model,ampere_sgemm_64x64_tn,0.0,2545.101000000028,0.0,194
qm9_hf,29,full_legacy,force_model,aten::sum,2817.119000000046,2322.372999999945,1886.6250000001746,582
qm9_hf,29,full_legacy,force_model,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",0.0,2297.697999999942,0.0,576
qm9_hf,29,full_legacy,force_model,MulBackward0,5518.962999999836,2067.070999999938,773.3879999997625,585
qm9_hf,29,full_legacy,force_model,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",0.0,2066.7870000000285,0.0,1030
qm9_hf,29,full_legacy,force_model,aten::slice_backward,7827.045000000107,1949.4799999998577,784.4760000002534,635
qm9_hf,29,full_legacy,force_model,SliceBackward0,8082.555000000073,1949.4799999998577,255.50999999996566,635
qm9_hf,29,full_legacy,force_model,aten::add_,2641.349000000082,1786.8330000000533,1292.6590000000106,873
qm9_hf,29,full_legacy,force_model,aten::copy_,4530.713999999993,1498.5549999999894,2472.7599999999047,936
qm9_hf,29,full_legacy,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0.0,1339.4000000000287,0.0,823
qm9_hf,29,full_legacy,force_model,aten::fill_,1968.7439999999172,1104.6339999998945,836.6399999998514,720
qm9_hf,29,full_legacy,force_model,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0.0,1102.8429999998943,0.0,716
qm9_hf,29,full_legacy,force_model,aten::zero_,2481.6470000000445,1100.2419999999029,531.2280000001406,715
qm9_hf,29,full_legacy,force_model,aten::einsum,6959.5010000000175,1048.4250000000143,1448.7670000000617,581
qm9_hf,29,full_legacy,force_model,aten::zeros,3640.8979999999547,1043.3109999999222,393.13999999986186,653
qm9_hf,29,full_legacy,force_model,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float const*, float const*, float const*, float const*)",0.0,833.0650000000082,0.0,345
qm9_hf,29,full_legacy,force_model,aten::clone,1885.67099999999,475.02100000003713,198.6879999999435,222
qm9_hf,29,full_legacy,force_model,aten::reshape,5326.878000000059,398.73400000002175,1979.5399999998917,4553
qm9_hf,29,full_legacy,force_model,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",0.0,381.53299999997773,0.0,349
qm9_hf,29,full_legacy,force_model,aten::add,853.8870000000373,337.69799999999054,546.9030000000538,194
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: UnsqueezeBackward0,3436.8419999997495,328.6220000001631,1518.4509999998481,874
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: PermuteBackward0,4876.538000000044,321.8999999999505,2465.195000000269,1609
qm9_hf,29,full_legacy,force_model,aten::bmm,930.2310000000025,316.6049999999291,695.9840000000013,132
qm9_hf,29,full_legacy,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,304.5499999999863,0.0,202
qm9_hf,29,full_legacy,force_model,ampere_sgemm_32x32_sliced1x4_nn,0.0,241.57700000000887,0.0,58
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: MulBackward1,1243.2989999999154,194.6910000000098,296.21799999996074,155
qm9_hf,29,full_legacy,force_model,BmmBackward0,711.843000000019,185.5319999999374,103.41300000003321,48
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: BmmBackward0,835.2790000000205,185.5319999999374,123.43600000000151,48
qm9_hf,29,full_legacy,force_model,ampere_sgemm_128x128_nn,0.0,179.5119999999879,0.0,20
qm9_hf,29,full_legacy,force_model,ampere_sgemm_32x128_tn,0.0,172.61099999999715,0.0,50
qm9_hf,29,full_legacy,force_model,MulBackward1,887.4359999999651,171.12799999999334,55.10299999997369,155
qm9_hf,29,full_legacy,force_model,aten::cat,578.9969999999876,160.65200000000232,481.19899999999484,48
qm9_hf,29,full_legacy,force_model,ampere_sgemm_32x32_sliced1x4_tn,0.0,155.92499999999927,0.0,44
qm9_hf,29,full_legacy,force_model,Memcpy DtoD (Device -> Device),0.0,152.94699999996067,0.0,107
qm9_hf,29,full_legacy,force_model,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0.0,135.37100000000623,0.0,37
qm9_hf,29,full_legacy,force_model,ampere_sgemm_64x32_sliced1x4_nn,0.0,129.18500000000495,0.0,41
qm9_hf,29,full_legacy,force_model,ampere_sgemm_32x128_nn,0.0,116.90199999999732,0.0,30
qm9_hf,29,full_legacy,force_model,aten::scatter_reduce_,277.66899999999896,115.64300000001458,113.10199999997849,13
qm9_hf,29,full_legacy,force_model,torch::autograd::CopySlices,542.8300000000199,95.9090000000433,68.27299999999741,27
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: torch::autograd::CopySlices,603.765999999945,95.9090000000433,60.935999999925116,27
qm9_hf,29,full_legacy,force_model,autograd::engine::evaluate_function: IndexBackward0,452.888999999981,93.73899999997593,9.955999999972846,5
qm9_hf,29,full_legacy,force_model,IndexBackward0,442.9330000000082,93.73899999997593,12.08200000000943,5
qm9_hf,29,full_legacy,force_model,ampere_sgemm_64x32_sliced1x4_tn,0.0,92.25999999998385,0.0,25
