dataset,natoms,case,mode,op,cpu_time_total_us,device_time_total_us,self_cpu_time_total_us,count
qm9_hf,29,full_legacy,forward_energy,forward,17934.505999999998,6445.376999999998,1179.8210000000124,37
qm9_hf,29,full_legacy,forward_energy,aten::tensordot,5019.51399999998,4790.69299999999,683.933000000002,319
qm9_hf,29,full_legacy,forward_energy,aten::mm,2835.142999999999,4627.871999999998,1883.4800000000062,334
qm9_hf,29,full_legacy,forward_energy,ampere_sgemm_64x64_nn,0.0,3509.8810000000003,0.0,190
qm9_hf,29,full_legacy,forward_energy,aten::mul,4482.907000000005,1350.2289999999982,3041.875000000045,868
qm9_hf,29,full_legacy,forward_energy,aten::einsum,6700.314999999967,1046.221000000043,1404.5620000000486,581
qm9_hf,29,full_legacy,forward_energy,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,920.8420000000367,0.0,537
qm9_hf,29,full_legacy,forward_energy,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float const*, float const*, float const*, float const*)",0.0,454.27100000000223,0.0,194
qm9_hf,29,full_legacy,forward_energy,aten::copy_,911.1699999999928,368.70999999999515,312.0670000000072,149
qm9_hf,29,full_legacy,forward_energy,aten::clone,1342.2909999999897,323.8439999999953,125.46199999998373,116
qm9_hf,29,full_legacy,forward_energy,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0.0,321.7979999999934,0.0,116
qm9_hf,29,full_legacy,forward_energy,aten::reshape,2918.440000000005,284.0039999999917,985.9970000000767,2306
qm9_hf,29,full_legacy,forward_energy,ampere_sgemm_32x32_sliced1x4_nn,0.0,241.18700000000058,0.0,58
qm9_hf,29,full_legacy,forward_energy,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,239.3989999999801,0.0,157
qm9_hf,29,full_legacy,forward_energy,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",0.0,185.47599999998033,0.0,170
qm9_hf,29,full_legacy,forward_energy,aten::cat,567.5410000000095,158.78699999999753,467.5430000000099,47
qm9_hf,29,full_legacy,forward_energy,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0.0,133.89100000000303,0.0,36
qm9_hf,29,full_legacy,forward_energy,aten::bmm,356.3769999999954,131.29900000000634,273.8450000000057,48
qm9_hf,29,full_legacy,forward_energy,ampere_sgemm_64x32_sliced1x4_nn,0.0,129.28199999999333,0.0,41
qm9_hf,29,full_legacy,forward_energy,ampere_sgemm_32x128_nn,0.0,117.18600000000242,0.0,30
qm9_hf,29,full_legacy,forward_energy,aten::scatter_reduce_,229.10999999999694,101.98400000000493,87.75899999999774,10
qm9_hf,29,full_legacy,forward_energy,ampere_sgemm_128x128_nn,0.0,99.71400000000222,0.0,8
qm9_hf,29,full_legacy,forward_energy,aten::index,409.5090000000023,89.43899999999621,84.89000000000397,12
qm9_hf,29,full_legacy,forward_energy,aten::index_select,366.60200000000884,88.22799999999927,154.72500000000252,45
qm9_hf,29,full_legacy,forward_energy,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",0.0,79.87300000000141,0.0,10
qm9_hf,29,full_legacy,forward_energy,ampere_sgemm_128x128_nt,0.0,74.5940000000005,0.0,12
qm9_hf,29,full_legacy,forward_energy,aten::matmul,152.1019999999969,69.31200000000126,7.645999999994729,15
qm9_hf,29,full_legacy,forward_energy,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 6, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0.0,56.70500000000584,0.0,36
qm9_hf,29,full_legacy,forward_energy,"void at::native::(anonymous namespace)::indexSelectLargeIndex<float, long, unsigned int, 2, 2, -2, true>(at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, unsigned int, long)",0.0,49.889999999994984,0.0,23
qm9_hf,29,full_legacy,forward_energy,aten::silu,176.99600000000032,49.56799999999953,116.55499999999847,33
qm9_hf,29,full_legacy,forward_energy,aten::nonzero,282.6660000000006,45.24699999999666,116.42599999999038,10
