dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,0,-1076.18994140625,0.0,5.960464477539062e-07,1.2936484949932492e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,1,-1076.18994140625,0.0,5.923211574554443e-07,1.2368894886094495e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,2,-1076.18994140625,0.0,7.338821887969971e-07,1.2528772685982403e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,3,-1076.18994140625,0.0,5.960464477539062e-07,1.204256960818384e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,4,-1076.18994140625,0.0,5.736947059631348e-07,1.2614798095000879e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,5,-1076.18994140625,0.0,7.003545761108398e-07,1.263759941139142e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,6,-1076.18994140625,0.0,5.513429641723633e-07,1.2268449722796504e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,7,-1076.18994140625,0.0,6.966292858123779e-07,1.2457302034363238e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,8,-1076.18994140625,0.0,6.92903995513916e-07,1.263784099592158e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,9,-1076.18994140625,0.0,6.780028343200684e-07,1.2986637898393383e-07,2,10,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,0,-1076.18994140625,0.0,1.043081283569336e-06,2.1180551357247168e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,1,-1076.18994140625,0.0,9.909272193908691e-07,2.108810974732478e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,2,-1076.18994140625,0.0,1.1622905731201172e-06,2.1821112738962256e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,3,-1076.18994140625,0.0,1.341104507446289e-06,2.1183794274293177e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,4,-1076.18994140625,0.0,1.0654330253601074e-06,2.1797639249143685e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,5,-1076.18994140625,0.0,9.5367431640625e-07,2.1738776467827847e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,6,-1076.18994140625,0.0,8.940696716308594e-07,2.1134313499260315e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,7,-1076.18994140625,0.0,9.760260581970215e-07,2.1945960781977192e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,8,-1076.18994140625,0.0,9.834766387939453e-07,2.1263353744416236e-07,2,10,cuda,full
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,9,-1076.18994140625,0.0,1.2814998626708984e-06,2.1946409844986192e-07,2,10,cuda,full
