dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,flash_fused_conv_ms,flash_fused_conv_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,0,0.0783249270170927,9926.0,0.1394378487020731,9926.0,0.2796100452542305,9926.0,0.03000791184604168,79408.0,0.926935113966465,9926.0,0.0,0.0,0.8449230808764696,49630.0,0.0,0.0,0.2925931476056576,49630.0,0.0,0.0,75.66008600406349,49630.0,0.0,0.0,2.046277979388833,49630.0,0.08207187056541443,0.0,3.5045312251895666,0.0,64.17117267847061,0.0,2.8093699365854263,0.0,130.0847940146923,0.0,282.23135182633996,0.0,79.25036712549627,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,1,0.025913119316101074,9926.0,0.04402594640851021,9926.0,0.09011011570692062,9926.0,0.010423129424452782,79408.0,0.3255929332226515,9926.0,0.0,0.0,0.7920609787106514,49630.0,0.0,0.0,0.29165996238589287,49630.0,0.0,0.0,74.96771379373968,49630.0,0.0,0.0,2.0457773935049772,49630.0,0.0794650986790657,0.0,1.1240339372307062,0.0,61.01446319371462,0.0,2.7956359554082155,0.0,129.74757701158524,0.0,274.2403740994632,0.0,78.4672861918807,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,2,0.02592313103377819,9926.0,0.04552607424557209,9926.0,0.09295693598687649,9926.0,0.010116957128047943,79408.0,0.3284930717200041,9926.0,0.0,0.0,0.7829498499631882,49630.0,0.0,0.0,0.28940895572304726,49630.0,0.0,0.0,74.34153486974537,49630.0,0.0,0.0,2.040029037743807,49630.0,0.07706065662205219,0.0,1.109945122152567,0.0,61.21925148181617,0.0,2.787413541227579,0.0,129.7836280427873,0.0,273.82563799619675,0.0,77.8165701776743,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,3,0.026033958420157433,9926.0,0.04506716504693031,9926.0,0.09306310676038265,9926.0,0.0099879689514637,79408.0,0.3375541418790817,9926.0,0.0,0.0,0.793087063357234,49630.0,0.0,0.0,0.2879414241760969,49630.0,0.0,0.0,74.28924180567265,49630.0,0.0,0.0,2.0444307010620832,49630.0,0.07961923256516457,0.0,1.118987100198865,0.0,61.12544750794768,0.0,2.8280678670853376,0.0,129.73766098730266,0.0,273.70358700864017,0.0,77.78803328983486,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,4,0.02646888606250286,9926.0,0.04848698154091835,9926.0,0.09129103273153305,9926.0,0.010170973837375641,79408.0,0.3262090031057596,9926.0,0.0,0.0,0.7877841126173735,49630.0,0.0,0.0,0.28855190612375736,49630.0,0.0,0.0,73.59982398338616,49630.0,0.0,0.0,2.0381780341267586,49630.0,0.08865282870829105,0.0,1.1180001311004162,0.0,61.12475856207311,0.0,2.7898671105504036,0.0,129.73643792793155,0.0,272.96722307801247,0.0,77.08990480750799,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_pair_full,0,0.022107036784291267,4963.0,0.044907210394740105,4963.0,0.09267381392419338,4963.0,0.00954396091401577,39704.0,0.3239859361201525,4963.0,0.08671707473695278,352373.0,0.6232638843357563,24815.0,0.573022523894906,124075.0,0.2838966902345419,49630.0,0.08832104504108429,49630.0,17.69179804250598,49630.0,0.0,0.0,2.3941004183143377,49630.0,0.06302306428551674,0.0,1.080009387806058,0.0,61.27237738110125,0.0,2.7978590223938227,0.0,122.05269909463823,0.0,211.0977079719305,0.0,22.643439937382936,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_pair_full,1,0.022168969735503197,4963.0,0.043380074203014374,4963.0,0.09316112846136093,4963.0,0.00956980511546135,39704.0,0.3167870454490185,4963.0,0.08496502414345741,352373.0,0.6210641004145145,24815.0,0.5740262567996979,124075.0,0.2841814421117306,49630.0,0.08899462409317493,49630.0,17.57777272723615,49630.0,0.0,0.0,2.389898058027029,49630.0,0.06331619806587696,0.0,1.0712279472500086,0.0,61.468874104321,0.0,2.7914459351450205,0.0,121.77826999686658,0.0,210.85773780941963,0.0,22.514653159305453,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_pair_full,2,0.022585969418287277,4963.0,0.044214073568582535,4963.0,0.09341887198388577,4963.0,0.009632902219891548,39704.0,0.3254050388932228,4963.0,0.08861511014401913,352373.0,0.6302229594439268,24815.0,0.5786430556327105,124075.0,0.2837781794369221,49630.0,0.08792360313236713,49630.0,17.596067860722542,49630.0,0.0,0.0,2.389018191024661,49630.0,0.06298604421317577,0.0,1.093400875106454,0.0,61.10572884790599,0.0,2.8339861892163754,0.0,122.06857395358384,0.0,210.912971990183,0.0,22.541890386492014,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_pair_full,3,0.021937070414423943,4963.0,0.043625012040138245,4963.0,0.09116693399846554,4963.0,0.009800074622035027,39704.0,0.31779403798282146,4963.0,0.085803447291255,352373.0,0.6209199782460928,24815.0,0.5769010167568922,124075.0,0.2834727056324482,49630.0,0.09053898975253105,49630.0,17.606189008802176,49630.0,0.0,0.0,2.3922959808260202,49630.0,0.06357883103191853,0.0,1.0943261440843344,0.0,61.28710554912686,0.0,2.8012210968881845,0.0,122.03636695630848,0.0,211.0107208136469,0.0,22.554755909368396,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_pair_full,4,0.022265128791332245,4963.0,0.043360982090234756,4963.0,0.09646592661738396,4963.0,0.009570037946105003,39704.0,0.31725899316370487,4963.0,0.09208614937961102,352373.0,0.6212915759533644,24815.0,0.5763436201959848,124075.0,0.2840631641447544,49630.0,0.09071221575140953,49630.0,17.592826392501593,49630.0,0.0,0.0,2.3952783085405827,49630.0,0.06391969509422779,0.0,1.1082410346716642,0.0,61.15474575199187,0.0,2.803659997880459,0.0,122.00480489991605,0.0,210.91292519122362,0.0,22.587074665352702,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_baseline,0,0.04496704787015915,9926.0,0.08089886978268623,9926.0,0.16189995221793652,9926.0,0.018602004274725914,79408.0,0.5743920337408781,9926.0,0.0,0.0,0.8070641197264194,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6431239675730467,49630.0,0.0,0.0,0.07697334513068199,0.0,2.399570308625698,0.0,63.73863993212581,0.0,2.7886652387678623,0.0,15.390370041131973,0.0,89.7292869631201,0.0,3.807272994890809,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_baseline,1,0.029212096706032753,9926.0,0.046286964789032936,9926.0,0.09551504626870155,9926.0,0.010118121281266212,79408.0,0.3122938796877861,9926.0,0.0,0.0,0.771187013015151,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5778599083423615,49630.0,0.0,0.0,0.0724822748452425,0.0,1.0866147931665182,0.0,60.17716135829687,0.0,2.804146148264408,0.0,15.630003064870834,0.0,84.42752016708255,0.0,3.6795330233871937,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_baseline,2,0.02346816472709179,9926.0,0.038495054468512535,9926.0,0.07989187724888325,9926.0,0.012811971828341484,79408.0,0.2766861580312252,9926.0,0.0,0.0,0.7711225189268589,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553372411057353,49630.0,0.0,0.0,0.07300591096282005,0.0,0.9499930310994387,0.0,60.152162332087755,0.0,2.8365682810544968,0.0,15.438613947480917,0.0,83.9994428679347,0.0,3.65611189045012,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_baseline,3,0.05231192335486412,9926.0,0.04453700967133045,9926.0,0.09462307207286358,9926.0,0.010356074199080467,79408.0,0.3469139337539673,9926.0,0.0,0.0,0.7820513565093279,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.549633849412203,49630.0,0.0,0.0,0.07263198494911194,0.0,1.061147078871727,0.0,60.440790839493275,0.0,2.8002921026200056,0.0,15.341395046561956,0.0,84.4694641418755,0.0,3.664956195279956,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_baseline,4,0.02533220686018467,9926.0,0.043930020183324814,9926.0,0.09373296052217484,9926.0,0.00964687205851078,79408.0,0.3029901999980211,9926.0,0.0,0.0,0.7740810979157686,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5527009274810553,49630.0,0.0,0.0,0.07311487570405006,0.0,1.0547961574047804,0.0,60.19734148867428,0.0,2.793207997456193,0.0,15.382907819002867,0.0,84.12591507658362,0.0,3.6575773265212774,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_pair_auto,0,0.021701212972402573,4963.0,0.0421090517193079,4963.0,0.08997693657875061,4963.0,0.009368173778057098,39704.0,0.3065930213779211,4963.0,0.08500390686094761,352373.0,0.6042260210961103,24815.0,0.7426925003528595,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567833522334695,49630.0,0.0,0.0,0.07322430610656738,0.0,1.0612490586936474,0.0,60.52309344522655,0.0,2.7792940381914377,0.0,15.214499086141586,0.0,85.117450915277,0.0,4.339883103966713,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_pair_auto,1,0.020893989130854607,4963.0,0.04384992644190788,4963.0,0.08790194988250732,4963.0,0.009293900802731514,39704.0,0.30560209415853024,4963.0,0.08535152301192284,352373.0,0.6053028628230095,24815.0,0.7449109107255936,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5490240659564734,49630.0,0.0,0.0,0.07331091910600662,0.0,1.0650157928466797,0.0,60.37451676093042,0.0,2.8077196329832077,0.0,15.896074939519167,0.0,85.6477259658277,0.0,4.315032158046961,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_pair_auto,2,0.020846957340836525,4963.0,0.04288391210138798,4963.0,0.08773081935942173,4963.0,0.009804032742977142,39704.0,0.31147804111242294,4963.0,0.08247117511928082,352373.0,0.6031438242644072,24815.0,0.7468308322131634,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5417229626327753,49630.0,0.0,0.0,0.0731020700186491,0.0,1.0467746760696173,0.0,60.515918070450425,0.0,2.7766330167651176,0.0,15.301245031878352,0.0,85.14744299463928,0.0,4.311410943046212,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_pair_auto,3,0.020866980776190758,4963.0,0.041255028918385506,4963.0,0.08870195597410202,4963.0,0.00992906279861927,39704.0,0.30852691270411015,4963.0,0.08425605483353138,352373.0,0.6101769395172596,24815.0,0.7487561088055372,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5315789971500635,49630.0,0.0,0.0,0.07334398105740547,0.0,1.0696158278733492,0.0,60.33467222005129,0.0,2.8340460266917944,0.0,15.607479028403759,0.0,85.34775185398757,0.0,4.321543266996741,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,flash_pair_auto,4,0.021270010620355606,4963.0,0.04316610284149647,4963.0,0.0905119813978672,4963.0,0.009441981092095375,39704.0,0.3072400577366352,4963.0,0.08325348608195782,352373.0,0.6155020091682673,24815.0,0.7439418695867062,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541838912293315,49630.0,0.0,0.0,0.07273280061781406,0.0,1.0733893141150475,0.0,60.44455198571086,0.0,2.7908619958907366,0.0,15.427802922204137,0.0,85.25390108115971,0.0,4.323980072513223,0.0
