lmax,repeat,stage,time_ms
2,4,2_convolution.aggregation_ms,0.036152079701423645
2,4,2_convolution.denominator_ms,0.00910111702978611
2,4,top_force_output_ms,4.19198302552104
2,4,model_total_ms,7.090067025274038
2,5,edge_length_norm_ms,0.015887198969721794
2,5,radial_basis_ms,0.030973926186561584
2,5,cutoff_ms,0.05553080700337887
2,5,radial_combine_ms,0.007902970537543297
2,5,spherical_harmonics_ms,0.1188749447464943
2,5,0_convolution.weight_nn_ms,0.0779458787292242
2,5,0_convolution.src_gather_ms,0.011973083019256592
2,5,0_convolution.message_tp_ms,0.09998586028814316
2,5,0_convolution.aggregation_ms,0.03572506830096245
2,5,0_convolution.denominator_ms,0.008522998541593552
2,5,1_convolution.weight_nn_ms,0.07440196350216866
2,5,1_convolution.src_gather_ms,0.011122087016701698
2,5,1_convolution.message_tp_ms,0.42108981870114803
2,5,1_convolution.aggregation_ms,0.039078062400221825
2,5,1_convolution.denominator_ms,0.009077833965420723
2,5,2_convolution.weight_nn_ms,0.07399101741611958
2,5,2_convolution.src_gather_ms,0.011433148756623268
2,5,2_convolution.message_tp_ms,0.12262002564966679
2,5,2_convolution.aggregation_ms,0.03474205732345581
2,5,2_convolution.denominator_ms,0.008703907951712608
2,5,top_force_output_ms,4.207242978736758
2,5,model_total_ms,7.129729958251119
2,6,edge_length_norm_ms,0.01551210880279541
2,6,radial_basis_ms,0.02993689849972725
2,6,cutoff_ms,0.05512894131243229
2,6,radial_combine_ms,0.008138827979564667
2,6,spherical_harmonics_ms,0.11991197243332863
2,6,0_convolution.weight_nn_ms,0.10270602069795132
2,6,0_convolution.src_gather_ms,0.011157942935824394
2,6,0_convolution.message_tp_ms,0.10016001760959625
2,6,0_convolution.aggregation_ms,0.036264071241021156
2,6,0_convolution.denominator_ms,0.0089230015873909
2,6,1_convolution.weight_nn_ms,0.07566902786493301
2,6,1_convolution.src_gather_ms,0.011370982974767685
2,6,1_convolution.message_tp_ms,0.40118093602359295
2,6,1_convolution.aggregation_ms,0.03967294469475746
2,6,1_convolution.denominator_ms,0.008933944627642632
2,6,2_convolution.weight_nn_ms,0.10116701014339924
2,6,2_convolution.src_gather_ms,0.011904863640666008
2,6,2_convolution.message_tp_ms,0.12994883581995964
2,6,2_convolution.aggregation_ms,0.03558513708412647
2,6,2_convolution.denominator_ms,0.00864989124238491
2,6,top_force_output_ms,4.201326053589582
2,6,model_total_ms,7.1781170554459095
2,7,edge_length_norm_ms,0.015496974810957909
2,7,radial_basis_ms,0.030107097700238228
2,7,cutoff_ms,0.05525094456970692
2,7,radial_combine_ms,0.00840495340526104
2,7,spherical_harmonics_ms,0.1177019439637661
2,7,0_convolution.weight_nn_ms,0.07779709994792938
2,7,0_convolution.src_gather_ms,0.010887859389185905
2,7,0_convolution.message_tp_ms,0.09957514703273773
2,7,0_convolution.aggregation_ms,0.03582099452614784
2,7,0_convolution.denominator_ms,0.00864500179886818
2,7,1_convolution.weight_nn_ms,0.07528206333518028
2,7,1_convolution.src_gather_ms,0.011194031685590744
2,7,1_convolution.message_tp_ms,0.39788195863366127
2,7,1_convolution.aggregation_ms,0.037575140595436096
2,7,1_convolution.denominator_ms,0.008965842425823212
2,7,2_convolution.weight_nn_ms,0.0990079715847969
2,7,2_convolution.src_gather_ms,0.011282972991466522
2,7,2_convolution.message_tp_ms,0.12692203745245934
2,7,2_convolution.aggregation_ms,0.03749597817659378
2,7,2_convolution.denominator_ms,0.009202864021062851
2,7,top_force_output_ms,4.290845012292266
2,7,model_total_ms,7.174996891990304
2,8,edge_length_norm_ms,0.015690922737121582
2,8,radial_basis_ms,0.030660070478916168
2,8,cutoff_ms,0.05457107909023762
2,8,radial_combine_ms,0.008244067430496216
2,8,spherical_harmonics_ms,0.11867308057844639
2,8,0_convolution.weight_nn_ms,0.07854797877371311
2,8,0_convolution.src_gather_ms,0.011391937732696533
2,8,0_convolution.message_tp_ms,0.09997491724789143
2,8,0_convolution.aggregation_ms,0.03657909110188484
2,8,0_convolution.denominator_ms,0.008799135684967041
2,8,1_convolution.weight_nn_ms,0.0742750708013773
2,8,1_convolution.src_gather_ms,0.011511845514178276
2,8,1_convolution.message_tp_ms,0.3988731186836958
2,8,1_convolution.aggregation_ms,0.03820587880909443
2,8,1_convolution.denominator_ms,0.00895909033715725
2,8,2_convolution.weight_nn_ms,0.07478310726583004
2,8,2_convolution.src_gather_ms,0.011626165360212326
2,8,2_convolution.message_tp_ms,0.1259869895875454
2,8,2_convolution.aggregation_ms,0.03564800135791302
2,8,2_convolution.denominator_ms,0.008533010259270668
2,8,top_force_output_ms,4.269957076758146
2,8,model_total_ms,7.086218800395727
2,9,edge_length_norm_ms,0.01529906876385212
2,9,radial_basis_ms,0.030905939638614655
2,9,cutoff_ms,0.054113101214170456
2,9,radial_combine_ms,0.007603084668517113
2,9,spherical_harmonics_ms,0.13754703104496002
2,9,0_convolution.weight_nn_ms,0.10584713891148567
2,9,0_convolution.src_gather_ms,0.011589843779802322
2,9,0_convolution.message_tp_ms,0.11763302609324455
2,9,0_convolution.aggregation_ms,0.0485018827021122
2,9,0_convolution.denominator_ms,0.008781906217336655
2,9,1_convolution.weight_nn_ms,0.07406901568174362
2,9,1_convolution.src_gather_ms,0.010906951501965523
2,9,1_convolution.message_tp_ms,0.402660109102726
2,9,1_convolution.aggregation_ms,0.03869505599141121
2,9,1_convolution.denominator_ms,0.00913906842470169
2,9,2_convolution.weight_nn_ms,0.07419008761644363
2,9,2_convolution.src_gather_ms,0.011580996215343475
2,9,2_convolution.message_tp_ms,0.12451992370188236
2,9,2_convolution.aggregation_ms,0.03487803041934967
2,9,2_convolution.denominator_ms,0.008733011782169342
2,9,top_force_output_ms,4.234803840517998
2,9,model_total_ms,7.1485708467662334
2,10,edge_length_norm_ms,0.015895115211606026
2,10,radial_basis_ms,0.030094990506768227
2,10,cutoff_ms,0.05495990626513958
2,10,radial_combine_ms,0.008142087608575821
2,10,spherical_harmonics_ms,0.11913105845451355
2,10,0_convolution.weight_nn_ms,0.0790709163993597
2,10,0_convolution.src_gather_ms,0.01112394966185093
2,10,0_convolution.message_tp_ms,0.10069506242871284
2,10,0_convolution.aggregation_ms,0.03589107654988766
2,10,0_convolution.denominator_ms,0.008535105735063553
2,10,1_convolution.weight_nn_ms,0.07465295493602753
2,10,1_convolution.src_gather_ms,0.010787975043058395
2,10,1_convolution.message_tp_ms,0.4449528641998768
2,10,1_convolution.aggregation_ms,0.03920309245586395
2,10,1_convolution.denominator_ms,0.008991919457912445
2,10,2_convolution.weight_nn_ms,0.07468904368579388
2,10,2_convolution.src_gather_ms,0.011668074876070023
2,10,2_convolution.message_tp_ms,0.12577418237924576
2,10,2_convolution.aggregation_ms,0.03452110104262829
2,10,2_convolution.denominator_ms,0.008736969903111458
2,10,top_force_output_ms,4.215264925733209
2,10,model_total_ms,7.107901852577925
2,11,edge_length_norm_ms,0.015664147213101387
2,11,radial_basis_ms,0.03069802187383175
2,11,cutoff_ms,0.054934993386268616
2,11,radial_combine_ms,0.00781286507844925
2,11,spherical_harmonics_ms,0.11848402209579945
2,11,0_convolution.weight_nn_ms,0.07758894935250282
2,11,0_convolution.src_gather_ms,0.011117197573184967
2,11,0_convolution.message_tp_ms,0.09969808161258698
2,11,0_convolution.aggregation_ms,0.036079902201890945
2,11,0_convolution.denominator_ms,0.008940929546952248
2,11,1_convolution.weight_nn_ms,0.07558800280094147
2,11,1_convolution.src_gather_ms,0.011527910828590393
2,11,1_convolution.message_tp_ms,0.44860714115202427
2,11,1_convolution.aggregation_ms,0.04027108661830425
2,11,1_convolution.denominator_ms,0.009528826922178268
2,11,2_convolution.weight_nn_ms,0.07374095730483532
2,11,2_convolution.src_gather_ms,0.01122988760471344
2,11,2_convolution.message_tp_ms,0.1244228333234787
2,11,2_convolution.aggregation_ms,0.034191180020570755
2,11,2_convolution.denominator_ms,0.008702976629137993
2,11,top_force_output_ms,4.180100979283452
2,11,model_total_ms,7.093250984326005
2,12,edge_length_norm_ms,0.015389872714877129
2,12,radial_basis_ms,0.030039111152291298
2,12,cutoff_ms,0.05480297841131687
2,12,radial_combine_ms,0.007840804755687714
2,12,spherical_harmonics_ms,0.11909101158380508
2,12,0_convolution.weight_nn_ms,0.07711490616202354
2,12,0_convolution.src_gather_ms,0.011285999789834023
2,12,0_convolution.message_tp_ms,0.09945500642061234
2,12,0_convolution.aggregation_ms,0.036183977499604225
2,12,0_convolution.denominator_ms,0.008567934855818748
2,12,1_convolution.weight_nn_ms,0.0758850947022438
2,12,1_convolution.src_gather_ms,0.011219177395105362
2,12,1_convolution.message_tp_ms,0.40037697181105614
2,12,1_convolution.aggregation_ms,0.03806594759225845
2,12,1_convolution.denominator_ms,0.00902707688510418
2,12,2_convolution.weight_nn_ms,0.10421895422041416
2,12,2_convolution.src_gather_ms,0.011694850400090218
2,12,2_convolution.message_tp_ms,0.13141916133463383
2,12,2_convolution.aggregation_ms,0.03806292079389095
2,12,2_convolution.denominator_ms,0.008984003216028214
2,12,top_force_output_ms,4.250334110110998
2,12,model_total_ms,7.132699014618993
2,13,edge_length_norm_ms,0.01574796624481678
2,13,radial_basis_ms,0.0299881212413311
2,13,cutoff_ms,0.053884927183389664
2,13,radial_combine_ms,0.0077660661190748215
2,13,spherical_harmonics_ms,0.12043886817991734
2,13,0_convolution.weight_nn_ms,0.07821107283234596
2,13,0_convolution.src_gather_ms,0.011570053175091743
2,13,0_convolution.message_tp_ms,0.09923405013978481
2,13,0_convolution.aggregation_ms,0.03579515032470226
2,13,0_convolution.denominator_ms,0.008848030120134354
2,13,1_convolution.weight_nn_ms,0.07436098530888557
2,13,1_convolution.src_gather_ms,0.011377036571502686
2,13,1_convolution.message_tp_ms,0.4061770159751177
2,13,1_convolution.aggregation_ms,0.03810785710811615
2,13,1_convolution.denominator_ms,0.009076204150915146
2,13,2_convolution.weight_nn_ms,0.07463805377483368
2,13,2_convolution.src_gather_ms,0.011397991329431534
2,13,2_convolution.message_tp_ms,0.12404494918882847
2,13,2_convolution.aggregation_ms,0.03527197986841202
2,13,2_convolution.denominator_ms,0.008670846000313759
2,13,top_force_output_ms,4.218745976686478
2,13,model_total_ms,7.0508429780602455
2,14,edge_length_norm_ms,0.015933066606521606
2,14,radial_basis_ms,0.0355839729309082
2,14,cutoff_ms,0.05897902883589268
2,14,radial_combine_ms,0.008107861503958702
2,14,spherical_harmonics_ms,0.13772700913250446
2,14,0_convolution.weight_nn_ms,0.07812213152647018
2,14,0_convolution.src_gather_ms,0.011186115443706512
2,14,0_convolution.message_tp_ms,0.09852694347500801
2,14,0_convolution.aggregation_ms,0.03606081008911133
2,14,0_convolution.denominator_ms,0.008628005161881447
2,14,1_convolution.weight_nn_ms,0.07562292739748955
2,14,1_convolution.src_gather_ms,0.01095607876777649
2,14,1_convolution.message_tp_ms,0.4046389367431402
2,14,1_convolution.aggregation_ms,0.038044992834329605
2,14,1_convolution.denominator_ms,0.008595874533057213
2,14,2_convolution.weight_nn_ms,0.07474608719348907
2,14,2_convolution.src_gather_ms,0.011478783562779427
2,14,2_convolution.message_tp_ms,0.12536905705928802
2,14,2_convolution.aggregation_ms,0.0341369304805994
2,14,2_convolution.denominator_ms,0.00892183743417263
2,14,top_force_output_ms,4.241920076310635
2,14,model_total_ms,7.102605886757374
2,15,edge_length_norm_ms,0.01622689887881279
2,15,radial_basis_ms,0.03041885793209076
2,15,cutoff_ms,0.05491101182997227
2,15,radial_combine_ms,0.007905997335910797
2,15,spherical_harmonics_ms,0.11945795267820358
2,15,0_convolution.weight_nn_ms,0.07862807251513004
2,15,0_convolution.src_gather_ms,0.011190073564648628
2,15,0_convolution.message_tp_ms,0.09748898446559906
2,15,0_convolution.aggregation_ms,0.03550504334270954
2,15,0_convolution.denominator_ms,0.008323928341269493
2,15,1_convolution.weight_nn_ms,0.07473304867744446
2,15,1_convolution.src_gather_ms,0.011620111763477325
2,15,1_convolution.message_tp_ms,0.404631020501256
2,15,1_convolution.aggregation_ms,0.03892183303833008
2,15,1_convolution.denominator_ms,0.009100884199142456
2,15,2_convolution.weight_nn_ms,0.07399218156933784
2,15,2_convolution.src_gather_ms,0.011645955964922905
2,15,2_convolution.message_tp_ms,0.1238540280610323
2,15,2_convolution.aggregation_ms,0.03576604649424553
2,15,2_convolution.denominator_ms,0.008656876161694527
2,15,top_force_output_ms,4.251740872859955
2,15,model_total_ms,7.1372389793396
2,16,edge_length_norm_ms,0.015445984899997711
2,16,radial_basis_ms,0.02990616485476494
2,16,cutoff_ms,0.05484488792717457
2,16,radial_combine_ms,0.008453847840428352
2,16,spherical_harmonics_ms,0.11859205551445484
2,16,0_convolution.weight_nn_ms,0.07830187678337097
2,16,0_convolution.src_gather_ms,0.011113006621599197
2,16,0_convolution.message_tp_ms,0.09924196638166904
2,16,0_convolution.aggregation_ms,0.035303179174661636
2,16,0_convolution.denominator_ms,0.008388888090848923
2,16,1_convolution.weight_nn_ms,0.09539304301142693
2,16,1_convolution.src_gather_ms,0.01354096457362175
2,16,1_convolution.message_tp_ms,0.4065469838678837
2,16,1_convolution.aggregation_ms,0.039479928091168404
2,16,1_convolution.denominator_ms,0.008907867595553398
2,16,2_convolution.weight_nn_ms,0.07496797479689121
2,16,2_convolution.src_gather_ms,0.011565862223505974
2,16,2_convolution.message_tp_ms,0.1265739556401968
2,16,2_convolution.aggregation_ms,0.034634023904800415
2,16,2_convolution.denominator_ms,0.008848961442708969
2,16,top_force_output_ms,4.267100943252444
2,16,model_total_ms,7.160905050113797
2,17,edge_length_norm_ms,0.015523051843047142
2,17,radial_basis_ms,0.030227936804294586
2,17,cutoff_ms,0.054653966799378395
2,17,radial_combine_ms,0.00785687007009983
2,17,spherical_harmonics_ms,0.11825514957308769
2,17,0_convolution.weight_nn_ms,0.07807393558323383
2,17,0_convolution.src_gather_ms,0.011275988072156906
2,17,0_convolution.message_tp_ms,0.09900005534291267
2,17,0_convolution.aggregation_ms,0.03566686064004898
2,17,0_convolution.denominator_ms,0.008529983460903168
2,17,1_convolution.weight_nn_ms,0.07400382310152054
2,17,1_convolution.src_gather_ms,0.011513009667396545
2,17,1_convolution.message_tp_ms,0.4097570199519396
2,17,1_convolution.aggregation_ms,0.039539067074656487
2,17,1_convolution.denominator_ms,0.00906502828001976
2,17,2_convolution.weight_nn_ms,0.07416307926177979
2,17,2_convolution.src_gather_ms,0.011767959222197533
2,17,2_convolution.message_tp_ms,0.13873004354536533
2,17,2_convolution.aggregation_ms,0.03940891474485397
2,17,2_convolution.denominator_ms,0.008840113878250122
2,17,top_force_output_ms,4.158904077485204
2,17,model_total_ms,7.027565035969019
2,18,edge_length_norm_ms,0.015298137441277504
2,18,radial_basis_ms,0.030067050829529762
2,18,cutoff_ms,0.054351985454559326
2,18,radial_combine_ms,0.01636403612792492
2,18,spherical_harmonics_ms,0.1557071227580309
2,18,0_convolution.weight_nn_ms,0.07860199548304081
2,18,0_convolution.src_gather_ms,0.011374009773135185
2,18,0_convolution.message_tp_ms,0.09846198372542858
2,18,0_convolution.aggregation_ms,0.03604218363761902
2,18,0_convolution.denominator_ms,0.008705072104930878
2,18,1_convolution.weight_nn_ms,0.07635494694113731
2,18,1_convolution.src_gather_ms,0.011703930795192719
2,18,1_convolution.message_tp_ms,0.40185078978538513
2,18,1_convolution.aggregation_ms,0.03901985473930836
2,18,1_convolution.denominator_ms,0.009172828868031502
2,18,2_convolution.weight_nn_ms,0.07647997699677944
2,18,2_convolution.src_gather_ms,0.011791009455919266
2,18,2_convolution.message_tp_ms,0.134970061480999
2,18,2_convolution.aggregation_ms,0.03608991391956806
2,18,2_convolution.denominator_ms,0.008407048881053925
2,18,top_force_output_ms,4.254712024703622
2,18,model_total_ms,7.1826528292149305
2,19,edge_length_norm_ms,0.016011996194720268
2,19,radial_basis_ms,0.030543887987732887
2,19,cutoff_ms,0.055383192375302315
2,19,radial_combine_ms,0.008052913472056389
2,19,spherical_harmonics_ms,0.12064818292856216
2,19,0_convolution.weight_nn_ms,0.07833214476704597
2,19,0_convolution.src_gather_ms,0.011690892279148102
2,19,0_convolution.message_tp_ms,0.09863288141787052
2,19,0_convolution.aggregation_ms,0.035278964787721634
2,19,0_convolution.denominator_ms,0.008560018613934517
2,19,1_convolution.weight_nn_ms,0.07843505591154099
2,19,1_convolution.src_gather_ms,0.011707888916134834
2,19,1_convolution.message_tp_ms,0.4070380236953497
2,19,1_convolution.aggregation_ms,0.03895396366715431
2,19,1_convolution.denominator_ms,0.009402865543961525
2,19,2_convolution.weight_nn_ms,0.0748499296605587
2,19,2_convolution.src_gather_ms,0.01168902963399887
2,19,2_convolution.message_tp_ms,0.12620002962648869
2,19,2_convolution.aggregation_ms,0.035285018384456635
2,19,2_convolution.denominator_ms,0.008575152605772018
2,19,top_force_output_ms,4.254278028383851
2,19,model_total_ms,7.191164884716272
3,0,edge_length_norm_ms,0.03133388236165047
3,0,radial_basis_ms,0.05281204357743263
3,0,cutoff_ms,0.08135591633617878
3,0,radial_combine_ms,0.009269919246435165
3,0,spherical_harmonics_ms,0.2365601249039173
3,0,0_convolution.weight_nn_ms,0.11086789891123772
3,0,0_convolution.src_gather_ms,0.017082085832953453
3,0,0_convolution.message_tp_ms,1.885564997792244
3,0,0_convolution.aggregation_ms,0.057379016652703285
3,0,0_convolution.denominator_ms,0.012125121429562569
3,0,1_convolution.weight_nn_ms,0.08708704262971878
3,0,1_convolution.src_gather_ms,0.012675067409873009
3,0,1_convolution.message_tp_ms,10.080869076773524
3,0,1_convolution.aggregation_ms,0.0534390565007925
3,0,1_convolution.denominator_ms,0.01085386611521244
3,0,2_convolution.weight_nn_ms,0.09107403457164764
3,0,2_convolution.src_gather_ms,0.012437114492058754
3,0,2_convolution.message_tp_ms,2.00350908562541
3,0,2_convolution.aggregation_ms,0.04599615931510925
3,0,2_convolution.denominator_ms,0.010045012459158897
3,0,top_force_output_ms,6.485031917691231
3,0,model_total_ms,41.80599795654416
3,1,edge_length_norm_ms,0.016895122826099396
3,1,radial_basis_ms,0.03261910751461983
3,1,cutoff_ms,0.05929800681769848
3,1,radial_combine_ms,0.007912050932645798
3,1,spherical_harmonics_ms,0.20299782045185566
3,1,0_convolution.weight_nn_ms,0.08982210420072079
3,1,0_convolution.src_gather_ms,0.012853182852268219
3,1,0_convolution.message_tp_ms,2.6023860555142164
3,1,0_convolution.aggregation_ms,0.04417216405272484
3,1,0_convolution.denominator_ms,0.009953975677490234
3,1,1_convolution.weight_nn_ms,0.08267886005342007
3,1,1_convolution.src_gather_ms,0.012418953701853752
3,1,1_convolution.message_tp_ms,11.590803973376751
3,1,1_convolution.aggregation_ms,0.045588938519358635
3,1,1_convolution.denominator_ms,0.010011950507760048
3,1,2_convolution.weight_nn_ms,0.09211711585521698
3,1,2_convolution.src_gather_ms,0.016395002603530884
3,1,2_convolution.message_tp_ms,2.945146057754755
3,1,2_convolution.aggregation_ms,0.045726075768470764
3,1,2_convolution.denominator_ms,0.009949086233973503
3,1,top_force_output_ms,8.779600961133838
3,1,model_total_ms,53.148564882576466
3,2,edge_length_norm_ms,0.017175916582345963
3,2,radial_basis_ms,0.03331596963107586
3,2,cutoff_ms,0.05733291618525982
3,2,radial_combine_ms,0.007655005902051926
3,2,spherical_harmonics_ms,0.19843503832817078
3,2,0_convolution.weight_nn_ms,0.1047118566930294
3,2,0_convolution.src_gather_ms,0.011530006304383278
3,2,0_convolution.message_tp_ms,0.1192397903650999
3,2,0_convolution.aggregation_ms,0.037550926208496094
3,2,0_convolution.denominator_ms,0.008695060387253761
3,2,1_convolution.weight_nn_ms,0.07682107388973236
3,2,1_convolution.src_gather_ms,0.011445954442024231
3,2,1_convolution.message_tp_ms,0.8746359962970018
3,2,1_convolution.aggregation_ms,0.04316610284149647
3,2,1_convolution.denominator_ms,0.009468058124184608
3,2,2_convolution.weight_nn_ms,0.07943715900182724
3,2,2_convolution.src_gather_ms,0.012291129678487778
3,2,2_convolution.message_tp_ms,0.15951995737850666
3,2,2_convolution.aggregation_ms,0.038280850276350975
3,2,2_convolution.denominator_ms,0.008940929546952248
3,2,top_force_output_ms,14.100891072303057
3,2,model_total_ms,18.804922001436353
3,3,edge_length_norm_ms,0.01775706186890602
3,3,radial_basis_ms,0.03390689380466938
3,3,cutoff_ms,0.061235856264829636
3,3,radial_combine_ms,0.007928116247057915
3,3,spherical_harmonics_ms,0.1909781713038683
3,3,0_convolution.weight_nn_ms,0.07973401807248592
3,3,0_convolution.src_gather_ms,0.011944212019443512
3,3,0_convolution.message_tp_ms,0.11987308971583843
3,3,0_convolution.aggregation_ms,0.03654393367469311
3,3,0_convolution.denominator_ms,0.008776085451245308
3,3,1_convolution.weight_nn_ms,0.07534702308475971
3,3,1_convolution.src_gather_ms,0.011553056538105011
3,3,1_convolution.message_tp_ms,0.8423670660704374
3,3,1_convolution.aggregation_ms,0.04144292324781418
3,3,1_convolution.denominator_ms,0.009525101631879807
3,3,2_convolution.weight_nn_ms,0.07701991125941277
3,3,2_convolution.src_gather_ms,0.011652940884232521
3,3,2_convolution.message_tp_ms,0.15454296953976154
3,3,2_convolution.aggregation_ms,0.03619911149144173
3,3,2_convolution.denominator_ms,0.00867689959704876
3,3,top_force_output_ms,6.470412947237492
3,3,model_total_ms,10.175351053476334
3,4,edge_length_norm_ms,0.015819910913705826
3,4,radial_basis_ms,0.03113318234682083
3,4,cutoff_ms,0.05530402995646
3,4,radial_combine_ms,0.007893890142440796
3,4,spherical_harmonics_ms,0.19297306425869465
3,4,0_convolution.weight_nn_ms,0.07579801604151726
3,4,0_convolution.src_gather_ms,0.01078587956726551
3,4,0_convolution.message_tp_ms,0.11667702347040176
3,4,0_convolution.aggregation_ms,0.03624218516051769
3,4,0_convolution.denominator_ms,0.00813603401184082
3,4,1_convolution.weight_nn_ms,0.09883404709398746
3,4,1_convolution.src_gather_ms,0.012803124263882637
3,4,1_convolution.message_tp_ms,0.895648030564189
3,4,1_convolution.aggregation_ms,0.043255044147372246
3,4,1_convolution.denominator_ms,0.009557930752635002
3,4,2_convolution.weight_nn_ms,0.07640291005373001
3,4,2_convolution.src_gather_ms,0.011943979188799858
3,4,2_convolution.message_tp_ms,0.17274310812354088
3,4,2_convolution.aggregation_ms,0.037986086681485176
3,4,2_convolution.denominator_ms,0.008868984878063202
3,4,top_force_output_ms,6.484069861471653
3,4,model_total_ms,10.477921925485134
3,5,edge_length_norm_ms,0.0160138588398695
3,5,radial_basis_ms,0.029730144888162613
3,5,cutoff_ms,0.05503091961145401
3,5,radial_combine_ms,0.007653841748833656
3,5,spherical_harmonics_ms,0.18839887343347073
3,5,0_convolution.weight_nn_ms,0.07661106064915657
3,5,0_convolution.src_gather_ms,0.011688098311424255
3,5,0_convolution.message_tp_ms,0.12326892465353012
3,5,0_convolution.aggregation_ms,0.04502106457948685
3,5,0_convolution.denominator_ms,0.00827806070446968
3,5,1_convolution.weight_nn_ms,0.07413001731038094
3,5,1_convolution.src_gather_ms,0.011286931112408638
3,5,1_convolution.message_tp_ms,0.8776099421083927
3,5,1_convolution.aggregation_ms,0.04231301136314869
3,5,1_convolution.denominator_ms,0.00926293432712555
3,5,2_convolution.weight_nn_ms,0.07691700011491776
3,5,2_convolution.src_gather_ms,0.011776108294725418
3,5,2_convolution.message_tp_ms,0.15557603910565376
3,5,2_convolution.aggregation_ms,0.037326011806726456
3,5,2_convolution.denominator_ms,0.008763978257775307
3,5,top_force_output_ms,6.40914891846478
3,5,model_total_ms,10.180560871958733
3,6,edge_length_norm_ms,0.015712110325694084
3,6,radial_basis_ms,0.030534807592630386
3,6,cutoff_ms,0.054717063903808594
3,6,radial_combine_ms,0.007866881787776947
3,6,spherical_harmonics_ms,0.18656998872756958
3,6,0_convolution.weight_nn_ms,0.07855100557208061
3,6,0_convolution.src_gather_ms,0.01133396290242672
3,6,0_convolution.message_tp_ms,0.11764303781092167
3,6,0_convolution.aggregation_ms,0.0360351987183094
3,6,0_convolution.denominator_ms,0.008408911526203156
3,6,1_convolution.weight_nn_ms,0.07664505392313004
3,6,1_convolution.src_gather_ms,0.011496013030409813
3,6,1_convolution.message_tp_ms,0.853721983730793
3,6,1_convolution.aggregation_ms,0.04258193075656891
3,6,1_convolution.denominator_ms,0.009535113349556923
3,6,2_convolution.weight_nn_ms,0.07596914656460285
3,6,2_convolution.src_gather_ms,0.011854106560349464
3,6,2_convolution.message_tp_ms,0.15562213957309723
3,6,2_convolution.aggregation_ms,0.036754878237843513
3,6,2_convolution.denominator_ms,0.008885981515049934
3,6,top_force_output_ms,6.485846824944019
3,6,model_total_ms,10.22002100944519
3,7,edge_length_norm_ms,0.01620408147573471
3,7,radial_basis_ms,0.030105002224445343
3,7,cutoff_ms,0.05458621308207512
3,7,radial_combine_ms,0.007704831659793854
3,7,spherical_harmonics_ms,0.18901890143752098
3,7,0_convolution.weight_nn_ms,0.07782597094774246
3,7,0_convolution.src_gather_ms,0.011315103620290756
3,7,0_convolution.message_tp_ms,0.11891103349626064
3,7,0_convolution.aggregation_ms,0.037004007026553154
3,7,0_convolution.denominator_ms,0.00816606916487217
3,7,1_convolution.weight_nn_ms,0.07431092672049999
3,7,1_convolution.src_gather_ms,0.011890893802046776
3,7,1_convolution.message_tp_ms,0.8355919271707535
3,7,1_convolution.aggregation_ms,0.0406771432608366
3,7,1_convolution.denominator_ms,0.00944593921303749
3,7,2_convolution.weight_nn_ms,0.07613212801516056
3,7,2_convolution.src_gather_ms,0.012064119800925255
3,7,2_convolution.message_tp_ms,0.15197508037090302
3,7,2_convolution.aggregation_ms,0.035834964364767075
3,7,2_convolution.denominator_ms,0.008837087079882622
3,7,top_force_output_ms,6.48722518235445
3,7,model_total_ms,10.136717930436134
3,8,edge_length_norm_ms,0.016595004126429558
3,8,radial_basis_ms,0.0310470350086689
3,8,cutoff_ms,0.05624513141810894
3,8,radial_combine_ms,0.007841968908905983
3,8,spherical_harmonics_ms,0.19227596931159496
3,8,0_convolution.weight_nn_ms,0.07654400542378426
3,8,0_convolution.src_gather_ms,0.011580996215343475
3,8,0_convolution.message_tp_ms,0.1169529277831316
3,8,0_convolution.aggregation_ms,0.0363208819180727
3,8,0_convolution.denominator_ms,0.008255010470747948
3,8,1_convolution.weight_nn_ms,0.07577287033200264
3,8,1_convolution.src_gather_ms,0.011424999684095383
3,8,1_convolution.message_tp_ms,0.8509811013936996
3,8,1_convolution.aggregation_ms,0.04125991836190224
3,8,1_convolution.denominator_ms,0.009604962542653084
3,8,2_convolution.weight_nn_ms,0.1314380206167698
3,8,2_convolution.src_gather_ms,0.018313992768526077
3,8,2_convolution.message_tp_ms,0.23956387303769588
3,8,2_convolution.aggregation_ms,0.04374980926513672
3,8,2_convolution.denominator_ms,0.009817071259021759
3,8,top_force_output_ms,6.443919846788049
3,8,model_total_ms,10.40588691830635
3,9,edge_length_norm_ms,0.015934929251670837
3,9,radial_basis_ms,0.03056088462471962
3,9,cutoff_ms,0.05445512942969799
3,9,radial_combine_ms,0.007712980732321739
3,9,spherical_harmonics_ms,0.1872749999165535
3,9,0_convolution.weight_nn_ms,0.07934006862342358
3,9,0_convolution.src_gather_ms,0.011145835742354393
3,9,0_convolution.message_tp_ms,0.11592404916882515
3,9,0_convolution.aggregation_ms,0.03660493530333042
3,9,0_convolution.denominator_ms,0.008420087397098541
3,9,1_convolution.weight_nn_ms,0.08158409036695957
3,9,1_convolution.src_gather_ms,0.011967029422521591
3,9,1_convolution.message_tp_ms,0.858549028635025
3,9,1_convolution.aggregation_ms,0.050404807552695274
3,9,1_convolution.denominator_ms,0.02131005749106407
3,9,2_convolution.weight_nn_ms,0.07700501009821892
3,9,2_convolution.src_gather_ms,0.011874129995703697
3,9,2_convolution.message_tp_ms,0.15732599422335625
