dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,0,0.02743094228208065,15224.0,0.05591590888798237,15224.0,0.09272596798837185,15224.0,0.009964918717741966,121792.0,0.31805294565856457,15224.0,0.0,0.0,1.122595276683569,76120.0,0.41073793545365334,76120.0,0.0,0.0,0.0,0.0,82.52761396579444,76120.0,3.0258018523454666,76120.0,0.07707811892032623,0.0,1.055126078426838,0.0,61.66232191026211,0.0,2.8063140343874693,0.0,199.21555905602872,0.0,353.3399370498955,0.0,87.49982994049788,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,1,0.025311950594186783,15224.0,0.04333886317908764,15224.0,0.08618319407105446,15224.0,0.009539071470499039,121792.0,0.3011829685419798,15224.0,0.0,0.0,0.9774009231477976,76120.0,0.4040196072310209,76120.0,0.0,0.0,0.0,0.0,81.50388486683369,76120.0,2.928229048848152,76120.0,0.07581058889627457,0.0,0.9624992962926626,0.0,60.753877740353346,0.0,2.7698457706719637,0.0,199.46556189097464,0.0,351.19789303280413,0.0,86.18345693685114,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,2,0.02974201925098896,15224.0,0.047176843509078026,15224.0,0.09217602200806141,15224.0,0.010035932064056396,121792.0,0.3224338870495558,15224.0,0.0,0.0,0.967974541708827,76120.0,0.40328921750187874,76120.0,0.0,0.0,0.0,0.0,81.82717813178897,76120.0,3.0173538252711296,76120.0,0.07621105760335922,0.0,1.049121143296361,0.0,60.78329402953386,0.0,2.807439072057605,0.0,199.20708378776908,0.0,351.5113228932023,0.0,86.58000314608216,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,3,0.027992064133286476,15224.0,0.04615494981408119,15224.0,0.09384704753756523,15224.0,0.01013302244246006,121792.0,0.3223700914531946,15224.0,0.0,0.0,0.9807522874325514,76120.0,0.40437979623675346,76120.0,0.0,0.0,0.0,0.0,81.32930006831884,76120.0,2.9237400740385056,76120.0,0.07522082887589931,0.0,1.0560029186308384,0.0,60.62714825384319,0.0,2.7892650105059147,0.0,199.36873693950474,0.0,350.9359189774841,0.0,86.0030809417367,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,4,0.028377864509820938,15224.0,0.04669814370572567,15224.0,0.09187404066324234,15224.0,0.010433141142129898,121792.0,0.32889097929000854,15224.0,0.0,0.0,0.9682329837232828,76120.0,0.40298374369740486,76120.0,0.0,0.0,0.0,0.0,81.62967604584992,76120.0,2.913203090429306,76120.0,0.07623806595802307,0.0,1.0527647100389004,0.0,60.738566098734736,0.0,2.791306935250759,0.0,199.3403658270836,0.0,351.2870769482106,0.0,86.27887815237045,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,0,0.021178973838686943,7612.0,0.04908209666609764,7612.0,0.08576083928346634,7612.0,0.008982839062809944,60896.0,0.3029359504580498,7612.0,0.08023809641599655,540452.0,0.727236969396472,38060.0,0.3770191688090563,76120.0,0.09378115646541119,76120.0,0.7941529620438814,190300.0,25.00040363520384,76120.0,3.227347508072853,76120.0,0.061750877648591995,0.0,0.9694199543446302,0.0,61.139025259763,0.0,2.783154835924506,0.0,192.92015209794044,0.0,290.2121951337904,0.0,31.205086736008525,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,1,0.022139865905046463,7612.0,0.04585995338857174,7612.0,0.09836512617766857,7612.0,0.010117888450622559,60896.0,0.3169397823512554,7612.0,0.08822767995297909,540452.0,0.7082712836563587,38060.0,0.3787749446928501,76120.0,0.09483983740210533,76120.0,0.7875328883528709,190300.0,24.960581678897142,76120.0,3.243356477469206,76120.0,0.060992781072854996,0.0,1.0574785992503166,0.0,60.80798897892237,0.0,2.774310065433383,0.0,192.92115909047425,0.0,289.98710704036057,0.0,31.17601783014834,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,2,0.021913787350058556,7612.0,0.04591420292854309,7612.0,0.09441492147743702,7612.0,0.010119983926415443,60896.0,0.32246788032352924,7612.0,0.08681113831698895,540452.0,0.6973890122026205,38060.0,0.3847060725092888,76120.0,0.09303982369601727,76120.0,0.7998603396117687,190300.0,25.132845854386687,76120.0,3.2369026448577642,76120.0,0.06274320185184479,0.0,1.0657848324626684,0.0,61.032636323943734,0.0,2.7856261003762484,0.0,192.71136494353414,0.0,290.1881330180913,0.0,31.346994917839766,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,3,0.023285159841179848,7612.0,0.04611513577401638,7612.0,0.09225308895111084,7612.0,0.010032905265688896,60896.0,0.3169151023030281,7612.0,0.08521601557731628,540452.0,0.7129108998924494,38060.0,0.3770266193896532,76120.0,0.09355833753943443,76120.0,0.7912151049822569,190300.0,24.962672730907798,76120.0,3.235351061448455,76120.0,0.06174715235829353,0.0,1.0629238095134497,0.0,61.06278765946627,0.0,2.7786449063569307,0.0,192.717167083174,0.0,290.0029590819031,0.0,31.155827920883894,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,4,0.022036023437976837,7612.0,0.04639197140932083,7612.0,0.09192689321935177,7612.0,0.0099879689514637,60896.0,0.3178729675710201,7612.0,0.08624419569969177,540452.0,0.7213749922811985,38060.0,0.3752829506993294,76120.0,0.09250734001398087,76120.0,0.791334779933095,190300.0,24.98248778283596,76120.0,3.2317840959876776,76120.0,0.06084493361413479,0.0,1.0760228615254164,0.0,60.86083850823343,0.0,2.7745270635932684,0.0,192.77266203425825,0.0,289.9151798337698,0.0,31.193279195576906,0.0
