dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_baseline,0,0.024771085008978844,728.0,0.04027411341667175,728.0,0.08649704977869987,728.0,0.00903196632862091,5824.0,0.3012667875736952,728.0,0.0,0.0,0.4581729881465435,3640.0,0.08355686441063881,3640.0,0.0,0.0,0.0,0.0,61.167854350060225,3640.0,0.29943254776299,3640.0,0.057657016441226006,0.0,0.9637728799134493,0.0,60.25757151655853,0.0,2.8007400687783957,0.0,27.62254001572728,0.0,155.0104960333556,0.0,62.35249503515661,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_baseline,1,0.025962945073843002,728.0,0.042918138206005096,728.0,0.0917389988899231,728.0,0.00909506343305111,5824.0,0.3536059521138668,728.0,0.0,0.0,0.46562589704990387,3640.0,0.07782503962516785,3640.0,0.0,0.0,0.0,0.0,60.94621610827744,3640.0,0.3018153365701437,3640.0,0.06426428444683552,0.0,0.9732961189001799,0.0,60.21983525715768,0.0,2.7667880058288574,0.0,27.341875014826655,0.0,154.51372996903956,0.0,62.133981846272945,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_baseline,2,0.02417108044028282,728.0,0.03959215246140957,728.0,0.08413009345531464,728.0,0.008970033377408981,5824.0,0.3166678361594677,728.0,0.0,0.0,0.47848746180534363,3640.0,0.07741805166006088,3640.0,0.0,0.0,0.0,0.0,61.21131987310946,3640.0,0.3058970905840397,3640.0,0.05784491077065468,0.0,0.9652718435972929,0.0,60.31588674522936,0.0,2.781439106911421,0.0,27.138849021866918,0.0,154.65595992282033,0.0,62.42177379317582,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_baseline,3,0.024365028366446495,728.0,0.04089483991265297,728.0,0.08632102981209755,728.0,0.008867820724844933,5824.0,0.29908190481364727,728.0,0.0,0.0,0.4695882089436054,3640.0,0.08232984691858292,3640.0,0.0,0.0,0.0,0.0,61.303366208449006,3640.0,0.30787079595029354,3640.0,0.057051656767725945,0.0,0.9738858789205551,0.0,60.37644320167601,0.0,2.7743959799408913,0.0,27.11500506848097,0.0,154.7929490916431,0.0,62.5068168155849,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_baseline,4,0.024940120056271553,728.0,0.03982405178248882,728.0,0.08591706864535809,728.0,0.008824048563838005,5824.0,0.30495692044496536,728.0,0.0,0.0,0.46691903844475746,3640.0,0.07936288602650166,3640.0,0.0,0.0,0.0,0.0,61.1732651013881,3640.0,0.30152592808008194,3640.0,0.056996941566467285,0.0,0.9699149522930384,0.0,60.06841757334769,0.0,2.8007335495203733,0.0,27.1818561013788,0.0,154.41616997122765,0.0,62.36907700076699,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_pair_full,0,0.020461855456233025,364.0,0.046557048335671425,364.0,0.09085796773433685,364.0,0.008810078725218773,2912.0,0.3047790378332138,364.0,0.07603829726576805,25844.0,0.4715768154710531,1820.0,0.10127131827175617,3640.0,0.07862504571676254,3640.0,0.2493937499821186,9100.0,7.973861880600452,3640.0,0.4900468047708273,3640.0,0.05614105612039566,0.0,1.0618858505040407,0.0,61.202978948131204,0.0,2.8012387920171022,0.0,40.04213702864945,0.0,116.5521910879761,0.0,10.270318947732449,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_pair_full,1,0.01996406354010105,364.0,0.04208995960652828,364.0,0.08773291483521461,364.0,0.00898679718375206,2912.0,0.3145500086247921,364.0,0.07774378173053265,25844.0,0.4701660946011543,1820.0,0.1023109070956707,3640.0,0.07874565199017525,3640.0,0.24477043189108372,9100.0,7.936512120068073,3640.0,0.49304356798529625,3640.0,0.053936149924993515,0.0,1.1239429004490376,0.0,60.91423588804901,0.0,2.7592319529503584,0.0,40.11488915421069,0.0,116.32270412519574,0.0,10.22304780781269,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_pair_full,2,0.021144049242138863,364.0,0.04785298369824886,364.0,0.09071105159819126,364.0,0.008785165846347809,2912.0,0.3119658213108778,364.0,0.07510697469115257,25844.0,0.4743786994367838,1820.0,0.10309438221156597,3640.0,0.07958314381539822,3640.0,0.24711084552109241,9100.0,8.123363833874464,3640.0,0.4945232067257166,3640.0,0.0540346372872591,0.0,1.100675668567419,0.0,60.929009690880775,0.0,2.764398930594325,0.0,40.12211598455906,0.0,116.53612018562853,0.0,10.43615280650556,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_pair_full,3,0.020209932699799538,364.0,0.04241010174155235,364.0,0.08910801261663437,364.0,0.00864989124238491,2912.0,0.32059592194855213,364.0,0.0764322467148304,25844.0,0.4591571632772684,1820.0,0.19534863531589508,3640.0,0.07948838174343109,3640.0,0.24341722019016743,9100.0,7.961726048961282,3640.0,0.4947008565068245,3640.0,0.054519856348633766,0.0,1.0658388491719961,0.0,61.13697844557464,0.0,2.7807860169559717,0.0,40.097250835970044,0.0,116.59715417772532,0.0,10.336788138374686,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,e3nn_pair_full,4,0.020938925445079803,364.0,0.043248990550637245,364.0,0.08951989002525806,364.0,0.00912998802959919,2912.0,0.30815997160971165,364.0,0.07691583596169949,25844.0,0.47639384865760803,1820.0,0.10272674262523651,3640.0,0.08305883966386318,3640.0,0.2508680336177349,9100.0,7.975859101861715,3640.0,0.4866959061473608,3640.0,0.05412893369793892,0.0,1.1740641202777624,0.0,61.14816665649414,0.0,2.767992904409766,0.0,40.011059027165174,0.0,116.55495199374855,0.0,10.276840068399906,0.0
