dataset,natoms,case,mode,op,cpu_time_total_us,device_time_total_us,self_cpu_time_total_us,count
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: SliceBackward0,111527.55300000017,241399.13799999867,1004.474000000926,404
mptrj,444,baseline,force_model,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",0.0,203571.81399999958,0.0,597
mptrj,444,baseline,force_model,aten::add_,54848.442999999825,188098.91199999925,754.6379999997371,511
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: MulBackward0,88187.19300000032,68109.68899999978,981.3030000006329,329
mptrj,444,baseline,force_model,aten::slice_backward,75594.56700000011,65833.74899999937,414.4590000002281,404
mptrj,444,baseline,force_model,SliceBackward0,75920.66099999959,65833.74899999937,326.0939999994662,404
mptrj,444,baseline,force_model,aten::mul,63595.30900000015,59760.8700000002,4174.826999999386,1249
mptrj,444,baseline,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,58609.21200000023,0.0,835
mptrj,444,baseline,force_model,aten::fill_,39255.331000000195,57710.32900000016,552.2709999997924,463
mptrj,444,baseline,force_model,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0.0,57708.665000000154,0.0,459
mptrj,444,baseline,force_model,aten::zero_,39542.908000000214,57706.13800000015,356.35400000002846,458
mptrj,444,baseline,force_model,aten::zeros,39122.38699999982,57667.70500000009,253.6249999993861,417
mptrj,444,baseline,force_model,forward,13399.085999999996,46339.66900000013,966.3119999999853,32
mptrj,444,baseline,force_model,MulBackward0,50016.62599999957,46213.25700000028,339.9709999994011,329
mptrj,444,baseline,force_model,aten::mm,23326.592000000048,40071.97099999971,2734.8840000003793,412
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: PermuteBackward0,14579.92500000068,25778.800000000294,1312.806000000186,893
mptrj,444,baseline,force_model,aten::tensordot,3913.6920000000046,22011.047000000006,527.0389999999616,199
mptrj,444,baseline,force_model,aten::sum,37672.34500000016,21908.46399999947,1437.9510000000373,306
mptrj,444,baseline,force_model,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",0.0,21863.503999999535,0.0,300
mptrj,444,baseline,force_model,ampere_sgemm_64x64_nn,0.0,20898.32400000002,0.0,165
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: MmBackward0,22197.618999999795,17234.31399999965,429.45799999969313,198
mptrj,444,baseline,force_model,MmBackward0,21693.946000000076,17225.737999999707,196.34999999958382,198
mptrj,444,baseline,force_model,aten::add,14926.694999999945,15978.831000000164,338.9199999997554,107
mptrj,444,baseline,force_model,ampere_sgemm_64x64_tn,0.0,15068.894999999713,0.0,155
mptrj,444,baseline,force_model,aten::einsum,4233.181999999998,13681.282000000072,838.3280000000141,308
mptrj,444,baseline,force_model,aten::cat,493.35899999999856,10097.516000000021,396.9190000000135,43
mptrj,444,baseline,force_model,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0.0,10012.329000000023,0.0,32
mptrj,444,baseline,force_model,aten::copy_,44439.812999999995,9195.885999999098,1227.8620000001893,687
mptrj,444,baseline,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0.0,5889.334999999144,0.0,603
mptrj,444,baseline,force_model,aten::scatter_reduce_,233.52099999991424,4949.552000000106,77.80599999990136,8
mptrj,444,baseline,force_model,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",0.0,4865.935000000081,0.0,8
mptrj,444,baseline,force_model,aten::gather,49.61699999998382,4680.173999999977,29.00199999995675,5
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: ScatterReduceBackward0,81.86700000002747,4680.173999999977,21.555000000014843,5
mptrj,444,baseline,force_model,ScatterReduceBackward0,60.31200000001263,4680.173999999977,10.695000000028813,5
mptrj,444,baseline,force_model,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4> >::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4> >::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",0.0,4680.173999999977,0.0,5
mptrj,444,baseline,force_model,Memcpy DtoD (Device -> Device),0.0,3302.4229999999534,0.0,80
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: UnsqueezeBackward0,15094.266000000185,2575.1199999998935,787.2960000003077,455
mptrj,444,baseline,force_model,aten::bmm,4555.384999999963,2491.4349999999713,412.7939999998853,78
mptrj,444,baseline,force_model,ampere_sgemm_32x128_tn,0.0,1507.965000000011,0.0,29
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: BmmBackward0,4466.466999999968,1449.2759999999616,70.66599999996106,30
mptrj,444,baseline,force_model,BmmBackward0,4395.801000000007,1449.2759999999616,41.695000000116124,30
mptrj,444,baseline,force_model,aten::matmul,162.5319999999956,1149.6839999999884,9.476999999997133,15
mptrj,444,baseline,force_model,ampere_sgemm_128x128_nn,0.0,990.8339999999916,0.0,14
mptrj,444,baseline,force_model,aten::clone,8326.073000000086,845.3569999999345,805.5440000000476,205
mptrj,444,baseline,force_model,IndexBackward0,3375.3889999999956,724.3040000000328,10.412999999971362,4
mptrj,444,baseline,force_model,autograd::engine::evaluate_function: IndexBackward0,3387.7330000000075,724.3040000000328,12.344000000011874,4
mptrj,444,baseline,force_model,aten::_index_put_impl_,2765.591999999997,717.648000000001,237.92400000019552,4
mptrj,444,baseline,force_model,aten::reshape,6636.273000000171,715.8510000001206,1347.8850000003495,2822
mptrj,444,baseline,force_model,"void gemmk1_kernel<int, float, 256, 5, false, false, true, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",0.0,653.7069999999512,0.0,18
mptrj,444,baseline,force_model,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",0.0,612.4579999999405,0.0,4
mptrj,444,baseline,force_model,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, false, false, 5, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0.0,554.34800000002,0.0,18
mptrj,444,baseline,force_model,ampere_sgemm_128x64_nn,0.0,509.22399999999834,0.0,11
mptrj,444,baseline,force_model,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",0.0,507.87499999987267,0.0,247
mptrj,444,baseline,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0.0,505.8649999998888,0.0,21
mptrj,444,baseline,force_model,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,498.0870000000368,0.0,145
