dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
omat24_1m_official,232.46689754693458,0.16292372630450605,229.5015106520926,0.36668219903683635,1.0129209907438792
