dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,0,0.028412090614438057,9932.0,0.04636403173208237,9932.0,0.09132781997323036,9932.0,0.010289018973708153,79456.0,0.3231130540370941,9932.0,0.0,0.0,0.7871708367019892,49660.0,0.2801970113068819,49660.0,0.0,0.0,0.0,0.0,73.49623693153262,49660.0,2.0144442096352577,49660.0,0.06865104660391808,0.0,1.0738661512732506,0.0,60.75000669807196,0.0,2.80024204403162,0.0,129.542384063825,0.0,272.18343992717564,0.0,76.93763729184866,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,1,0.03264099359512329,9932.0,0.0455779954791069,9932.0,0.09155110456049442,9932.0,0.010529998689889908,79456.0,0.3299571108072996,9932.0,0.0,0.0,0.7916088216006756,49660.0,0.2827949356287718,49660.0,0.0,0.0,0.0,0.0,73.42516304925084,49660.0,2.013352932408452,49660.0,0.06911740638315678,0.0,1.0833339765667915,0.0,60.57624681852758,0.0,2.7851001359522343,0.0,129.47593699209392,0.0,271.87924995087087,0.0,76.86767098493874,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,2,0.028772978112101555,9932.0,0.04692096263170242,9932.0,0.0918388832360506,9932.0,0.009908108040690422,79456.0,0.32258988358080387,9932.0,0.0,0.0,0.7722948212176561,49660.0,0.28853979893028736,49660.0,0.0,0.0,0.0,0.0,73.6503608059138,49660.0,2.0165080204606056,49660.0,0.06864313036203384,0.0,1.0890648700296879,0.0,60.70942501537502,0.0,2.793709747493267,0.0,129.5139321591705,0.0,272.28303300216794,0.0,77.08154921419919,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,3,0.027606962248682976,9932.0,0.0466848723590374,9932.0,0.09151105768978596,9932.0,0.009736977517604828,79456.0,0.3215980250388384,9932.0,0.0,0.0,0.7728917989879847,49660.0,0.28827693313360214,49660.0,0.0,0.0,0.0,0.0,73.59215524047613,49660.0,2.087410306558013,49660.0,0.06864871829748154,0.0,1.0876287706196308,0.0,60.6135968118906,0.0,2.7951584197580814,0.0,129.60304808802903,0.0,272.2654880490154,0.0,77.08816998638213,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,4,0.027923844754695892,9932.0,0.046964967623353004,9932.0,0.09239395149052143,9932.0,0.010221032425761223,79456.0,0.3199409693479538,9932.0,0.0,0.0,0.7803130429238081,49660.0,0.28410996310412884,49660.0,0.0,0.0,0.0,0.0,73.5959226731211,49660.0,2.0137671381235123,49660.0,0.06867828778922558,0.0,1.081216149032116,0.0,60.56639808230102,0.0,2.775734756141901,0.0,129.52972808852792,0.0,272.0758148934692,0.0,77.02723820693791,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,0,0.022254884243011475,4966.0,0.04590093158185482,4966.0,0.09285216219723225,4966.0,0.010053860023617744,39728.0,0.3170059062540531,4966.0,0.08737039752304554,352586.0,0.6212408188730478,24830.0,0.28379587456583977,49660.0,0.08683931082487106,49660.0,0.573605066165328,124150.0,17.587548354640603,49660.0,2.312545897439122,49660.0,0.059038400650024414,0.0,1.0708407498896122,0.0,60.81609381362796,0.0,2.788152080029249,0.0,121.26320507377386,0.0,209.59863788448274,0.0,22.432022728025913,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,1,0.022132880985736847,4966.0,0.044994987547397614,4966.0,0.09099883027374744,4966.0,0.00964989885687828,39728.0,0.318614998832345,4966.0,0.08575944229960442,352586.0,0.6039601285010576,24830.0,0.27880119159817696,49660.0,0.0870006624609232,49660.0,0.5637772846966982,124150.0,17.46872393414378,49660.0,2.31267511844635,49660.0,0.05803094245493412,0.0,1.074021914973855,0.0,60.96340878866613,0.0,2.8053922578692436,0.0,121.27651390619576,0.0,209.60630499757826,0.0,22.266198182478547,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,2,0.021990155801177025,4966.0,0.04352489486336708,4966.0,0.09154086001217365,4966.0,0.009981216862797737,39728.0,0.31793490052223206,4966.0,0.09100884199142456,352586.0,0.6285626441240311,24830.0,0.27247401885688305,49660.0,0.08759275078773499,49660.0,0.5659288726747036,124150.0,17.30529358610511,49660.0,2.304841298609972,49660.0,0.056881923228502274,0.0,1.0685818269848824,0.0,60.970343416556716,0.0,2.7904179878532887,0.0,121.56933499500155,0.0,209.7474259790033,0.0,22.122306283563375,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,3,0.021730083972215652,4966.0,0.04543596878647804,4966.0,0.09184307418763638,4966.0,0.010051997378468513,39728.0,0.32066693529486656,4966.0,0.08958997204899788,352586.0,0.615021213889122,24830.0,0.27790828607976437,49660.0,0.08680927567183971,49660.0,0.5724637303501368,124150.0,17.47592305764556,49660.0,2.314443001523614,49660.0,0.05856039933860302,0.0,1.0770629160106182,0.0,60.78666774556041,0.0,2.777450019493699,0.0,121.39564682729542,0.0,209.5656821038574,0.0,22.295218892395496,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,4,0.02002599649131298,4966.0,0.04199706017971039,4966.0,0.08592195808887482,4966.0,0.008829869329929352,39728.0,0.2981929574161768,4966.0,0.08540088310837746,352586.0,0.6152486894279718,24830.0,0.2831346355378628,49660.0,0.08774222806096077,49660.0,0.571160577237606,124150.0,17.544048139825463,49660.0,2.305833622813225,49660.0,0.058555975556373596,0.0,0.9565211366862059,0.0,61.0660903621465,0.0,2.79587903060019,0.0,121.57771503552794,0.0,210.0021610967815,0.0,22.40779297426343,0.0
