dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0.025416957214474678,1312.0,0.041479943320155144,1312.0,0.08790101855993271,1312.0,0.008899020031094551,10496.0,0.2923719584941864,1312.0,0.0,0.0,0.4727826453745365,6560.0,0.09171711280941963,6560.0,0.0,0.0,0.0,0.0,61.488097300753,6560.0,0.40685199201107025,6560.0,0.05866703577339649,0.0,0.934540992602706,0.0,60.26784307323396,0.0,2.830095821991563,0.0,27.23886794410646,0.0,155.11455200612545,0.0,62.80620698817074,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,1,0.02388283610343933,1312.0,0.04175887443125248,1312.0,0.08556898683309555,1312.0,0.009154900908470154,10496.0,0.29042200185358524,1312.0,0.0,0.0,0.4773070104420185,6560.0,0.09366404265165329,6560.0,0.0,0.0,0.0,0.0,61.614556005224586,6560.0,0.41359406895935535,6560.0,0.060074031352996826,0.0,0.9842088911682367,0.0,60.64473302103579,0.0,2.80750822275877,0.0,27.396666118875146,0.0,155.812632991001,0.0,62.94605717994273,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,2,0.02277991734445095,1312.0,0.03883708268404007,1312.0,0.08582393638789654,1312.0,0.008850125595927238,10496.0,0.2816920168697834,1312.0,0.0,0.0,0.4771989770233631,6560.0,0.09126216173171997,6560.0,0.0,0.0,0.0,0.0,61.604103771969676,6560.0,0.41298079304397106,6560.0,0.055173877626657486,0.0,0.9264661930501461,0.0,60.258593410253525,0.0,2.794993808493018,0.0,27.15433412231505,0.0,155.0561678595841,0.0,62.92433477938175,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,3,0.022017862647771835,1312.0,0.03723404370248318,1312.0,0.08009513840079308,1312.0,0.009102979674935341,10496.0,0.28592580929398537,1312.0,0.0,0.0,0.47477218322455883,6560.0,0.0904519110918045,6560.0,0.0,0.0,0.0,0.0,61.11625605262816,6560.0,0.4106920678168535,6560.0,0.05525490269064903,0.0,0.9370739571750164,0.0,60.105015290901065,0.0,2.7872934006154537,0.0,27.29603205807507,0.0,154.5541079249233,0.0,62.437934800982475,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,4,0.024180160835385323,1312.0,0.040065962821245193,1312.0,0.08135405369102955,1312.0,0.00878889113664627,10496.0,0.2906371373683214,1312.0,0.0,0.0,0.471845967695117,6560.0,0.09028473868966103,6560.0,0.0,0.0,0.0,0.0,61.667933128774166,6560.0,0.41621970012784004,6560.0,0.055492622777819633,0.0,0.9548361413180828,0.0,60.344149358570576,0.0,2.7797608636319637,0.0,26.977989822626114,0.0,155.03154206089675,0.0,62.98259296454489,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,0,0.0199188943952322,656.0,0.039977021515369415,656.0,0.0848500058054924,656.0,0.009029172360897064,5248.0,0.30040391720831394,656.0,0.07673422805964947,46576.0,0.48516737297177315,3280.0,0.11251005344092846,6560.0,0.07981108501553535,6560.0,0.2699466422200203,16400.0,7.967176148667932,6560.0,0.5439568776637316,6560.0,0.05123927257955074,0.0,0.9756968356668949,0.0,60.78539276495576,0.0,2.7898068074136972,0.0,39.89791008643806,0.0,115.96005596220493,0.0,10.352678829804063,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,1,0.01978897489607334,656.0,0.039529986679553986,656.0,0.08407118730247021,656.0,0.009007984772324562,5248.0,0.2968569751828909,656.0,0.08075800724327564,46576.0,0.46121072955429554,3280.0,0.11229421943426132,6560.0,0.07921294309198856,6560.0,0.2740337513387203,16400.0,7.97163718380034,6560.0,0.5483333952724934,6560.0,0.051650917157530785,0.0,1.001313328742981,0.0,60.83239521831274,0.0,2.7872039936482906,0.0,39.96393387205899,0.0,116.06779810972512,0.0,10.3308679535985,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,2,0.020212959498167038,656.0,0.04031299613416195,656.0,0.08208793587982655,656.0,0.009181909263134003,5248.0,0.3081399481743574,656.0,0.07711583748459816,46576.0,0.4714652895927429,3280.0,0.11404580436646938,6560.0,0.07967790588736534,6560.0,0.26991451159119606,16400.0,8.115220116451383,6560.0,0.5438006483018398,6560.0,0.05156826227903366,0.0,0.977490097284317,0.0,60.68664393387735,0.0,2.7908384799957275,0.0,39.942340925335884,0.0,116.06068396940827,0.0,10.492777219042182,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,3,0.01980992965400219,656.0,0.04034209996461868,656.0,0.08451007306575775,656.0,0.009234994649887085,5248.0,0.3039108123630285,656.0,0.07765996269881725,46576.0,0.4713018424808979,3280.0,0.11304556392133236,6560.0,0.07985974662005901,6560.0,0.27517369017004967,16400.0,7.9769769217818975,6560.0,0.5416800267994404,6560.0,0.0523529015481472,0.0,0.9897989220917225,0.0,60.58565410785377,0.0,2.7658999897539616,0.0,39.94878684170544,0.0,115.81905581988394,0.0,10.358762461692095,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_pair_full,4,0.019863015040755272,656.0,0.03988598473370075,656.0,0.0826600007712841,656.0,0.008770031854510307,5248.0,0.29981695115566254,656.0,0.07756287232041359,46576.0,0.462179072201252,3280.0,0.11140597052872181,6560.0,0.08048792369663715,6560.0,0.2705915831029415,16400.0,8.032945217564702,6560.0,0.5534496158361435,6560.0,0.05223206244409084,0.0,0.9968029335141182,0.0,60.7737023383379,0.0,2.7837250381708145,0.0,39.76004011929035,0.0,115.8901578746736,0.0,10.416434844955802,0.0
