dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
omat24_1m_official,232.52108281012625,0.2556810438126654,229.51046687085181,0.2998438861769821,1.0131175539848845
