dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
salex_train_official,152.02908711507916,0.24274710325422166,147.97975244000554,0.15310708550007765,1.027364113051313
