dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
omol25_train_4m,293.72996881914634,0.6724393492758822,290.5675082700327,0.30641042724743733,1.01088373771707
