dataset,sample_id,modal,natoms,case,repeat_idx_mean,edge_length_norm_ms_mean,edge_length_norm_ms_load_mean,radial_basis_ms_mean,radial_basis_ms_load_mean,cutoff_ms_mean,cutoff_ms_load_mean,radial_combine_ms_mean,radial_combine_ms_load_mean,spherical_harmonics_ms_mean,spherical_harmonics_ms_load_mean,pair_expand_ms_mean,pair_expand_ms_load_mean,conv_weight_nn_ms_mean,conv_weight_nn_ms_load_mean,conv_src_gather_ms_mean,conv_src_gather_ms_load_mean,conv_filter_gather_ms_mean,conv_filter_gather_ms_load_mean,pair_indexing_ms_mean,pair_indexing_ms_load_mean,conv_message_tp_ms_mean,conv_message_tp_ms_load_mean,conv_aggregation_ms_mean,conv_aggregation_ms_load_mean,conv_denominator_ms_mean,conv_denominator_ms_load_mean,top_input_embedding_ms_mean,top_input_embedding_ms_load_mean,top_interaction_other_ms_mean,top_interaction_other_ms_load_mean,top_readout_ms_mean,top_readout_ms_load_mean,top_force_output_ms_mean,top_force_output_ms_load_mean,model_total_ms_mean,model_total_ms_load_mean,other_ms_mean,other_ms_load_mean,repeat_idx_std,edge_length_norm_ms_std,edge_length_norm_ms_load_std,radial_basis_ms_std,radial_basis_ms_load_std,cutoff_ms_std,cutoff_ms_load_std,radial_combine_ms_std,radial_combine_ms_load_std,spherical_harmonics_ms_std,spherical_harmonics_ms_load_std,pair_expand_ms_std,pair_expand_ms_load_std,conv_weight_nn_ms_std,conv_weight_nn_ms_load_std,conv_src_gather_ms_std,conv_src_gather_ms_load_std,conv_filter_gather_ms_std,conv_filter_gather_ms_load_std,pair_indexing_ms_std,pair_indexing_ms_load_std,conv_message_tp_ms_std,conv_message_tp_ms_load_std,conv_aggregation_ms_std,conv_aggregation_ms_load_std,conv_denominator_ms_std,conv_denominator_ms_load_std,top_input_embedding_ms_std,top_input_embedding_ms_load_std,top_interaction_other_ms_std,top_interaction_other_ms_load_std,top_readout_ms_std,top_readout_ms_load_std,top_force_output_ms_std,top_force_output_ms_load_std,model_total_ms_std,model_total_ms_load_std,other_ms_std,other_ms_load_std
mptrj,mp-1204603,mpa,444,e3nn_baseline,2.0,0.02715406008064747,27612.0,0.04314878024160862,27612.0,0.08728401735424995,27612.0,0.009522167965769768,220896.0,0.3026326186954975,27612.0,0.0,0.0,1.5113402158021927,138060.0,0.690226349979639,138060.0,0.0,0.0,0.0,0.0,102.24229712039232,138060.0,5.128296697512269,138060.0,0.12266491539776325,0.0,0.9721018839627504,0.0,61.31185768172145,0.0,2.7935465797781944,0.0,366.58128974959254,0.0,542.6995732355863,0.0,109.98854907229543,0.0,1.4142135623730951,0.0005314521379912935,0.0,0.000766078129140181,0.0,0.0018840671049215694,0.0,0.0004572576322102472,0.0,0.0052637499957012305,0.0,0.0,0.0,0.006251515288871576,0.0,0.003970897803374357,0.0,0.0,0.0,0.0,0.0,0.10329861329011476,0.0,0.001534374685017885,0.0,0.00041884658730242887,0.0,0.009095960158929956,0.0,0.08195001414607907,0.0,0.013059083254692705,0.0,0.04157333557593052,0.0,0.16483746652734088,0.0,0.1100560012810475,0.0
mptrj,mp-1204603,mpa,444,e3nn_pair_full,2.0,0.02177925780415535,13806.0,0.04613138735294342,13806.0,0.09151827543973923,13806.0,0.009374134242534637,110448.0,0.31748926267027855,13806.0,0.08544852025806904,980226.0,0.9303285740315914,69030.0,0.6259896326810122,138060.0,0.19756071269512177,138060.0,1.2837013229727745,345150.0,44.300866313278675,138060.0,5.957812862470746,138060.0,0.08402946405112743,0.0,1.0171803180128336,0.0,61.44643337465823,0.0,2.7916520833969116,0.0,359.6283006016165,0.0,480.43637946248055,0.0,54.3271467089653,0.0,1.4142135623730951,0.0018754166216561124,0.0,0.004812066317101412,0.0,0.006704361594884038,0.0,0.0005365606425826915,0.0,0.028032298157266183,0.0,0.004225678284721556,0.0,0.006181156164517974,0.0,0.001867982618256602,0.0,0.022515434818510434,0.0,0.005895116046588667,0.0,0.016666996236316553,0.0,0.01147778496542635,0.0,0.0008133331730830622,0.0,0.049928432612607584,0.0,0.16565192379458452,0.0,0.012562742503184603,0.0,0.21397874220893992,0.0,0.44327506492370733,0.0,0.055717619804192105,0.0
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,2.0,0.027504144236445427,8260.0,0.04524909891188145,8260.0,0.08989577181637287,8260.0,0.00978759489953518,66080.0,0.3132414072751999,8260.0,0.0,0.0,0.7084266748279333,41300.0,0.255054933950305,41300.0,0.0,0.0,0.0,0.0,70.55627149529755,41300.0,1.773818302899599,41300.0,0.0827630516141653,0.0,1.0340419597923756,0.0,60.52181790582836,0.0,2.7916042134165764,0.0,107.6179189607501,0.0,246.69722043909132,0.0,73.66297165863216,0.0,1.4142135623730951,0.002831553955590157,0.0,0.0028291556639321036,0.0,0.005151893305521109,0.0,0.0005830126478125174,0.0,0.019181370903821632,0.0,0.0,0.0,0.003978089794484858,0.0,0.002664189472347545,0.0,0.0,0.0,0.0,0.0,0.18545069470686543,0.0,0.0040135381486990866,0.0,0.000905651546927,0.0,0.06767576889055427,0.0,0.08731086418808313,0.0,0.012891206049419427,0.0,0.057205165818600336,0.0,0.22361301386255636,0.0,0.18593288127873134,0.0
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_pair_full,2.0,0.021796440705657005,4130.0,0.045146746560931206,4130.0,0.09131575934588909,4130.0,0.009771250188350677,33040.0,0.315912626683712,4130.0,0.09815553203225136,293230.0,0.5887228064239025,20650.0,0.2469188068062067,41300.0,0.08620130829513073,41300.0,0.503295287489891,103250.0,15.20010493695736,41300.0,2.1156062837690115,41300.0,0.06551304832100868,0.0,1.719579566270113,0.0,61.93841719068587,0.0,2.7815481182187796,0.0,96.80753662250936,0.0,184.2202039435506,0.0,19.695346103981137,0.0,1.4142135623730951,0.0004433304802149899,0.0,0.002695873829723168,0.0,0.0013047657546246313,0.0,0.00026042664427621475,0.0,0.011132366412965512,0.0,0.02776831529010571,0.0,0.00342863810767694,0.0,0.004052396706062623,0.0,0.0005068471323867119,0.0,0.005508506683049503,0.0,0.08996217775403625,0.0,0.003750295281847755,0.0,0.0005184449222207107,0.0,0.6053587987486293,0.0,0.9124976346380813,0.0,0.00906746424296661,0.0,0.21512938400421347,0.0,1.72169740322596,0.0,0.10191039173952804,0.0
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_baseline,2.0,0.02790624275803566,10738.0,0.043866829946637154,10738.0,0.08893604390323162,10738.0,0.009766640141606331,85904.0,0.3134021535515785,10738.0,0.0,0.0,0.8063603192567825,53690.0,0.3079816233366728,53690.0,0.0,0.0,0.0,0.0,74.63384210132062,53690.0,2.2026628721505404,53690.0,0.0841622706502676,0.0,1.039510453119874,0.0,60.555141512304544,0.0,2.791251242160797,0.0,140.4989083763212,0.0,284.2707426287234,0.0,78.32155567593873,0.0,1.4142135623730951,0.0009957890636287832,0.0,0.002317341580329592,0.0,0.004893659502919864,0.0,0.0004643598919526691,0.0,0.015015384089438906,0.0,0.0,0.0,0.0049547703784577945,0.0,0.002226990533425363,0.0,0.0,0.0,0.0,0.0,0.3067145924465383,0.0,0.003633707490973098,0.0,0.0005975526760011061,0.0,0.06755025697285803,0.0,0.11275035400921972,0.0,0.008938558689008665,0.0,0.0909959535999313,0.0,0.4523954559475956,0.0,0.31018500962948936,0.0
oc20_s2ef_train_2m,frame27,oc20,225,e3nn_pair_full,2.0,0.02459459938108921,5369.0,0.046498747542500496,5369.0,0.0935475341975689,5369.0,0.009990949183702469,42952.0,0.32639135606586933,5369.0,0.08793314918875694,381199.0,0.63432059250772,26845.0,0.2979460172355175,53690.0,0.08980827406048775,53690.0,0.6108881905674934,134225.0,20.004070550203323,53690.0,2.5620742235332727,53690.0,0.06605773232877254,0.0,1.2612231075763702,0.0,61.590092116966844,0.0,2.8129818849265575,0.0,133.7220951449126,0.0,225.84762596525252,0.0,25.19637830555439,0.0,1.4142135623730951,0.0022826203377189253,0.0,0.0032790416963168452,0.0,0.0025731566240304407,0.0,0.00022054725379128473,0.0,0.004861990802250927,0.0,0.002369957500865261,0.0,0.015325690540068174,0.0,0.0030746420250387183,0.0,0.0013250725367775567,0.0,0.0039588799366873486,0.0,2.614446116863863,0.0,0.004137554960394253,0.0,0.0003373968258347143,0.0,0.3201931372513341,0.0,0.8855664743633422,0.0,0.03784085249722679,0.0,0.18261386463320656,0.0,2.6630401239212658,0.0,2.624051229567925,0.0
oc20_s2ef_val_id,OC20_S2EF_val_id__file_0049__config_3636,oc20,225,e3nn_baseline,2.0,0.026734406128525734,15230.0,0.04353155381977558,15230.0,0.08806297555565834,15230.0,0.00962279736995697,121840.0,0.3076608758419752,15230.0,0.0,0.0,0.9758570231497288,76150.0,0.40609617717564106,76150.0,0.0,0.0,0.0,0.0,81.66729430668056,76150.0,2.9620404820889235,76150.0,0.0856698490679264,0.0,1.0080908425152302,0.0,60.70733489468694,0.0,2.797596761956811,0.0,199.59577922709286,0.0,351.5570541843772,0.0,86.38720875605941,0.0,1.4142135623730951,0.0011683838088549685,0.0,0.0015591500156413856,0.0,0.0039605974651369886,0.0,0.0003944093816296409,0.0,0.010299563334792929,0.0,0.0,0.0,0.004503019719270251,0.0,0.00204021978388105,0.0,0.0,0.0,0.0,0.0,0.1554713830662107,0.0,0.0049453666462447605,0.0,0.0004134162675887008,0.0,0.045029247295096546,0.0,0.07763031422491785,0.0,0.013754952430449984,0.0,0.07390321206449199,0.0,0.30225649750354344,0.0,0.1585590986335461,0.0
oc20_s2ef_val_id,OC20_S2EF_val_id__file_0049__config_3636,oc20,225,e3nn_pair_full,2.0,0.02227877266705036,7615.0,0.044202571734786034,7615.0,0.09081633761525154,7615.0,0.009602773934602737,60920.0,0.3126228228211403,7615.0,0.08441214449703693,540665.0,0.7128480821847916,38075.0,0.37748226895928383,76150.0,0.0934399664402008,76150.0,0.7915517315268517,190375.0,24.990701861679554,76150.0,3.303723270073533,76150.0,0.06823856383562088,0.0,1.0233432985842228,0.0,60.88497508317232,0.0,2.788419835269451,0.0,193.23254143819213,0.0,290.4074746184051,0.0,31.264284998178482,0.0,1.4142135623730951,0.0013594614754167062,0.0,0.0017014481175548336,0.0,0.003320472870182221,0.0,0.00045027126784417433,0.0,0.01444581670363038,0.0,0.005403300558859807,0.0,0.00336939649889376,0.0,0.0017067277404507145,0.0,0.0006378463470443208,0.0,0.0030596356487451776,0.0,0.020750628617851513,0.0,0.0057570501434945414,0.0,0.0025290832855997003,0.0,0.051351853799757596,0.0,0.1063768378832622,0.0,0.011012061441351403,0.0,0.07654296272556975,0.0,0.18372516922352614,0.0,0.02454730126114767,0.0
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,e3nn_baseline,2.0,0.028854748234152794,6686.0,0.04567839205265045,6686.0,0.09162938222289085,6686.0,0.010219961404800415,53488.0,0.3235736396163702,6686.0,0.0,0.0,0.6538517773151398,33430.0,0.22057299502193928,33430.0,0.0,0.0,0.0,0.0,68.28815694898367,33430.0,1.5091878361999989,33430.0,0.08454876951873302,0.0,1.0838360525667667,0.0,60.598628083243966,0.0,2.7788061182945967,0.0,87.03797860071063,0.0,223.64541911520064,0.0,71.04585664346814,0.0,1.4142135623730951,0.00222646094425344,0.0,0.0006443013221316561,0.0,0.0005444682826950567,0.0,0.00024370073717995793,0.0,0.002308991851085877,0.0,0.0,0.0,0.0036794881727828166,0.0,0.0013031911660784103,0.0,0.0,0.0,0.0,0.0,0.2749365171384471,0.0,0.0027200958872732324,0.0,0.0014532475853661073,0.0,0.014127224795623998,0.0,0.12359057030739182,0.0,0.00696647169746562,0.0,0.1678477838112503,0.0,0.515842615514522,0.0,0.2711800196209209,0.0
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,e3nn_pair_full,2.0,0.02217167057096958,3343.0,0.044789817184209824,3343.0,0.09222915396094322,3343.0,0.010100239887833595,26744.0,0.3196790348738432,3343.0,0.08662859909236431,237353.0,0.5638190545141697,16715.0,0.2211681567132473,33430.0,0.08809608407318592,33430.0,0.4462712910026312,83575.0,13.41932131908834,33430.0,1.8521918915212154,33430.0,0.0697968527674675,0.0,1.6131488606333733,0.0,63.29496204853058,0.0,2.784743718802929,0.0,75.736217899248,0.0,162.2375573962927,0.0,17.552054161205888,0.0,1.4142135623730951,0.000246932659539806,0.0,0.00028583158459576194,0.0,0.0007629999008641485,0.0,0.00031467350136475485,0.0,0.004219888161507969,0.0,0.0009774721804022054,0.0,0.003562833297911455,0.0,0.00866549958739897,0.0,0.007642346503376295,0.0,0.021178890426214462,0.0,0.22860497740828664,0.0,0.04458007738474725,0.0,0.0076088881011025,0.0,0.25632364426091053,0.0,0.8911476907434048,0.0,0.01545233122178302,0.0,0.2262866428337978,0.0,1.3258218328846558,0.0,0.39818954075359597,0.0
oc20_s2ef_val_ood_both,OC20_S2EF_val_ood_both__file_0113__config_496,oc20,223,e3nn_baseline,2.0,0.02665659412741661,11486.0,0.04454604350030422,11486.0,0.0927142333239317,11486.0,0.009534927085042,91888.0,0.3202349878847599,11486.0,0.0,0.0,0.9012026712298393,57430.0,0.3408289048820734,57430.0,0.0,0.0,0.0,0.0,81.28505484201014,57430.0,2.4131418205797672,57430.0,0.10466622188687325,0.0,1.020452007651329,0.0,65.6522836536169,0.0,3.0210833996534348,0.0,151.31994015537202,0.0,307.5424882117659,0.0,85.38654912263155,0.0,1.4142135623730951,0.0038724221932061598,0.0,0.004439054082949917,0.0,0.009881793965478556,0.0,0.0007518297162610385,0.0,0.03169754723862827,0.0,0.0,0.0,0.10146832668570369,0.0,0.020551712999180887,0.0,0.0,0.0,0.0,0.0,8.532343044317738,0.0,0.12100954953283548,0.0,0.022640407352301873,0.0,0.08780740489910707,0.0,9.384746212465645,0.0,0.4487656083558089,0.0,1.4496090158433355,0.0,20.3972982559373,0.0,8.876189141500038,0.0
oc20_s2ef_val_ood_both,OC20_S2EF_val_ood_both__file_0113__config_496,oc20,223,e3nn_pair_full,2.0,0.021647242829203606,5743.0,0.04343800246715546,5743.0,0.0912827905267477,5743.0,0.009677652269601822,45944.0,0.30783205293118954,5743.0,0.08431435562670231,407753.0,0.6368282716721296,28715.0,0.30672550201416016,57430.0,0.08968343026936054,57430.0,0.6431619171053171,143575.0,19.564369646832347,57430.0,2.6646480429917574,57430.0,0.06559225730597973,0.0,1.0218059178441763,0.0,60.9674131963402,0.0,2.7853211387991905,0.0,143.74474035575986,0.0,234.6219121478498,0.0,24.89501303061843,0.0,1.4142135623730951,0.00058814483180283,0.0,0.0023980238456780332,0.0,0.004709731330229442,0.0,0.0004793816926669753,0.0,0.0125020921484595,0.0,0.004033356373854116,0.0,0.009017981229157968,0.0,0.004215935645383609,0.0,0.0004980738379872114,0.0,0.006687301716950281,0.0,0.09402353871395838,0.0,0.01731069579173147,0.0,0.0012617955480011438,0.0,0.056411569261210916,0.0,0.14159144388953376,0.0,0.012154602349894982,0.0,0.038570932815594774,0.0,0.25220095353902566,0.0,0.1254021028206737,0.0
oc20_s2ef_val_ood_cat,OC20_S2EF_val_ood_cat__file_0023__config_854,oc20,225,e3nn_baseline,2.0,0.0275319442152977,10270.0,0.04387618973851204,10270.0,0.09082839824259281,10270.0,0.010008132085204124,82160.0,0.32500256784260273,10270.0,0.0,0.0,0.7942972704768181,51350.0,0.29956731013953686,51350.0,0.0,0.0,0.0,0.0,73.72180661186576,51350.0,2.118656039237976,51350.0,0.0841415487229824,0.0,1.0578639805316925,0.0,60.59344415552914,0.0,2.787056053057313,0.0,134.3827186152339,0.0,277.20804437994957,0.0,77.30320673435926,0.0,1.4142135623730951,0.0010901307510684367,0.0,0.002131568962232532,0.0,0.00147884171737812,0.0,0.00031343621469244004,0.0,0.026028101603968026,0.0,0.0,0.0,0.010736637889379343,0.0,0.0020397714653211728,0.0,0.0,0.0,0.0,0.0,0.141083895554663,0.0,0.0032582558879368268,0.0,0.0009693203544599063,0.0,0.04763819798179016,0.0,0.16887265404638538,0.0,0.006700313823752741,0.0,0.03564706645005989,0.0,0.35147921805108473,0.0,0.14256857074145457,0.0
oc20_s2ef_val_ood_cat,OC20_S2EF_val_ood_cat__file_0023__config_854,oc20,225,e3nn_pair_full,2.0,0.02178098075091839,5135.0,0.04447116516530514,5135.0,0.09123999625444412,5135.0,0.00992179848253727,41080.0,0.31992336735129356,5135.0,0.08555436506867409,364585.0,0.6247504614293575,25675.0,0.27870885096490383,51350.0,0.08681993931531906,51350.0,0.5839650519192219,128375.0,17.833280889317393,51350.0,2.453878056257963,51350.0,0.06473073735833168,0.0,1.0656520258635283,0.0,60.83531123585999,0.0,2.7806765865534544,0.0,126.77280702628195,0.0,215.51435622386634,0.0,22.827089484781027,0.0,1.4142135623730951,0.00035603073421168273,0.0,0.0008008789932057853,0.0,0.0007353704472227288,0.0,0.00025820804589972554,0.0,0.002100716252498518,0.0,0.0005267958534935157,0.0,0.004614944050839162,0.0,0.0005358582690893575,0.0,0.0002524807770239963,0.0,0.0017498329820580616,0.0,0.034482716633635675,0.0,0.003565491769993648,0.0,0.0005042521052369516,0.0,0.0029888569848116136,0.0,0.07146595505829524,0.0,0.0035160178741368655,0.0,0.07517961430030591,0.0,0.11407442238381517,0.0,0.027285135664948716,0.0
oc22_s2ef_train,s2ef_train_0,oc22,228,e3nn_baseline,2.0,0.027200765907764435,14238.0,0.04415321163833141,14238.0,0.09229839779436588,14238.0,0.010688230395317078,113904.0,0.30959281139075756,14238.0,0.0,0.0,0.9574889671057463,71190.0,0.3858469892293215,71190.0,0.0,0.0,0.0,0.0,79.8431983217597,71190.0,2.808481128886342,71190.0,0.09854091331362724,0.0,1.0243561584502459,0.0,60.841780016198754,0.0,2.790739806368947,0.0,186.6600761655718,0.0,336.7757510393858,0.0,84.39018283970654,0.0,1.4142135623730951,0.001046022875820969,0.0,0.001975690281986425,0.0,0.0027421568166432547,0.0,0.0019291674345959643,0.0,0.006997685795228669,0.0,0.0,0.0,0.004646374460299727,0.0,0.0018001432559735524,0.0,0.0,0.0,0.0,0.0,0.1963843502093992,0.0,0.018207378390462804,0.0,0.027012212110340515,0.0,0.05097065373421431,0.0,0.21674560981608507,0.0,0.011135790362226247,0.0,0.04638593771527399,0.0,0.4612005376390664,0.0,0.2365989962901225,0.0
oc22_s2ef_train,s2ef_train_0,oc22,228,e3nn_pair_full,2.0,0.021691247820854187,7119.0,0.04467661492526531,7119.0,0.09139752946794033,7119.0,0.009776372462511063,56952.0,0.31386842019855976,7119.0,0.08655935525894165,505449.0,0.6840028800070286,35595.0,0.3590620122849941,71190.0,0.09260843507945538,71190.0,0.752693647518754,177975.0,23.5517889726907,71190.0,3.1862426083534956,71190.0,0.06612502038478851,0.0,1.0552206542342901,0.0,60.91826339252293,0.0,2.7935173828154802,0.0,180.29296826571226,0.0,275.91883335262537,0.0,29.63183782994747,0.0,1.4142135623730951,0.0008601336693156071,0.0,0.0015633536942406688,0.0,0.003134386265640196,0.0,0.00040604463769234597,0.0,0.007598901354674347,0.0,0.002899700948350366,0.0,0.010931231483878806,0.0,0.0021436382342432192,0.0,0.0005310540927175631,0.0,0.0032111817437962256,0.0,0.022655682594388563,0.0,0.0035309648213792577,0.0,0.00012839957928498987,0.0,0.04436199660207124,0.0,0.11398044495747926,0.0,0.006086415033899683,0.0,0.12795743063380965,0.0,0.2257556576232327,0.0,0.023763928611531093,0.0
oc22_s2ef_val_id,s2ef_val_id_0,oc22,200,e3nn_baseline,2.0,0.026637734845280647,11704.0,0.043111806735396385,11704.0,0.08694343268871307,11704.0,0.009435554966330528,93632.0,0.3076543100178242,11704.0,0.0,0.0,0.847274623811245,58520.0,0.3261012490838766,58520.0,0.0,0.0,0.0,0.0,75.90579334646463,58520.0,2.3635702673345804,58520.0,0.08152155205607414,0.0,0.9782912209630013,0.0,60.7182027772069,0.0,2.7849113568663597,0.0,153.2816826365888,0.0,298.6316635739058,0.0,79.81864474713802,0.0,1.4142135623730951,0.001029496580121352,0.0,0.0014047318521769742,0.0,0.003218063501536421,0.0,0.0005612869840201568,0.0,0.00811518308900785,0.0,0.0,0.0,0.009296906404798123,0.0,0.0020159591037314894,0.0,0.0,0.0,0.0,0.0,0.2617451317608913,0.0,0.010422320164174445,0.0,0.00031123281642968665,0.0,0.05242834775536688,0.0,0.11665333766622984,0.0,0.009546667085507015,0.0,0.01637019128942363,0.0,0.31508102110778063,0.0,0.2539089387524551,0.0
oc22_s2ef_val_id,s2ef_val_id_0,oc22,200,e3nn_pair_full,2.0,0.02296878956258297,5852.0,0.046975212171673775,5852.0,0.09345379658043385,5852.0,0.009940564632415771,46816.0,0.32194415107369423,5852.0,0.08710799738764763,415492.0,0.6270058453083038,29260.0,0.31059267930686474,58520.0,0.08924207650125027,58520.0,0.6455005146563053,146300.0,19.889449421316385,58520.0,2.709033712744713,58520.0,0.06371871568262577,0.0,1.063220202922821,0.0,60.96742334775627,0.0,2.776010427623987,0.0,146.59317145124078,0.0,237.89385156705976,0.0,25.254305312409997,0.0,1.4142135623730951,0.0020482023475600878,0.0,0.0018383063694317272,0.0,0.0014679648553154116,0.0,0.0002895142691249157,0.0,0.004725395725134591,0.0,0.0014056698624005722,0.0,0.0017358998366281725,0.0,0.005329692896096712,0.0,0.0007087661316791344,0.0,0.004341647347181556,0.0,0.1022578071651148,0.0,0.004131798903220674,0.0,0.0005974809482923491,0.0,0.0031913559912074407,0.0,0.1124256335846179,0.0,0.005020038073520341,0.0,0.09826235551506626,0.0,0.11961570631005865,0.0,0.11850381414859179,0.0
oc22_s2ef_val_ood,is2re_val_ood_43,oc22,216,e3nn_baseline,2.0,0.027601933106780052,18264.0,0.04457077011466026,18264.0,0.09081028401851654,18264.0,0.009485846385359764,146112.0,0.31712688505649567,18264.0,0.0,0.0,1.1328039225190878,91320.0,0.46738055534660816,91320.0,0.0,0.0,0.0,0.0,86.92977298051119,91320.0,3.45127759501338,91320.0,0.08320962078869343,0.0,1.0150764603167772,0.0,60.7552710454911,0.0,2.801075205206871,0.0,239.82702791690826,0.0,397.8195284027606,0.0,92.35234363004565,0.0,1.4142135623730951,0.0020869338143252422,0.0,0.002978394805912555,0.0,0.0069730343705533245,0.0,0.0005389467178292246,0.0,0.024034892077184032,0.0,0.0,0.0,0.0032398424352562015,0.0,0.002315721546470551,0.0,0.0,0.0,0.0,0.0,0.17674468732917026,0.0,0.004078720518485432,0.0,0.0006534732308031791,0.0,0.07233282244592794,0.0,0.110484563422377,0.0,0.023077048938909977,0.0,0.04081954387632687,0.0,0.3430425765606751,0.0,0.1765354458424789,0.0
oc22_s2ef_val_ood,is2re_val_ood_43,oc22,216,e3nn_pair_full,2.0,0.02213604748249054,9132.0,0.04520523361861706,9132.0,0.09230803698301315,9132.0,0.009818235412240028,73056.0,0.3153569996356964,9132.0,0.08646207861602306,648372.0,0.7775284815579653,45660.0,0.4388016648590565,91320.0,0.10048220865428448,91320.0,0.9169638622552156,228300.0,29.946965631097555,91320.0,3.922827308997512,91320.0,0.06579882465302944,0.0,1.0687094647437334,0.0,60.90417322702706,0.0,2.79995771124959,0.0,234.1698665637523,0.0,337.2689527925104,0.0,37.09455635398626,0.0,1.4142135623730951,0.000753089305660523,0.0,0.0016910912316028194,0.0,0.0030700388525071254,0.0,0.0002424100008135215,0.0,0.008564910551205939,0.0,0.002531432232986989,0.0,0.00744008162468011,0.0,0.0021262177567076095,0.0,0.005560744051050245,0.0,0.002367287931061352,0.0,0.02136445413892743,0.0,0.017510033358730113,0.0,0.00030339976692630646,0.0,0.05429790319770706,0.0,0.06190262991361322,0.0,0.024583106345510728,0.0,0.11963298786692814,0.0,0.11462770758607228,0.0,0.03123686887781466,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,2.0,0.02777096815407276,15224.0,0.04785694181919098,15224.0,0.09136125445365906,15224.0,0.010021217167377472,121792.0,0.31858617439866066,15224.0,0.0,0.0,1.0033912025392056,76120.0,0.40508206002414227,76120.0,0.0,0.0,0.0,0.0,81.76353061571717,76120.0,2.961665578186512,76120.0,0.07611173205077648,0.0,1.03510282933712,0.0,60.91304160654545,0.0,2.7928341645747423,0.0,199.31946150027215,0.0,351.65442978031933,0.0,86.50904982350767,0.0,1.4142135623730951,0.0014466951302020083,0.0,0.004244104343172279,0.0,0.002675096838552537,0.0,0.00028914781588182663,0.0,0.009364484307717904,0.0,0.0,0.0,0.05981315341519288,0.0,0.002871519561330729,0.0,0.0,0.0,0.0,0.0,0.41515382721320987,0.0,0.04923332327812698,0.0,0.0006073096524284469,0.0,0.03637986367021098,0.0,0.37835572032796616,0.0,0.013700713537297354,0.0,0.09760620076778594,0.0,0.8626756071450583,0.0,0.5294664955525487,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,2.0,0.02211076207458973,7612.0,0.046672672033309937,7612.0,0.09254417382180691,7612.0,0.009848317131400108,60896.0,0.31542633660137653,7612.0,0.08534742519259453,540452.0,0.7134366314858198,38060.0,0.37856195122003555,76120.0,0.09354529902338982,76120.0,0.7928192149847746,190300.0,25.007798336446285,76120.0,3.234948357567191,76120.0,0.06161578930914402,0.0,1.0463260114192963,0.0,60.98065534606576,0.0,2.7792525943368673,0.0,192.8085010498762,0.0,290.06111482158303,0.0,31.215441320091486,0.0,1.4142135623730951,0.0006771515885815853,0.0,0.0012190778121358781,0.0,0.0040954261395712305,0.0,0.00043568319706848606,0.0,0.006573979441012221,0.0,0.002733679936349593,0.0,0.010372561835264079,0.0,0.003264501752130636,0.0,0.0007828783509103435,0.0,0.0041006897666745114,0.0,0.0641839863188781,0.0,0.005337852637454524,0.0,0.0006765976524623482,0.0,0.03892289134763255,0.0,0.12545797503608772,0.0,0.004538228422936867,0.0,0.09404205688367281,0.0,0.11757137864984556,0.0,0.06784201526993154,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,2.0,0.02538822591304779,19152.0,0.04272325895726681,19152.0,0.09009996429085732,19152.0,0.009351782500743866,153216.0,0.30814833007752895,19152.0,0.0,0.0,1.1794184800237417,95760.0,0.4883040674030781,95760.0,0.0,0.0,0.0,0.0,88.1591153331101,95760.0,3.684540605172515,95760.0,0.10633207857608795,0.0,0.9951720479875803,0.0,61.01328358054161,0.0,2.7901571709662676,0.0,252.09154929034412,0.0,411.84659162536263,0.0,93.90592267736793,0.0,1.4142135623730951,0.0003141177434557422,0.0,0.000596838437074147,0.0,0.0014010060850884814,0.0,0.0002752639868565078,0.0,0.0025423003858764765,0.0,0.0,0.0,0.002681903970809168,0.0,0.0022127784626274835,0.0,0.0,0.0,0.0,0.0,0.025567582127179935,0.0,0.006712800423619868,0.0,0.0004707007714950416,0.0,0.010483939888231557,0.0,0.14170550561484577,0.0,0.012569028119369939,0.0,0.032287413781372565,0.0,0.11818104225701372,0.0,0.03218078073876866,0.0
