dataset,sample_id,natoms,modal,loader,category,source_kind,local_path,num_edges,num_pairs,avg_neighbors_directed,pair_reuse_factor,reverse_pair_fraction,baseline_edge_embedding_evals,pair_edge_embedding_evals,baseline_weight_nn_rows_total,pair_weight_nn_rows_total,baseline_tp_rows_total,pair_tp_rows_total,baseline_scatter_rows_total,pair_scatter_rows_total
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,42,spice,colabfit,molecular,hf,/home/wise/minchang/DenseMLIP/SevenNet/datasets/raw/hf/md22_ac_ala3_nhme,1142,571,27.19047619047619,2.0,1.0,1142,571,5710,2855,5710,5710,5710,5710
