dataset,sample_id,modal,natoms,case,repeat_idx,stage,time_ms,calls,load
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0_convolution.aggregation_ms,0.0499009620398283,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0_convolution.denominator_ms,0.010536983609199524,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0_convolution.edge_src_gather_ms,0.014154007658362389,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0_convolution.message_tp_ms,2.7146029751747847,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0_convolution.total_ms,2.9416270554065704,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,0_convolution.weight_nn_ms,0.09255902841687202,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,1_convolution.aggregation_ms,0.06931903772056103,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,1_convolution.denominator_ms,0.010865973308682442,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,1_convolution.edge_src_gather_ms,0.017756130546331406,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,1_convolution.message_tp_ms,11.98778417892754,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,1_convolution.total_ms,12.242931872606277,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,1_convolution.weight_nn_ms,0.09971298277378082,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,2_convolution.aggregation_ms,0.11104601435363293,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,2_convolution.denominator_ms,0.01185387372970581,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,2_convolution.edge_src_gather_ms,0.021761981770396233,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,2_convolution.message_tp_ms,21.42651006579399,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,2_convolution.total_ms,21.729806903749704,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,2_convolution.weight_nn_ms,0.10141986422240734,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,3_convolution.aggregation_ms,0.13341708108782768,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,3_convolution.denominator_ms,0.015500001609325409,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,3_convolution.edge_src_gather_ms,0.028406968340277672,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,3_convolution.message_tp_ms,22.76719594374299,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,3_convolution.total_ms,23.117766017094254,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,3_convolution.weight_nn_ms,0.11558295227587223,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,4_convolution.aggregation_ms,0.04621502012014389,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,4_convolution.denominator_ms,0.010801013559103012,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,4_convolution.edge_src_gather_ms,0.016862060874700546,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,4_convolution.message_tp_ms,3.04131000302732,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,4_convolution.total_ms,3.2630960922688246,1.0,0.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,4_convolution.weight_nn_ms,0.09071198292076588,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,edge_embedding.cutoff_ms,0.08371099829673767,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,edge_embedding.edge_length_norm_ms,0.02347189001739025,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,edge_embedding.radial_basis_ms,0.039323000237345695,1.0,1312.0
md22_at_at,md22_AT-AT_12521,spice,60,e3nn_baseline,0,edge_embedding.radial_combine_ms,0.008668983355164528,1.0,10496.0
