dataset,sample_id,modal,natoms,case,n_repeat,repeat_idx,resolved_policy,energy,num_edges_runtime,edge_embedding.edge_length_norm_ms,edge_embedding.radial_basis_ms,edge_embedding.cutoff_ms,edge_embedding.radial_combine_ms,edge_embedding.spherical_harmonics_ms,top_input_embedding_ms,top_interaction_other_ms,0_convolution.weight_nn_ms,0_convolution.edge_src_gather_ms,0_convolution.message_tp_ms,0_convolution.aggregation_ms,0_convolution.denominator_ms,0_convolution.total_ms,1_convolution.weight_nn_ms,1_convolution.edge_src_gather_ms,1_convolution.message_tp_ms,1_convolution.aggregation_ms,1_convolution.denominator_ms,1_convolution.total_ms,2_convolution.weight_nn_ms,2_convolution.edge_src_gather_ms,2_convolution.message_tp_ms,2_convolution.aggregation_ms,2_convolution.denominator_ms,2_convolution.total_ms,3_convolution.weight_nn_ms,3_convolution.edge_src_gather_ms,3_convolution.message_tp_ms,3_convolution.aggregation_ms,3_convolution.denominator_ms,3_convolution.total_ms,4_convolution.weight_nn_ms,4_convolution.edge_src_gather_ms,4_convolution.message_tp_ms,4_convolution.aggregation_ms,4_convolution.denominator_ms,4_convolution.total_ms,top_readout_ms,top_force_output_ms,model_total_ms,0_convolution.fused_convolution_ms,1_convolution.fused_convolution_ms,2_convolution.fused_convolution_ms,3_convolution.fused_convolution_ms,4_convolution.fused_convolution_ms,edge_embedding.pair_vec_select_ms,edge_embedding.edge_length_expand_ms,edge_embedding.edge_embedding_expand_ms,edge_embedding.edge_attr_expand_ms,edge_embedding.reverse_sign_ms,edge_embedding.edge_attr_sign_apply_ms,0_convolution.forward_src_index_ms,0_convolution.forward_dst_index_ms,0_convolution.forward_src_gather_ms,0_convolution.forward_filter_gather_ms,0_convolution.forward_message_tp_ms,0_convolution.forward_aggregation_ms,0_convolution.reverse_src_index_ms,0_convolution.reverse_dst_index_ms,0_convolution.reverse_src_gather_ms,0_convolution.reverse_filter_gather_ms,0_convolution.reverse_weight_select_ms,0_convolution.reverse_message_tp_ms,0_convolution.reverse_aggregation_ms,1_convolution.forward_src_index_ms,1_convolution.forward_dst_index_ms,1_convolution.forward_src_gather_ms,1_convolution.forward_filter_gather_ms,1_convolution.forward_message_tp_ms,1_convolution.forward_aggregation_ms,1_convolution.reverse_src_index_ms,1_convolution.reverse_dst_index_ms,1_convolution.reverse_src_gather_ms,1_convolution.reverse_filter_gather_ms,1_convolution.reverse_weight_select_ms,1_convolution.reverse_message_tp_ms,1_convolution.reverse_aggregation_ms,2_convolution.forward_src_index_ms,2_convolution.forward_dst_index_ms,2_convolution.forward_src_gather_ms,2_convolution.forward_filter_gather_ms,2_convolution.forward_message_tp_ms,2_convolution.forward_aggregation_ms,2_convolution.reverse_src_index_ms,2_convolution.reverse_dst_index_ms,2_convolution.reverse_src_gather_ms,2_convolution.reverse_filter_gather_ms,2_convolution.reverse_weight_select_ms,2_convolution.reverse_message_tp_ms,2_convolution.reverse_aggregation_ms,3_convolution.forward_src_index_ms,3_convolution.forward_dst_index_ms,3_convolution.forward_src_gather_ms,3_convolution.forward_filter_gather_ms,3_convolution.forward_message_tp_ms,3_convolution.forward_aggregation_ms,3_convolution.reverse_src_index_ms,3_convolution.reverse_dst_index_ms,3_convolution.reverse_src_gather_ms,3_convolution.reverse_filter_gather_ms,3_convolution.reverse_weight_select_ms,3_convolution.reverse_message_tp_ms,3_convolution.reverse_aggregation_ms,4_convolution.forward_src_index_ms,4_convolution.forward_dst_index_ms,4_convolution.forward_src_gather_ms,4_convolution.forward_filter_gather_ms,4_convolution.forward_message_tp_ms,4_convolution.forward_aggregation_ms,4_convolution.reverse_src_index_ms,4_convolution.reverse_dst_index_ms,4_convolution.reverse_src_gather_ms,4_convolution.reverse_filter_gather_ms,4_convolution.reverse_weight_select_ms,4_convolution.reverse_message_tp_ms,4_convolution.reverse_aggregation_ms,0_convolution.weight_expand_ms,1_convolution.weight_expand_ms,2_convolution.weight_expand_ms,3_convolution.weight_expand_ms,4_convolution.weight_expand_ms
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,5,0,baseline,-987.148193359375,8260,0.023869099095463753,0.04013488069176674,0.08252798579633236,0.008688075467944145,0.29452797025442123,0.9953109547495842,70.14739536680281,0.11303694918751717,0.021529151126742363,2.843499882146716,0.10435492731630802,0.011011958122253418,3.1512139830738306,0.1366250216960907,0.0473980326205492,13.778419001027942,0.36609615199267864,0.015516998246312141,14.402908040210605,0.19433791749179363,0.07085385732352734,24.9800190795213,0.5872070323675871,0.022175954654812813,25.91380407102406,0.20101992413401604,0.0774820800870657,26.24376700259745,0.6663259118795395,0.023644883185625076,27.272142935544252,0.09326892904937267,0.043658073991537094,3.089617006480694,0.05161412991583347,0.010313000530004501,3.3470841590315104,2.8395571280270815,107.73220891132951,256.8406870122999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,5,1,baseline,-987.1482543945312,8260,0.022810883820056915,0.03912416286766529,0.08536386303603649,0.009279930964112282,0.3128449898213148,0.9480388835072517,60.914520639926195,0.10845414362847805,0.019734958186745644,2.8311789501458406,0.10344712063670158,0.010715099051594734,3.1364441383630037,0.13234606012701988,0.04568020813167095,13.804461108520627,0.36749010905623436,0.015810132026672363,14.423794113099575,0.17840811051428318,0.07273000665009022,25.133078917860985,0.5872370675206184,0.022229040041565895,26.05267590843141,0.19886507652699947,0.07703783921897411,26.36833698488772,0.664982944726944,0.023449072614312172,27.389522874727845,0.09323889389634132,0.04473607987165451,3.0805999413132668,0.051473965868353844,0.010624062269926071,3.337640082463622,2.789858030155301,108.2919780164957,248.3339358586818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,5,2,baseline,-987.148193359375,8260,0.026914989575743675,0.048309797421097755,0.09133107960224152,0.0099970493465662,0.32141292467713356,1.1001469101756811,61.1580777913332,0.11151609942317009,0.019968952983617783,2.83330911770463,0.10474887676537037,0.010775169357657433,3.1414569821208715,0.13339286670088768,0.0463088508695364,13.814468868076801,0.36420905962586403,0.015994999557733536,14.430275885388255,0.17622602172195911,0.07403409108519554,24.929945124313235,0.586681067943573,0.022019026800990105,25.847387965768576,0.199079979211092,0.07646996527910233,26.115027954801917,0.6640530191361904,0.024216948077082634,27.13685599155724,0.0956919975578785,0.04697986878454685,3.044057870283723,0.05152984522283077,0.010596821084618568,3.3071248326450586,2.8035619761794806,107.80512285418808,247.81898083165288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,5,3,baseline,-987.148193359375,8260,0.023985980078577995,0.04488695412874222,0.08179782889783382,0.010084128007292747,0.29488210566341877,1.0023326613008976,60.87630824185908,0.12150313705205917,0.020314007997512817,2.9051860328763723,0.10498217307031155,0.011788913980126381,3.22365784086287,0.13231998309493065,0.04505389370024204,13.666848186403513,0.36458205431699753,0.01919385977089405,14.28485894575715,0.18373411148786545,0.071709044277668,24.93702992796898,0.5858049262315035,0.022298190742731094,25.85901296697557,0.19864714704453945,0.07656612433493137,26.44721418619156,0.6673040334135294,0.02480507828295231,27.472510002553463,0.09976117871701717,0.04373001866042614,3.0185161158442497,0.05460507236421108,0.011071795597672462,3.2844110392034054,2.889289753511548,107.80345392413437,247.74366710335016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,e3nn_baseline,5,4,baseline,-987.148193359375,8260,0.027700094506144524,0.04553794860839844,0.09194505400955677,0.010225921869277954,0.32093492336571217,1.105317147448659,61.01479264907539,0.10721595026552677,0.0195398461073637,2.8632390312850475,0.10383804328739643,0.010781921446323395,3.1614620238542557,0.13908208347856998,0.04522991366684437,13.920126017183065,0.3643650561571121,0.015700003132224083,14.541816897690296,0.173104926943779,0.0724459532648325,24.962677853181958,0.5868910811841488,0.021611107513308525,25.87388688698411,0.2022960688918829,0.07807696238160133,26.13404206931591,0.6658530328422785,0.024357810616493225,27.16177888214588,0.09821401908993721,0.04260893911123276,3.0508891213685274,0.05668913945555687,0.010211952030658722,3.3128440845757723,2.7876023668795824,107.82571998424828,247.90729791857302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_baseline,5,0,baseline,-987.148193359375,8260,0.026963185518980026,0.04500988870859146,0.08970801718533039,0.009724171832203865,0.3097779117524624,1.0840001050382853,60.36061607301235,0.10415399447083473,,,,0.01189718022942543,0.4070319700986147,0.1328370999544859,,,,0.014224089682102203,0.6150039844214916,0.18063606694340706,,,,0.018344027921557426,0.9195168968290091,0.19633001647889614,,,,0.020049046725034714,1.0029859840869904,0.09220908395946026,,,,0.01119798980653286,0.3786210436373949,2.782333642244339,15.21281199529767,83.81459303200245,0.23869588039815426,0.41775801219046116,0.6690050940960646,0.7355320267379284,0.22477610036730766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_baseline,5,1,baseline,-987.1482543945312,8260,0.023928936570882797,0.043133972212672234,0.0895550474524498,0.009871087968349457,0.30812202021479607,1.0586127173155546,60.33892254345119,0.10472512803971767,,,,0.012032920494675636,0.3884849138557911,0.13708299957215786,,,,0.014588003978133202,0.615864060819149,0.1760500017553568,,,,0.018262071534991264,0.9158519096672535,0.19740103743970394,,,,0.02051400952041149,1.0051210410892963,0.09154388681054115,,,,0.011478085070848465,0.3948730882257223,2.785739954560995,15.17823408357799,83.71693803928792,0.21891901269555092,0.41348603554069996,0.6689480505883694,0.7346281781792641,0.2221639733761549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_baseline,5,2,baseline,-987.1482543945312,8260,0.02585211768746376,0.04300801083445549,0.08852616883814335,0.009197043254971504,0.3135749138891697,1.0718449484556913,60.44197385199368,0.10869698598980904,,,,0.012204982340335846,0.3998300526291132,0.1306410413235426,,,,0.013970071449875832,0.609660055488348,0.17918809317052364,,,,0.01827208325266838,0.9193150326609612,0.19760709255933762,,,,0.020167091861367226,1.0078300256282091,0.09175902232527733,,,,0.011295080184936523,0.37863897159695625,2.852591685950756,15.241208951920271,83.96080695092678,0.22912095300853252,0.41585415601730347,0.6697841454297304,0.737752066925168,0.22467505186796188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_baseline,5,3,baseline,-987.148193359375,8260,0.027525005862116814,0.0495880376547575,0.08999090641736984,0.009486917406320572,0.3291121684014797,1.077695982530713,60.46539288945496,0.10375212877988815,,,,0.011986121535301208,0.4085621330887079,0.1321749296039343,,,,0.015048077329993248,0.614359974861145,0.1791499089449644,,,,0.01841410994529724,0.9215120226144791,0.1958280336111784,,,,0.02025393769145012,1.0026427917182446,0.09147915989160538,,,,0.011904165148735046,0.3778988029807806,2.79643596149981,15.280436957255006,84.00752302259207,0.2409250009804964,0.41597895324230194,0.6730181630700827,0.7346749771386385,0.22270693443715572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oc20_s2ef_train_20m,OC20_S2EF_train_20M__file_0444__config_1055,oc20,225,flash_baseline,5,4,baseline,-987.1482543945312,8260,0.027292175218462944,0.04450185224413872,0.08894689381122589,0.009807990863919258,0.3145691007375717,1.1362330988049507,60.460754204541445,0.10513304732739925,,,,0.0121239572763443,0.4239380359649658,0.1405330840498209,,,,0.014779157936573029,0.6199048366397619,0.17872103489935398,,,,0.018082093447446823,0.9165171068161726,0.19623897969722748,,,,0.020282110199332237,1.0056570172309875,0.09096716530621052,,,,0.011324882507324219,0.378127908334136,2.7969281654804945,15.41642495431006,84.20469518750906,0.2510689664632082,0.41431491263210773,0.6682190578430891,0.7381450850516558,0.2252447884529829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
