dataset,sample_id,natoms,modal,loader,category,source_kind,local_path,num_edges,num_pairs,avg_neighbors_directed,pair_reuse_factor,reverse_pair_fraction,baseline_edge_embedding_evals,pair_edge_embedding_evals,baseline_weight_nn_rows_total,pair_weight_nn_rows_total,baseline_tp_rows_total,pair_tp_rows_total,baseline_scatter_rows_total,pair_scatter_rows_total
mptrj,mp-1204603,444,mpa,nimashoghi,materials,hf,/home/wise/minchang/DenseMLIP/SevenNet/datasets/raw/hf/mptrj,27612,13806,62.189189189189186,2.0,1.0,27612,13806,138060,69030,138060,138060,138060,138060
