dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
md22_at_at,29.31396292988211,0.18888267681551948,48.27208698261529,0.3103374515286291,0.6072652906106843
