dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
qm9_hf,0_3057,qcml,29,sevennet_baseline,0,-9658.6982421875,0.0,7.897615432739258e-07,1.4631130795805802e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,1,-9658.6982421875,0.0,6.705522537231445e-07,1.3289009359596093e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,2,-9658.6982421875,0.0,6.705522537231445e-07,1.5002053999069176e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,3,-9658.6982421875,0.0,6.109476089477539e-07,1.1573823854860166e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,4,-9658.6982421875,0.0,1.087784767150879e-06,1.517761347713531e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,5,-9658.6982421875,0.0,1.0579824447631836e-06,1.3667425946550793e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,6,-9658.6982421875,0.0,1.043081283569336e-06,1.1503707497695359e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,7,-9658.6982421875,0.0,6.258487701416016e-07,1.2328783327575366e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,8,-9658.6982421875,0.0,1.0579824447631836e-06,1.2752161637763493e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,9,-9658.6982421875,0.0,7.748603820800781e-07,1.2514780678429815e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,10,-9658.6982421875,0.0,5.662441253662109e-07,1.231486805863824e-07,2,30,cuda,baseline
qm9_hf,0_3057,qcml,29,sevennet_baseline,11,-9658.6982421875,0.0,9.238719940185547e-07,1.2904169466310123e-07,2,30,cuda,baseline
