dataset,natoms,case,mode,op,cpu_time_total_us,device_time_total_us,self_cpu_time_total_us,count
mptrj,444,sevennet_geometry_only,forward_energy,forward,11366.541999999998,46335.35600000002,763.6969999999906,32
mptrj,444,sevennet_geometry_only,forward_energy,aten::mm,1880.5510000000095,22240.54499999998,1371.744000000006,214
mptrj,444,sevennet_geometry_only,forward_energy,aten::tensordot,3384.3510000000015,21997.918,406.66399999997066,199
mptrj,444,sevennet_geometry_only,forward_energy,ampere_sgemm_64x64_nn,0.0,20887.925999999996,0.0,165
mptrj,444,sevennet_geometry_only,forward_energy,aten::einsum,3532.066999999998,13650.164000000008,741.9949999999924,308
mptrj,444,sevennet_geometry_only,forward_energy,aten::mul,2651.899000000014,13250.448000000022,1832.3110000000274,511
mptrj,444,sevennet_geometry_only,forward_energy,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",0.0,12617.57900000001,0.0,282
mptrj,444,sevennet_geometry_only,forward_energy,aten::cat,605.7489999999964,10121.790000000003,353.9069999999938,42
mptrj,444,sevennet_geometry_only,forward_energy,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0.0,10036.190000000015,0.0,31
mptrj,444,sevennet_geometry_only,forward_energy,aten::scatter_reduce_,130.83200000000306,4929.103000000005,47.557000000004564,5
mptrj,444,sevennet_geometry_only,forward_energy,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",0.0,4848.462000000004,0.0,5
