dataset,sample_id,modal,natoms,case,stage,mean_ms,std_ms,share_mean
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,spherical_harmonics_ms,0.3109385725110769,0.008830300137150714,0.0006379112044161321
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,radial_basis_ms,0.04462427459657192,0.002069766308224275,9.154967337827255e-05
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,cutoff_ms,0.09410525672137737,0.0019997268722482657,0.00019306320593236983
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,conv_weight_nn_ms,1.3628413435071707,0.007529342818643003,0.00279595984455672
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,pair_expand_ms,0.0,0.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,pair_indexing_ms,0.0,0.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,conv_src_gather_ms,0.600513769313693,0.001686671317434699,0.001231994019776117
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,conv_filter_gather_ms,0.0,0.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,conv_message_tp_ms,96.50865606963634,0.1374892895661544,0.19799393987303013
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,flash_fused_conv_ms,0.0,0.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,conv_aggregation_ms,4.499804088845849,0.0053921465620894405,0.009231647983622339
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,top_force_output_ms,317.73576955311,0.047738648999087335,0.6518561071559896
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,other_ms,103.39577831327915,0.16992792861161898,0.2121233301571732
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_baseline,model_total_ms,487.4323735944927,0.29213251005870794,1.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,spice,370,e3nn_pair_full,spherical_harmonics_ms,0.31712139025330544,0.00828922013424326,0.0007431588363506796
