dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,0,-330.78778076171875,0.0,6.31077909929445e-08,2.6126897978429042e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,1,-330.78778076171875,0.0,8.367050696733713e-08,2.6882934989203022e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,2,-330.78778076171875,0.0,7.286971737130443e-08,3.243368240646305e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,3,-330.78778076171875,0.0,9.220093488693237e-08,4.0107682508505604e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,4,-330.78778076171875,0.0,1.1435705005169439e-07,3.8650785683103095e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,5,-330.78778076171875,0.0,1.0712673770285619e-07,3.7744996461697156e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,6,-330.78778076171875,0.0,6.300618338173081e-08,2.7329742025017367e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,7,-330.78778076171875,0.0,7.636845111846924e-08,2.5248686696954792e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,8,-330.78778076171875,0.0,8.336422041566038e-08,3.468250753257962e-08,2,30,cuda,baseline
phonondb_pbe,phonondb_pbe.extxyz:0,matpes_r2scan,8,sevennet_baseline,9,-330.78778076171875,0.0,9.779466836334905e-08,3.337477494369523e-08,2,30,cuda,baseline
