dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,0,-124958.640625,0.0,1.5497207641601562e-06,3.530635410697869e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,1,-124958.640625,0.0,2.384185791015625e-06,3.473078038496169e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,2,-124958.640625,0.0,1.7881393432617188e-06,3.6152516713627847e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,3,-124958.640625,0.0,1.7881393432617188e-06,3.1580646009388147e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,4,-124958.640625,0.0,1.9073486328125e-06,3.5696922395800357e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,5,-124958.640625,0.0,1.7285346984863281e-06,3.296756005966017e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,6,-124958.640625,0.0,1.8477439880371094e-06,3.5534151265892433e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,7,-124958.640625,0.0,1.5497207641601562e-06,3.3182772085638135e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,8,-124958.640625,0.0,1.3709068298339844e-06,3.186339938565652e-07,2,30,cuda,baseline
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,sevennet_baseline,9,-124958.640625,0.0,1.6689300537109375e-06,3.489145399271365e-07,2,30,cuda,baseline
