dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,0,-1076.18994140625,0.0,5.662441253662109e-07,1.2698410500888713e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,1,-1076.18994140625,0.0,5.960464477539062e-07,1.25174409504325e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,2,-1076.18994140625,0.0,7.674098014831543e-07,1.2451506847810379e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,3,-1076.18994140625,0.0,6.407499313354492e-07,1.269332301490067e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,4,-1076.18994140625,0.0,5.140900611877441e-07,1.249731411689936e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,5,-1076.18994140625,0.0,6.556510925292969e-07,1.275284091661888e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,6,-1076.18994140625,0.0,5.736947059631348e-07,1.253104926490778e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,7,-1076.18994140625,0.0,4.842877388000488e-07,1.1867291505041067e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,8,-1076.18994140625,0.0,5.364418029785156e-07,1.231099844289929e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,9,-1076.18994140625,0.0,6.780028343200684e-07,1.2483378952765634e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,10,-1076.18994140625,0.0,5.960464477539062e-07,1.2556091633086908e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,11,-1076.18994140625,0.0,5.513429641723633e-07,1.242425753389398e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,12,-1076.18994140625,0.0,5.364418029785156e-07,1.237162052802887e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,13,-1076.18994140625,0.0,8.344650268554688e-07,1.2045312303143874e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,14,-1076.18994140625,0.0,6.407499313354492e-07,1.1829590107481636e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,15,-1076.18994140625,0.0,5.289912223815918e-07,1.2324501597049675e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,16,-1076.18994140625,0.0,4.76837158203125e-07,1.2086773892860947e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,17,-1076.18994140625,0.0,5.513429641723633e-07,1.2535532789570425e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,18,-1076.18994140625,0.0,5.885958671569824e-07,1.2918876279854885e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,19,-1076.18994140625,0.0,4.470348358154297e-07,1.179516573301953e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,20,-1076.18994140625,0.0,7.227063179016113e-07,1.2656639114538848e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,21,-1076.18994140625,0.0,7.152557373046875e-07,1.2353407896625868e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,22,-1076.18994140625,0.0,6.258487701416016e-07,1.2342680122401362e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,23,-1076.18994140625,0.0,5.960464477539062e-07,1.3127646525390446e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,24,-1076.18994140625,0.0,5.960464477539062e-07,1.2484620981467742e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,25,-1076.18994140625,0.0,5.438923835754395e-07,1.1927483001272776e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,26,-1076.18994140625,0.0,7.003545761108398e-07,1.2317741493461654e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,27,-1076.18994140625,0.0,5.140900611877441e-07,1.1738183047782513e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,28,-1076.18994140625,0.0,6.780028343200684e-07,1.1961441259700223e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_baseline,29,-1076.18994140625,0.0,5.587935447692871e-07,1.2425498141510616e-07,2,30,cuda,baseline
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,0,-1076.18994140625,0.0,9.462237358093262e-07,2.1314386344783998e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,1,-1076.18994140625,0.0,8.940696716308594e-07,2.1989974641201115e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,2,-1076.18994140625,0.0,1.0579824447631836e-06,2.114393709007345e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,3,-1076.18994140625,0.0,9.238719940185547e-07,2.1385322668265871e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,4,-1076.18994140625,0.0,9.834766387939453e-07,2.099901337260235e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,5,-1076.18994140625,0.0,8.568167686462402e-07,2.0510016440766776e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,6,-1076.18994140625,0.0,1.043081283569336e-06,2.0544113965570432e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,7,-1076.18994140625,0.0,8.866190910339355e-07,2.1491165114184696e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,8,-1076.18994140625,0.0,8.493661880493164e-07,2.0556203139676654e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,9,-1076.18994140625,0.0,9.98377799987793e-07,2.099109650544051e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,10,-1076.18994140625,0.0,9.126961231231689e-07,2.0713925152904267e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,11,-1076.18994140625,0.0,8.419156074523926e-07,2.0776978715275618e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,12,-1076.18994140625,0.0,9.164214134216309e-07,2.186678074167503e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,13,-1076.18994140625,0.0,1.0356307029724121e-06,2.1247589643280662e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,14,-1076.18994140625,0.0,9.760260581970215e-07,2.1040456488208292e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,15,-1076.18994140625,0.0,9.909272193908691e-07,2.101401719301066e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,16,-1076.18994140625,0.0,8.717179298400879e-07,2.0756247920417081e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,17,-1076.18994140625,0.0,8.642673492431641e-07,2.0852174031915638e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,18,-1076.18994140625,0.0,9.760260581970215e-07,2.187155843103028e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,19,-1076.18994140625,0.0,9.5367431640625e-07,2.172960051893824e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,20,-1076.18994140625,0.0,1.0654330253601074e-06,2.1846999231911468e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,21,-1076.18994140625,0.0,9.5367431640625e-07,2.1540319039559108e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,22,-1076.18994140625,0.0,8.121132850646973e-07,2.101132707821307e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,23,-1076.18994140625,0.0,1.2516975402832031e-06,2.1431802110782883e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,24,-1076.18994140625,0.0,1.1920928955078125e-06,2.140358645874585e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,25,-1076.18994140625,0.0,1.0356307029724121e-06,2.2108874020432268e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,26,-1076.18994140625,0.0,9.238719940185547e-07,2.1120963822340855e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,27,-1076.18994140625,0.0,9.685754776000977e-07,2.0639781439513172e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,28,-1076.18994140625,0.0,9.201467037200928e-07,2.1114738046890125e-07,2,30,cuda,geometry_only
oc20_s2ef_train_2m,frame27,oc20,225,sevennet_geometry_only,29,-1076.18994140625,0.0,9.5367431640625e-07,2.1089695678710996e-07,2,30,cuda,geometry_only
