dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
mptrj,mp-1204603,mpa,444,sevennet_baseline,0,-2253.971435546875,0.0,1.1622905731201172e-06,1.561730726962196e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,1,-2253.971435546875,0.0,1.1175870895385742e-06,1.496020729518932e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,2,-2253.971435546875,0.0,1.043081283569336e-06,1.5971762934441358e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,3,-2253.971435546875,0.0,1.2479722499847412e-06,1.5373009887298394e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,4,-2253.971435546875,0.0,1.0915100574493408e-06,1.520447057146157e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,5,-2253.971435546875,0.0,1.0281801223754883e-06,1.485127398836994e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,6,-2253.971435546875,0.0,9.98377799987793e-07,1.4832885142368468e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,7,-2253.971435546875,0.0,1.1324882507324219e-06,1.5228452809878945e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,8,-2253.971435546875,0.0,1.1920928955078125e-06,1.5164931710387464e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,9,-2253.971435546875,0.0,1.0728836059570312e-06,1.5714076084805129e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,10,-2253.971435546875,0.0,1.087784767150879e-06,1.4756463428966526e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,11,-2253.971435546875,0.0,1.0728836059570312e-06,1.6497519084168744e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,12,-2253.971435546875,0.0,1.1324882507324219e-06,1.5323927016197558e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,13,-2253.971435546875,0.0,1.2218952178955078e-06,1.6117334666887473e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,14,-2253.971435546875,0.0,9.94652509689331e-07,1.4749507215583435e-07,2,30,cuda,baseline
mptrj,mp-1204603,mpa,444,sevennet_baseline,15,-2253.971435546875,0.0,1.0710209608078003e-06,1.497768806757449e-07,2,30,cuda,baseline
