dataset,sample_id,modal,natoms,case,repeat_idx,stage,time_ms,calls,load
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,0_convolution.aggregation_ms,0.08963793516159058,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,0_convolution.denominator_ms,0.01167994923889637,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,0_convolution.edge_src_gather_ms,0.019488856196403503,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,0_convolution.message_tp_ms,2.808135934174061,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,0_convolution.total_ms,3.100364003330469,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,0_convolution.weight_nn_ms,0.11335615999996662,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,1_convolution.aggregation_ms,0.310020986944437,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,1_convolution.denominator_ms,0.014004996046423912,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,1_convolution.edge_src_gather_ms,0.03918888978660107,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,1_convolution.message_tp_ms,13.465859927237034,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,1_convolution.total_ms,14.02292214334011,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,1_convolution.weight_nn_ms,0.13625714927911758,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,2_convolution.aggregation_ms,0.49322890117764473,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,2_convolution.denominator_ms,0.017393846064805984,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,2_convolution.edge_src_gather_ms,0.06049801595509052,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,2_convolution.message_tp_ms,24.196337908506393,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,2_convolution.total_ms,24.984035873785615,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,2_convolution.weight_nn_ms,0.16002915799617767,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,3_convolution.aggregation_ms,0.5589870270341635,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,3_convolution.denominator_ms,0.020286068320274353,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,3_convolution.edge_src_gather_ms,0.06516999565064907,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,3_convolution.message_tp_ms,25.458149844780564,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,3_convolution.total_ms,26.340380078181624,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,3_convolution.weight_nn_ms,0.17734896391630173,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,4_convolution.aggregation_ms,0.06004585884511471,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,4_convolution.denominator_ms,0.01131114549934864,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,4_convolution.edge_src_gather_ms,0.03784988075494766,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,4_convolution.message_tp_ms,3.038526978343725,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,4_convolution.total_ms,3.2959680538624525,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,4_convolution.weight_nn_ms,0.09203096851706505,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,edge_embedding.cutoff_ms,0.0944498460739851,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,edge_embedding.edge_length_norm_ms,0.026209978386759758,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,edge_embedding.radial_basis_ms,0.04417519085109234,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,edge_embedding.radial_combine_ms,0.010084128007292747,1.0,54976.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,edge_embedding.spherical_harmonics_ms,0.34864991903305054,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,model_total_ms,226.98233206756413,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,top_force_output_ms,89.26659892313182,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,top_input_embedding_ms,1.1612819507718086,3.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,top_interaction_other_ms,60.849821427837014,25.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,0,top_readout_ms,2.830951241776347,4.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,0_convolution.aggregation_ms,0.08856807835400105,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,0_convolution.denominator_ms,0.010262010619044304,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,0_convolution.edge_src_gather_ms,0.019039027392864227,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,0_convolution.message_tp_ms,2.784346928820014,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,0_convolution.total_ms,3.06721986271441,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,0_convolution.weight_nn_ms,0.10723108425736427,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,1_convolution.aggregation_ms,0.30977698042988777,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,1_convolution.denominator_ms,0.013904878869652748,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,1_convolution.edge_src_gather_ms,0.03998400643467903,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,1_convolution.message_tp_ms,13.35331704467535,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,1_convolution.total_ms,13.931073946878314,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,1_convolution.weight_nn_ms,0.14920509420335293,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,2_convolution.aggregation_ms,0.4928039852529764,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,2_convolution.denominator_ms,0.017654849216341972,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,2_convolution.edge_src_gather_ms,0.06010499782860279,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,2_convolution.message_tp_ms,24.016310926526785,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,2_convolution.total_ms,24.803871987387538,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,2_convolution.weight_nn_ms,0.15893392264842987,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,3_convolution.aggregation_ms,0.5559620913118124,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,3_convolution.denominator_ms,0.01906813122332096,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,3_convolution.edge_src_gather_ms,0.06441399455070496,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,3_convolution.message_tp_ms,25.328508112579584,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,3_convolution.total_ms,26.201069122180343,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,3_convolution.weight_nn_ms,0.1760651357471943,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,4_convolution.aggregation_ms,0.04894915036857128,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,4_convolution.denominator_ms,0.01081894151866436,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,4_convolution.edge_src_gather_ms,0.03768596798181534,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,4_convolution.message_tp_ms,3.061771858483553,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,4_convolution.total_ms,3.3126091584563255,1.0,0.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,4_convolution.weight_nn_ms,0.095695024356246,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,edge_embedding.cutoff_ms,0.08738413453102112,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,edge_embedding.edge_length_norm_ms,0.02602115273475647,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,edge_embedding.radial_basis_ms,0.04090392030775547,1.0,6872.0
md22_buckyball_catcher,md22_buckyball-catcher_1114,spice,148,e3nn_baseline,1,edge_embedding.radial_combine_ms,0.008726958185434341,1.0,54976.0
