dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,0,0.022356165573000908,1142.0,0.03887503407895565,1142.0,0.08087698370218277,1142.0,0.008604023605585098,9136.0,0.2879360690712929,1142.0,0.0,0.0,0.47047343105077744,5710.0,0.08711661212146282,5710.0,0.0,0.0,0.0,0.0,61.7117069195956,5710.0,0.35721599124372005,5710.0,0.057762255892157555,0.0,0.950610963627696,0.0,60.219913022592664,0.0,2.819027053192258,0.0,27.227409183979034,0.0,155.1453908905387,0.0,62.95960629358888,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,1,0.02217688597738743,1142.0,0.0392391812056303,1142.0,0.08295290172100067,1142.0,0.008978880941867828,9136.0,0.3126950468868017,1142.0,0.0,0.0,0.48426189459860325,5710.0,0.08860696107149124,5710.0,0.0,0.0,0.0,0.0,61.35698291473091,5710.0,0.3657727502286434,5710.0,0.05366397090256214,0.0,0.949453329667449,0.0,60.40694331750274,0.0,2.777708228677511,0.0,27.252627070993185,0.0,155.06479796022177,0.0,62.645545694977045,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,2,0.022002030164003372,1142.0,0.03894604742527008,1142.0,0.08361018262803555,1142.0,0.008760020136833191,9136.0,0.28550601564347744,1142.0,0.0,0.0,0.4675800446420908,5710.0,0.0869890209287405,5710.0,0.0,0.0,0.0,0.0,61.68485595844686,5710.0,0.3603557124733925,5710.0,0.053128693252801895,0.0,0.9331193286925554,0.0,60.395332518965006,0.0,2.7939758729189634,0.0,27.133865980431437,0.0,155.1910920534283,0.0,62.94309510849416,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,3,0.022744061425328255,1142.0,0.04023592919111252,1142.0,0.08228281512856483,1142.0,0.01347600482404232,9136.0,0.2986281178891659,1142.0,0.0,0.0,0.4756187554448843,5710.0,0.0871031079441309,5710.0,0.0,0.0,0.0,0.0,61.57794059254229,5710.0,0.3600458148866892,5710.0,0.05274033173918724,0.0,0.9292718023061752,0.0,60.355932684615254,0.0,2.796771237626672,0.0,27.244223980233073,0.0,155.2221029996872,0.0,62.8488278016448,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_baseline,4,0.022767111659049988,1142.0,0.04479498602449894,1142.0,0.10897102765738964,1142.0,0.008746050298213959,9136.0,0.29315310530364513,1142.0,0.0,0.0,0.46531460247933865,5710.0,0.08810311555862427,5710.0,0.0,0.0,0.0,0.0,61.414750292897224,5710.0,0.3660540096461773,5710.0,0.05419016815721989,0.0,0.9380169212818146,0.0,60.44884887523949,0.0,2.7805601712316275,0.0,27.15335600078106,0.0,155.03729810006917,0.0,62.68061441369355,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,0,0.018841121345758438,571.0,0.038942089304327965,571.0,0.0826988834887743,571.0,0.00882800668478012,4568.0,0.2940250560641289,571.0,0.07445132359862328,40541.0,0.45891106128692627,2855.0,0.1086012925952673,5710.0,0.07899757474660873,5710.0,0.2672146074473858,14275.0,9.52869188040495,5710.0,0.5194107070565224,5710.0,0.05034683272242546,0.0,0.9861961007118225,0.0,60.79699727706611,0.0,2.777407644316554,0.0,40.04866792820394,0.0,117.60066100396216,0.0,11.846260167658329,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,1,0.019600149244070053,571.0,0.039286911487579346,571.0,0.08354499004781246,571.0,0.009190989658236504,4568.0,0.29599503614008427,571.0,0.08180015720427036,40541.0,0.4620624240487814,2855.0,0.10891095735132694,5710.0,0.08331146091222763,5710.0,0.26091490872204304,14275.0,9.580979822203517,5710.0,0.5175301339477301,5710.0,0.050286296755075455,0.0,1.0019030887633562,0.0,60.87055034004152,0.0,2.7795799542218447,0.0,40.13648699037731,0.0,117.84684704616666,0.0,11.896106880158186,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,2,0.019837869331240654,571.0,0.03946409560739994,571.0,0.08372985757887363,571.0,0.00882800668478012,4568.0,0.295424135401845,571.0,0.07551908493041992,40541.0,0.4599043168127537,2855.0,0.10999827645719051,5710.0,0.07933215238153934,5710.0,0.26434333994984627,14275.0,9.587448555976152,5710.0,0.5201951134949923,5710.0,0.05040271207690239,0.0,0.9922592435032129,0.0,60.86204317398369,0.0,2.7892370708286762,0.0,39.97937892563641,0.0,117.67425807192922,0.0,11.910943780094385,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,3,0.01940806396305561,571.0,0.04015304148197174,571.0,0.08396385237574577,571.0,0.008906004950404167,4568.0,0.2969179768115282,571.0,0.07853121496737003,40541.0,0.4638112150132656,2855.0,0.10851910337805748,5710.0,0.07955613546073437,5710.0,0.26302458718419075,14275.0,9.580840356647968,5710.0,0.5303341895341873,5710.0,0.051466748118400574,0.0,0.9732001926749945,0.0,60.61817309819162,0.0,2.7825632132589817,0.0,40.10654194280505,0.0,117.5736770965159,0.0,11.927374172955751,0.0
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,e3nn_pair_full,4,0.019830884411931038,571.0,0.03977701999247074,571.0,0.08454686030745506,571.0,0.008750008419156075,4568.0,0.29388791881501675,571.0,0.07478496991097927,40541.0,0.46272133477032185,2855.0,0.10943622328341007,5710.0,0.07958873175084591,5710.0,0.263177789747715,14275.0,9.570264955982566,5710.0,0.5219136364758015,5710.0,0.05026394501328468,0.0,0.9676921181380749,0.0,60.77393121086061,0.0,2.7692834846675396,0.0,40.1671149302274,0.0,117.70906508900225,0.0,11.898386059328914,0.0
