dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,flash_fused_conv_ms,flash_fused_conv_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,0,0.02582208253443241,3740.0,0.043502077460289,3740.0,0.0955269206315279,3740.0,0.009905081242322922,29920.0,0.34717400558292866,3740.0,0.0,0.0,0.5814048927277327,18700.0,0.0,0.0,0.14861603267490864,18700.0,0.0,0.0,64.61456790566444,18700.0,0.0,0.0,0.9633228182792664,18700.0,0.06421096622943878,0.0,1.1073201894760132,0.0,60.968190198764205,0.0,2.796273212879896,0.0,45.970301842316985,0.0,178.61648695543408,0.0,66.66242913343012,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,1,0.023341970518231392,3740.0,0.04016701132059097,3740.0,0.08468190208077431,3740.0,0.00867387279868126,29920.0,0.30169193632900715,3740.0,0.0,0.0,0.5773813463747501,18700.0,0.0,0.0,0.1514265313744545,18700.0,0.0,0.0,64.77842899039388,18700.0,0.0,0.0,1.0067576076835394,18700.0,0.07183477282524109,0.0,0.9789799805730581,0.0,60.76047965325415,0.0,2.8098789043724537,0.0,46.17804219014943,0.0,178.64368297159672,0.0,66.87575322575867,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,2,0.023960135877132416,3740.0,0.04024012014269829,3740.0,0.08805491961538792,3740.0,0.008634058758616447,29920.0,0.2964769955724478,3740.0,0.0,0.0,0.5788023117929697,18700.0,0.0,0.0,0.1512730959802866,18700.0,0.0,0.0,65.18088118173182,18700.0,0.0,0.0,0.9552238043397665,18700.0,0.06644008681178093,0.0,0.9920287411659956,0.0,60.864451341331005,0.0,2.7860263362526894,0.0,45.7732230424881,0.0,178.68050909601152,0.0,67.22745532169938,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,3,0.024524051696062088,3740.0,0.038809143006801605,3740.0,0.08578598499298096,3740.0,0.008922070264816284,29920.0,0.3020379226654768,3740.0,0.0,0.0,0.581064261496067,18700.0,0.0,0.0,0.15130196698009968,18700.0,0.0,0.0,64.56974474713206,18700.0,0.0,0.0,0.959770055487752,18700.0,0.06545102223753929,0.0,1.0105359833687544,0.0,60.90705841779709,0.0,2.792955143377185,0.0,45.7500321790576,0.0,178.12328902073205,0.0,66.62355712614954,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,4,0.02628890797495842,3740.0,0.04443386569619179,3740.0,0.09297882206737995,3740.0,0.00967388041317463,29920.0,0.3407860640436411,3740.0,0.0,0.0,0.5804919637739658,18700.0,0.0,0.0,0.1478854101151228,18700.0,0.0,0.0,64.54111798666418,18700.0,0.0,0.0,0.9699799120426178,18700.0,0.06635300815105438,0.0,1.1196781415492296,0.0,60.66167517565191,0.0,2.7963370084762573,0.0,45.85444810800254,0.0,178.13799111172557,0.0,66.59538787789643,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,0,0.022012973204255104,1870.0,0.0435530673712492,1870.0,0.09391899220645428,1870.0,0.010143965482711792,14960.0,0.32151699997484684,1870.0,0.08712336421012878,132770.0,0.5188628565520048,9350.0,0.3365392331033945,46750.0,0.16223662532866,18700.0,0.08271518163383007,18700.0,9.375105146318674,18700.0,0.0,0.0,1.1243615299463272,18700.0,0.05854107439517975,0.0,1.5615669544786215,0.0,62.65604798682034,0.0,2.807231154292822,0.0,40.314056910574436,0.0,121.11798208206892,0.0,12.51126336865127,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,1,0.02112099900841713,1870.0,0.04169507883489132,1870.0,0.0909480731934309,1870.0,0.008784933015704155,14960.0,0.2979119308292866,1870.0,0.11927192099392414,132770.0,0.5191711243242025,9350.0,0.3327340818941593,46750.0,0.16101798973977566,18700.0,0.08252006955444813,18700.0,9.347015991806984,18700.0,0.0,0.0,1.117481617256999,18700.0,0.05806447006762028,0.0,1.6672860365360975,0.0,62.96739331446588,0.0,2.8278313111513853,0.0,40.48203583806753,0.0,121.69721513055265,0.0,12.469021137803793,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,2,0.02216384746134281,1870.0,0.043103937059640884,1870.0,0.09419303387403488,1870.0,0.009921845048666,14960.0,0.33339904621243477,1870.0,0.09939330630004406,132770.0,0.5137650296092033,9350.0,0.3384621813893318,46750.0,0.18030288629233837,18700.0,0.08309376426041126,18700.0,9.353580186143517,18700.0,0.0,0.0,1.1221966706216335,18700.0,0.06200093775987625,0.0,1.4785800594836473,0.0,62.894321978092194,0.0,2.8725217562168837,0.0,40.24957516230643,0.0,121.33599980734289,0.0,12.513862689957023,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,3,0.02047908492386341,1870.0,0.03950297832489014,1870.0,0.08460693061351776,1870.0,0.00913417898118496,14960.0,0.2995380200445652,1870.0,0.07845298387110233,132770.0,0.5079018883407116,9350.0,0.33447914756834507,46750.0,0.1604584977030754,18700.0,0.08194311521947384,18700.0,9.408936835825443,18700.0,0.0,0.0,1.1147302575409412,18700.0,0.057073310017585754,0.0,1.2108501978218555,0.0,62.769754556939006,0.0,2.7715852484107018,0.0,40.14660092070699,0.0,120.58768304996192,0.0,12.503918958827853,0.0
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,4,0.02054101787507534,1870.0,0.039109960198402405,1870.0,0.08600600995123386,1870.0,0.00900309532880783,14960.0,0.29918598011136055,1870.0,0.07601804099977016,132770.0,0.5439820233732462,9350.0,0.33188401721417904,46750.0,0.1612014602869749,18700.0,0.08180295117199421,18700.0,9.400149807333946,18700.0,0.0,0.0,1.121989917010069,18700.0,0.05859276279807091,0.0,1.3411010149866343,0.0,62.879182398319244,0.0,2.8308818582445383,0.0,40.3943860437721,0.0,121.17138900794089,0.0,12.538481270894408,0.0
