dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_baseline,29,-292497.6875,0.0,2.0265579223632812e-06,2.2848979597256402e-07,2,30,cuda,baseline
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,0,-292497.6875,0.0,2.8014183044433594e-06,4.5596223685606674e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,1,-292497.6875,0.0,3.516674041748047e-06,4.5890209321441944e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,2,-292497.6875,0.0,3.725290298461914e-06,4.4860033199256577e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,3,-292497.6875,0.0,3.159046173095703e-06,4.4912277985531546e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,4,-292497.6875,0.0,3.1888484954833984e-06,4.53990054438691e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,5,-292497.6875,0.0,3.516674041748047e-06,4.508395079483307e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,6,-292497.6875,0.0,3.516674041748047e-06,4.396906945203227e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,7,-292497.6875,0.0,3.516674041748047e-06,4.451970312402409e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,8,-292497.6875,0.0,2.86102294921875e-06,4.610197663623694e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,9,-292497.6875,0.0,3.337860107421875e-06,4.5708867446592194e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,10,-292497.6875,0.0,3.516674041748047e-06,4.3974259256174264e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,11,-292497.6875,0.0,2.9802322387695312e-06,4.330494789428485e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,12,-292497.6875,0.0,3.039836883544922e-06,4.408717018122843e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,13,-292497.6875,0.0,3.039836883544922e-06,4.5625137090610224e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,14,-292497.6875,0.0,2.86102294921875e-06,4.405807771945547e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,15,-292497.6875,0.0,3.039836883544922e-06,4.3917003722526715e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,16,-292497.6875,0.0,3.0994415283203125e-06,4.511903171078302e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,17,-292497.6875,0.0,3.2782554626464844e-06,4.541253133538703e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,18,-292497.6875,0.0,2.86102294921875e-06,4.428864599503868e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,19,-292497.6875,0.0,3.2782554626464844e-06,4.4381289399098023e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,20,-292497.6875,0.0,2.592802047729492e-06,4.3256474668851297e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,21,-292497.6875,0.0,3.516674041748047e-06,4.4763353912458115e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,22,-292497.6875,0.0,3.039836883544922e-06,4.7274110670514347e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,23,-292497.6875,0.0,3.039836883544922e-06,4.706509457719221e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,24,-292497.6875,0.0,2.6226043701171875e-06,4.369663599845808e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,25,-292497.6875,0.0,3.159046173095703e-06,4.4538683141581714e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,26,-292497.6875,0.0,2.86102294921875e-06,4.451690926998708e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,27,-292497.6875,0.0,3.0994415283203125e-06,4.4549594235832046e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,28,-292497.6875,0.0,3.7550926208496094e-06,4.469079897262418e-07,2,30,cuda,geometry_only
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,sevennet_geometry_only,29,-292497.6875,0.0,3.039836883544922e-06,4.5406676463244366e-07,2,30,cuda,geometry_only
