dataset,sample_id,modal,natoms,case,n_repeat,repeat_idx,resolved_policy,energy,num_edges_runtime,edge_embedding.edge_length_norm_ms,edge_embedding.radial_basis_ms,edge_embedding.cutoff_ms,edge_embedding.radial_combine_ms,edge_embedding.spherical_harmonics_ms,top_input_embedding_ms,top_interaction_other_ms,0_convolution.weight_nn_ms,0_convolution.edge_src_gather_ms,0_convolution.message_tp_ms,0_convolution.aggregation_ms,0_convolution.denominator_ms,0_convolution.total_ms,1_convolution.weight_nn_ms,1_convolution.edge_src_gather_ms,1_convolution.message_tp_ms,1_convolution.aggregation_ms,1_convolution.denominator_ms,1_convolution.total_ms,2_convolution.weight_nn_ms,2_convolution.edge_src_gather_ms,2_convolution.message_tp_ms,2_convolution.aggregation_ms,2_convolution.denominator_ms,2_convolution.total_ms,3_convolution.weight_nn_ms,3_convolution.edge_src_gather_ms,3_convolution.message_tp_ms,3_convolution.aggregation_ms,3_convolution.denominator_ms,3_convolution.total_ms,4_convolution.weight_nn_ms,4_convolution.edge_src_gather_ms,4_convolution.message_tp_ms,4_convolution.aggregation_ms,4_convolution.denominator_ms,4_convolution.total_ms,top_readout_ms,top_force_output_ms,model_total_ms,0_convolution.fused_convolution_ms,1_convolution.fused_convolution_ms,2_convolution.fused_convolution_ms,3_convolution.fused_convolution_ms,4_convolution.fused_convolution_ms,edge_embedding.pair_vec_select_ms,edge_embedding.edge_length_expand_ms,edge_embedding.edge_embedding_expand_ms,edge_embedding.edge_attr_expand_ms,edge_embedding.reverse_sign_ms,edge_embedding.edge_attr_sign_apply_ms,0_convolution.forward_src_index_ms,0_convolution.forward_dst_index_ms,0_convolution.forward_src_gather_ms,0_convolution.forward_filter_gather_ms,0_convolution.forward_message_tp_ms,0_convolution.forward_aggregation_ms,0_convolution.reverse_src_index_ms,0_convolution.reverse_dst_index_ms,0_convolution.reverse_src_gather_ms,0_convolution.reverse_filter_gather_ms,0_convolution.reverse_weight_select_ms,0_convolution.reverse_message_tp_ms,0_convolution.reverse_aggregation_ms,1_convolution.forward_src_index_ms,1_convolution.forward_dst_index_ms,1_convolution.forward_src_gather_ms,1_convolution.forward_filter_gather_ms,1_convolution.forward_message_tp_ms,1_convolution.forward_aggregation_ms,1_convolution.reverse_src_index_ms,1_convolution.reverse_dst_index_ms,1_convolution.reverse_src_gather_ms,1_convolution.reverse_filter_gather_ms,1_convolution.reverse_weight_select_ms,1_convolution.reverse_message_tp_ms,1_convolution.reverse_aggregation_ms,2_convolution.forward_src_index_ms,2_convolution.forward_dst_index_ms,2_convolution.forward_src_gather_ms,2_convolution.forward_filter_gather_ms,2_convolution.forward_message_tp_ms,2_convolution.forward_aggregation_ms,2_convolution.reverse_src_index_ms,2_convolution.reverse_dst_index_ms,2_convolution.reverse_src_gather_ms,2_convolution.reverse_filter_gather_ms,2_convolution.reverse_weight_select_ms,2_convolution.reverse_message_tp_ms,2_convolution.reverse_aggregation_ms,3_convolution.forward_src_index_ms,3_convolution.forward_dst_index_ms,3_convolution.forward_src_gather_ms,3_convolution.forward_filter_gather_ms,3_convolution.forward_message_tp_ms,3_convolution.forward_aggregation_ms,3_convolution.reverse_src_index_ms,3_convolution.reverse_dst_index_ms,3_convolution.reverse_src_gather_ms,3_convolution.reverse_filter_gather_ms,3_convolution.reverse_weight_select_ms,3_convolution.reverse_message_tp_ms,3_convolution.reverse_aggregation_ms,4_convolution.forward_src_index_ms,4_convolution.forward_dst_index_ms,4_convolution.forward_src_gather_ms,4_convolution.forward_filter_gather_ms,4_convolution.forward_message_tp_ms,4_convolution.forward_aggregation_ms,4_convolution.reverse_src_index_ms,4_convolution.reverse_dst_index_ms,4_convolution.reverse_src_gather_ms,4_convolution.reverse_filter_gather_ms,4_convolution.reverse_weight_select_ms,4_convolution.reverse_message_tp_ms,4_convolution.reverse_aggregation_ms,0_convolution.weight_expand_ms,1_convolution.weight_expand_ms,2_convolution.weight_expand_ms,3_convolution.weight_expand_ms,4_convolution.weight_expand_ms
qm9_hf,0_3057,qcml,29,e3nn_baseline,5,0,baseline,-9658.6982421875,570,0.022285152226686478,0.03758794628083706,0.08082808926701546,0.013246899470686913,0.2762041985988617,0.9368429891765118,60.79102191142738,0.09585008956491947,0.013587065041065216,2.7255858294665813,0.046833883970975876,0.010377960279583931,2.9486259445548058,0.08893501944839954,0.013677170500159264,12.074933853000402,0.052669085562229156,0.010462012141942978,12.299209833145142,0.09769108146429062,0.016671139746904373,21.710834000259638,0.06535602733492851,0.010849907994270325,21.958245895802975,0.09410199709236622,0.01646997407078743,23.098591016605496,0.06865686737000942,0.011157942935824394,23.345653899013996,0.09207590483129025,0.014272984117269516,3.0297120101749897,0.04720897413790226,0.010597985237836838,3.2520019449293613,2.8843593318015337,27.575683780014515,156.98101394809783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,e3nn_baseline,5,1,baseline,-9658.6982421875,570,0.022677937522530556,0.041893916204571724,0.08177198469638824,0.009191920980811119,0.28090295381844044,0.9600978810340166,60.756492195650935,0.09720097295939922,0.01370580866932869,2.6683129835873842,0.04633818753063679,0.010318122804164886,2.892386168241501,0.08898391388356686,0.013806158676743507,12.197697069495916,0.05154311656951904,0.010316027328372002,12.417980004101992,0.09115692228078842,0.01595611684024334,21.74409688450396,0.06432994268834591,0.01054396852850914,21.983213955536485,0.09187613613903522,0.017099082469940186,23.403569124639034,0.06700213998556137,0.011123018339276314,23.647282971069217,0.09119603782892227,0.01429789699614048,3.038437105715275,0.04543107934296131,0.010931864380836487,3.2556038349866867,2.792332088574767,27.445931918919086,157.13587193749845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,e3nn_baseline,5,2,baseline,-9658.6982421875,570,0.024636974558234215,0.03974582068622112,0.08232705295085907,0.008729053661227226,0.29495800845324993,0.9406921453773975,60.478182043880224,0.095695024356246,0.013747019693255424,2.6615899987518787,0.0488900113850832,0.01474795863032341,2.8925880324095488,0.08750194683670998,0.014031073078513145,12.267328100278974,0.05270191468298435,0.010563991963863373,12.489567045122385,0.09240396320819855,0.016110949218273163,21.706070052459836,0.06456184200942516,0.01050601713359356,21.946860011667013,0.09287893772125244,0.016455072909593582,22.76133792474866,0.06864801980555058,0.01095607876777649,23.0071940459311,0.09049102663993835,0.014154007658362389,3.0448748730123043,0.04618614912033081,0.010289018973708153,3.2624679151922464,2.788627054542303,27.444829931482673,156.27193683758378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,e3nn_baseline,5,3,baseline,-9658.6982421875,570,0.026060035452246666,0.04178192466497421,0.08788914419710636,0.008380971848964691,0.2988020423799753,0.9542028419673443,60.90624863281846,0.09246706031262875,0.013660872355103493,2.711009932681918,0.05188910290598869,0.010699965059757233,2.9428519774228334,0.08949311450123787,0.01334003172814846,12.393725104629993,0.05371007137000561,0.011026859283447266,12.623919872567058,0.09303283877670765,0.016147969290614128,21.729411790147424,0.06450200453400612,0.01078890636563301,21.97278314270079,0.09249593131244183,0.017103971913456917,22.853774949908257,0.06782589480280876,0.010713934898376465,23.09797191992402,0.08708401583135128,0.014340970665216446,3.0404881108552217,0.05119107663631439,0.010813120752573013,3.2649938948452473,2.790563041344285,27.17741089873016,156.80346498265862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,e3nn_baseline,5,4,baseline,-9658.6982421875,570,0.023322878405451775,0.04130695015192032,0.08791498839855194,0.008622882887721062,0.28570787981152534,0.9425869211554527,61.08517572283745,0.09249895811080933,0.013458076864480972,2.6640058495104313,0.04930002614855766,0.010553980246186256,2.888693008571863,0.09114015847444534,0.013801036402583122,12.32688594609499,0.05656899884343147,0.010579125955700874,12.55739713087678,0.09462609887123108,0.016483943909406662,21.532332058995962,0.06506917998194695,0.010865041986107826,21.776964887976646,0.1195038203150034,0.017446931451559067,22.732781944796443,0.0690859742462635,0.010928837582468987,23.007733980193734,0.14472892507910728,0.021150102838873863,3.06801893748343,0.046915141865611076,0.010447809472680092,3.364071948453784,2.8929102700203657,27.433146024122834,156.97042108513415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,flash_baseline,5,0,baseline,-9658.6982421875,570,0.022328924387693405,0.03789807669818401,0.07956894114613533,0.008457107469439507,0.27819396927952766,0.9476561099290848,60.07025274448097,0.08892221376299858,,,,0.012165168300271034,0.3904860932379961,0.08557294495403767,,,,0.01180986873805523,0.3828760236501694,0.08818181231617928,,,,0.011410098522901535,0.37727481685578823,0.09026005864143372,,,,0.012384029105305672,0.3899051807820797,0.08754106238484383,,,,0.011913012713193893,0.3780920524150133,2.7805210556834936,15.19309589639306,81.86716516502202,0.23674685508012772,0.23433403111994267,0.2265081275254488,0.23509003221988678,0.22694282233715057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,flash_baseline,5,1,baseline,-9658.6982421875,570,0.021999003365635872,0.037000980228185654,0.07933797314763069,0.008639879524707794,0.2765490207821131,0.941556179895997,59.98113611713052,0.08770893327891827,,,,0.011111842468380928,0.382519094273448,0.08502090349793434,,,,0.011211028322577477,0.37388899363577366,0.09148404933512211,,,,0.011421041563153267,0.3905829507857561,0.08993293158710003,,,,0.012624077498912811,0.3879221621900797,0.08472311310470104,,,,0.011327210813760757,0.37266802974045277,2.850653138011694,15.396946109831333,82.03287399373949,0.2316941972821951,0.2272268757224083,0.23717200383543968,0.23526395671069622,0.22745388559997082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,flash_baseline,5,2,baseline,-9658.6982421875,570,0.026328954845666885,0.03784196451306343,0.07921899668872356,0.008607981726527214,0.30260696075856686,0.9825192391872406,60.192216420546174,0.09413901716470718,,,,0.011637108400464058,0.3871570806950331,0.08573313243687153,,,,0.011492986232042313,0.38622599095106125,0.09134807623922825,,,,0.01178705133497715,0.3868269268423319,0.09014783427119255,,,,0.012590084224939346,0.386097002774477,0.08511985652148724,,,,0.011601950973272324,0.36683701910078526,2.783952048048377,15.2894570492208,82.15912990272045,0.23014284670352936,0.23887795396149158,0.23272493854165077,0.23164809681475163,0.219820998609066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,flash_baseline,5,3,baseline,-9658.6982421875,570,0.026895897462964058,0.040591927245259285,0.07963296957314014,0.009363982826471329,0.28949580155313015,0.937317032366991,60.1291183847934,0.09367614984512329,,,,0.01161801628768444,0.3931778483092785,0.0872721429914236,,,,0.011849915608763695,0.41035586036741734,0.09077112190425396,,,,0.01192605122923851,0.39600301533937454,0.09104888886213303,,,,0.012893928214907646,0.39856298826634884,0.08293497376143932,,,,0.011424068361520767,0.36187004297971725,2.798621077090502,15.222857939079404,82.05503807403147,0.23654592223465443,0.25809602811932564,0.24180300533771515,0.24251407012343407,0.21840212866663933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9_hf,0_3057,qcml,29,flash_baseline,5,4,baseline,-9658.6982421875,570,0.022218097001314163,0.03766198642551899,0.08009816519916058,0.008811941370368004,0.2820538356900215,0.9423578158020973,60.42586825788021,0.08879415690898895,,,,0.011363998055458069,0.38107181899249554,0.09170407429337502,,,,0.011751893907785416,0.396037008613348,0.09028497152030468,,,,0.011934200301766396,0.38068811409175396,0.08982396684587002,,,,0.012459000572562218,0.3811221104115248,0.08395500481128693,,,,0.01140683889389038,0.3733900375664234,2.788423327729106,15.320742037147284,82.37037598155439,0.22817100398242474,0.24029589258134365,0.22856402210891247,0.22811698727309704,0.22903503850102425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
