dataset,sample_id,modal,natoms,case,repeat_idx,edge_length_norm_ms,edge_length_norm_ms_load,radial_basis_ms,radial_basis_ms_load,cutoff_ms,cutoff_ms_load,radial_combine_ms,radial_combine_ms_load,spherical_harmonics_ms,spherical_harmonics_ms_load,pair_expand_ms,pair_expand_ms_load,conv_weight_nn_ms,conv_weight_nn_ms_load,pair_indexing_ms,pair_indexing_ms_load,conv_src_gather_ms,conv_src_gather_ms_load,conv_filter_gather_ms,conv_filter_gather_ms_load,conv_message_tp_ms,conv_message_tp_ms_load,flash_fused_conv_ms,flash_fused_conv_ms_load,conv_aggregation_ms,conv_aggregation_ms_load,conv_denominator_ms,conv_denominator_ms_load,top_input_embedding_ms,top_input_embedding_ms_load,top_interaction_other_ms,top_interaction_other_ms_load,top_readout_ms,top_readout_ms_load,top_force_output_ms,top_force_output_ms_load,model_total_ms,model_total_ms_load,other_ms,other_ms_load
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,0,0.03329990431666374,9932.0,0.05800486542284489,9932.0,0.09103701449930668,9932.0,0.009394949302077293,79456.0,0.32204599119722843,9932.0,0.0,0.0,0.8660680614411831,49660.0,0.0,0.0,0.32350397668778896,49660.0,0.0,0.0,84.35130235739052,49660.0,0.0,0.0,2.1660730708390474,49660.0,0.09035086259245872,0.0,1.0909661650657654,0.0,68.50867508910596,0.0,2.8166589327156544,0.0,129.92464983835816,0.0,291.69313493184745,0.0,88.18043489009142,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,1,0.030197901651263237,9932.0,0.04767905920743942,9932.0,0.10713399387896061,9932.0,0.009847106412053108,79456.0,0.3158699255436659,9932.0,0.0,0.0,0.7851521950215101,49660.0,0.0,0.0,0.29225810430943966,49660.0,0.0,0.0,73.65198573097587,49660.0,0.0,0.0,2.034321893006563,49660.0,0.06950017996132374,0.0,1.1002349201589823,0.0,60.89060567319393,0.0,2.8145199175924063,0.0,129.6527930535376,0.0,272.6874549407512,0.0,77.12231390178204,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,2,0.028982991352677345,9932.0,0.04554912447929382,9932.0,0.09162304922938347,9932.0,0.0099970493465662,79456.0,0.31857402063906193,9932.0,0.0,0.0,0.7890909910202026,49660.0,0.0,0.0,0.28591277077794075,49660.0,0.0,0.0,73.46402783878148,49660.0,0.0,0.0,2.007036004215479,49660.0,0.0695099588483572,0.0,1.0961510706692934,0.0,60.5725827626884,0.0,2.7864931616932154,0.0,129.58118692040443,0.0,272.0114889089018,0.0,76.89709891565144,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,3,0.028000911697745323,9932.0,0.04716403782367706,9932.0,0.09266706183552742,9932.0,0.009576091542840004,79456.0,0.32446999102830887,9932.0,0.0,0.0,0.804724870249629,49660.0,0.0,0.0,0.29075820930302143,49660.0,0.0,0.0,73.87496321462095,49660.0,0.0,0.0,2.024763962253928,49660.0,0.06946898065507412,0.0,1.1096401140093803,0.0,60.9347908757627,0.0,2.811912912875414,0.0,129.61866683326662,0.0,272.9457779787481,0.0,77.37930212169886,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_baseline,4,0.028570881113409996,9932.0,0.047135865315794945,9932.0,0.09382306598126888,9932.0,0.01034117303788662,79456.0,0.31927297823131084,9932.0,0.0,0.0,0.7968023419380188,49660.0,0.0,0.0,0.2884340938180685,49660.0,0.0,0.0,73.70376703329384,49660.0,0.0,0.0,2.0349882543087006,49660.0,0.07003801874816418,0.0,1.1235177516937256,0.0,61.1666536424309,0.0,2.79556424356997,0.0,129.62890090420842,0.0,272.99086190760136,0.0,77.18335906974971,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,0,0.022822991013526917,4966.0,0.04915404133498669,4966.0,0.09114295244216919,4966.0,0.01005595549941063,39728.0,0.32135099172592163,4966.0,0.09035901166498661,352586.0,0.6183360237628222,24830.0,0.5700390320271254,124150.0,0.27708709239959717,49660.0,0.08718296885490417,49660.0,17.395771108567715,49660.0,0.0,0.0,2.3050319869071245,49660.0,0.05741720087826252,0.0,1.0941638611257076,0.0,60.974693624302745,0.0,2.840920351445675,0.0,121.73858797177672,0.0,210.10766504332423,0.0,22.217256017029285,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,1,0.02625095658004284,4966.0,0.045375898480415344,4966.0,0.0936740543693304,4966.0,0.009865034371614456,39728.0,0.3167889080941677,4966.0,0.08700299076735973,352586.0,0.6205488462001085,24830.0,0.574265606701374,124150.0,0.2820882946252823,49660.0,0.08774874731898308,49660.0,17.5421719904989,49660.0,0.0,0.0,2.305333036929369,49660.0,0.05891406908631325,0.0,1.0995031334459782,0.0,61.1899031791836,0.0,2.7920373249799013,0.0,121.96571682579815,0.0,210.6580410618335,0.0,22.37329795025289,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,2,0.027679838240146637,4966.0,0.04486716352403164,4966.0,0.09429315105080605,4966.0,0.009882962331175804,39728.0,0.3190501593053341,4966.0,0.08644303306937218,352586.0,0.6391922943294048,24830.0,0.5746833048760891,124150.0,0.282954890280962,49660.0,0.08777505718171597,49660.0,17.674171132966876,49660.0,0.0,0.0,2.314375014975667,49660.0,0.059424201026558876,0.0,1.0756889823824167,0.0,61.07407063245773,0.0,2.8070476837456226,0.0,121.5483860578388,0.0,210.29613609425724,0.0,22.543485974892974,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,3,0.022348947823047638,4966.0,0.044554006308317184,4966.0,0.09411294013261795,4966.0,0.009621959179639816,39728.0,0.3219400532543659,4966.0,0.08698785677552223,352586.0,0.6251153536140919,24830.0,0.5680541507899761,124150.0,0.27417903766036034,49660.0,0.08677993901073933,49660.0,17.400725511834025,49660.0,0.0,0.0,2.3082217667251825,49660.0,0.058391131460666656,0.0,1.0803171899169683,0.0,61.34285754524171,0.0,2.773667685687542,0.0,121.95292697288096,0.0,210.6089279986918,0.0,22.220369894057512,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,e3nn_pair_full,4,0.022060004994273186,4966.0,0.045076943933963776,4966.0,0.0913029070943594,4966.0,0.009504146873950958,39728.0,0.31948299147188663,4966.0,0.0875669065862894,352586.0,0.6209486164152622,24830.0,0.5785850808024406,124150.0,0.2871390897780657,49660.0,0.08999300189316273,49660.0,17.68138585612178,49660.0,0.0,0.0,2.3169408086687326,49660.0,0.05960674025118351,0.0,1.0841400362551212,0.0,61.37617351487279,0.0,2.796910237520933,0.0,121.8786840327084,0.0,210.95460699871182,0.0,22.575095761567354,0.0
salex_train_official,alex_go_aao_005:4493,omat24,132,flash_baseline,0,0.026783207431435585,9932.0,0.043958891183137894,9932.0,0.08873804472386837,9932.0,0.009854091331362724,79456.0,0.30372291803359985,9932.0,0.0,0.0,0.7763227913528681,49660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5935128796845675,49660.0,0.0,0.0,0.0688240397721529,0.0,1.0755248367786407,0.0,60.3756585624069,0.0,2.8028099332004786,0.0,15.33744903281331,0.0,84.31984996423125,0.0,3.6930646747350693,0.0
