dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,0,-68594.703125,0.0,1.6689300537109375e-06,2.3781910840625642e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,1,-68594.703125,0.0,1.3113021850585938e-06,1.9552778951492655e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,2,-68594.703125,0.0,1.6689300537109375e-06,2.0707476267034508e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,3,-68594.703125,0.0,1.6093254089355469e-06,2.1690895835035917e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,4,-68594.703125,0.0,1.0132789611816406e-06,2.0203633255277964e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,5,-68594.703125,0.0,1.0728836059570312e-06,2.0176514681224944e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,6,-68594.703125,0.0,1.3113021850585938e-06,1.9731193390271073e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,7,-68594.703125,0.0,1.2069940567016602e-06,2.0990083271499316e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,8,-68594.703125,0.0,1.0728836059570312e-06,2.2046296521693876e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_baseline,9,-68594.703125,0.0,1.0132789611816406e-06,1.9388637895190186e-07,2,10,cuda,baseline
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,0,-68594.703125,0.0,1.4603137969970703e-06,2.7999624307994964e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,1,-68594.703125,0.0,1.430511474609375e-06,2.8754672598552133e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,2,-68594.703125,0.0,1.1920928955078125e-06,3.0835698794362543e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,3,-68594.703125,0.0,1.6987323760986328e-06,3.185265882166277e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,4,-68594.703125,0.0,1.430511474609375e-06,3.0124894578875683e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,5,-68594.703125,0.0,1.1324882507324219e-06,2.6993367896466225e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,6,-68594.703125,0.0,1.9073486328125e-06,2.7812646408165165e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,7,-68594.703125,0.0,1.430511474609375e-06,3.019483472144202e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,8,-68594.703125,0.0,1.1920928955078125e-06,2.867046191568079e-07,2,10,cuda,full
md22_stachyose,md22_stachyose_10546,spice,87,e3nn_pair_full,9,-68594.703125,0.0,1.430511474609375e-06,3.1453726023755735e-07,2,10,cuda,full
