dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,0,-26967.5703125,0.0,1.4901161193847656e-06,1.808539735748127e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,1,-26967.5703125,0.0,1.3113021850585938e-06,2.461500230310776e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,2,-26967.5703125,0.0,1.3113021850585938e-06,2.045066054279232e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,3,-26967.5703125,0.0,1.0728836059570312e-06,1.8304184834505577e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,4,-26967.5703125,0.0,8.046627044677734e-07,2.099910716424347e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,5,-26967.5703125,0.0,9.5367431640625e-07,2.3191410036815796e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,6,-26967.5703125,0.0,1.1920928955078125e-06,2.0917801180075912e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,7,-26967.5703125,0.0,9.5367431640625e-07,2.0245178689037857e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,8,-26967.5703125,0.0,1.430511474609375e-06,2.142337649502224e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,9,-26967.5703125,0.0,7.152557373046875e-07,1.993917351228447e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,10,-26967.5703125,0.0,1.1920928955078125e-06,2.2091562357218208e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,11,-26967.5703125,0.0,1.1920928955078125e-06,2.05970124511623e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,12,-26967.5703125,0.0,1.430511474609375e-06,2.284549083242382e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,13,-26967.5703125,0.0,1.7881393432617188e-06,2.3868466314524994e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,14,-26967.5703125,0.0,1.430511474609375e-06,1.9498642700455093e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,15,-26967.5703125,0.0,1.1920928955078125e-06,2.312193032594223e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,16,-26967.5703125,0.0,1.0728836059570312e-06,2.095919313660488e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,17,-26967.5703125,0.0,9.5367431640625e-07,2.1111456760536385e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,18,-26967.5703125,0.0,1.1920928955078125e-06,2.2254174325553322e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,19,-26967.5703125,0.0,9.5367431640625e-07,2.2075302297253074e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,20,-26967.5703125,0.0,1.0132789611816406e-06,2.1019802431965218e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,21,-26967.5703125,0.0,1.1920928955078125e-06,2.16569461031213e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,22,-26967.5703125,0.0,1.3709068298339844e-06,2.456030756547989e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,23,-26967.5703125,0.0,1.1920928955078125e-06,2.109519527948578e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,24,-26967.5703125,0.0,9.5367431640625e-07,2.2789315323734627e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,25,-26967.5703125,0.0,1.5497207641601562e-06,2.053492380582611e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,26,-26967.5703125,0.0,1.3113021850585938e-06,2.124302511674614e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,27,-26967.5703125,0.0,1.3113021850585938e-06,2.3229846135564003e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,28,-26967.5703125,0.0,9.5367431640625e-07,2.3399849169436493e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_baseline,29,-26967.5703125,0.0,1.1920928955078125e-06,2.2416786293888435e-07,2,30,cuda,baseline
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,0,-26967.5703125,0.0,1.3113021850585938e-06,3.1174175774140167e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,1,-26967.5703125,0.0,2.2649765014648438e-06,3.5422780797489395e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,2,-26967.5703125,0.0,2.0265579223632812e-06,3.7063682611915283e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,3,-26967.5703125,0.0,1.430511474609375e-06,2.8734996249113465e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,4,-26967.5703125,0.0,2.0265579223632812e-06,3.608505494412384e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,5,-26967.5703125,0.0,2.0265579223632812e-06,3.04912049386985e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,6,-26967.5703125,0.0,1.9073486328125e-06,3.540799866641464e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,7,-26967.5703125,0.0,1.430511474609375e-06,3.263768348915619e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,8,-26967.5703125,0.0,1.430511474609375e-06,3.011867590885231e-07,2,30,cuda,geometry_only
md22_ac_ala3_nhme,md22_Ac-Ala3-NHMe_4756,spice,42,sevennet_geometry_only,9,-26967.5703125,0.0,1.6689300537109375e-06,2.9252399258439254e-07,2,30,cuda,geometry_only
