dataset,sample_id,natoms,case,stage,time_ms,calls,load
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,3_convolution.reverse_src_gather_ms,0.0803989823907613,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,3_convolution.reverse_src_index_ms,0.0105819781310856,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,3_convolution.reverse_weight_select_ms,0.3723670379258692,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,3_convolution.weight_nn_ms,0.2562369918450713,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.denominator_ms,0.0563379726372659,1.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.forward_aggregation_ms,0.0497900182381272,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.forward_dst_index_ms,0.007512979209423,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.forward_filter_gather_ms,0.064304971601814,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.forward_message_tp_ms,0.1869190018624067,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.forward_src_gather_ms,0.0469679944217205,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.forward_src_index_ms,0.0150370178744196,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_aggregation_ms,0.0444960314780473,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_dst_index_ms,0.0091909896582365,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_filter_gather_ms,0.0567310489714145,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_message_tp_ms,0.1678210101090371,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_src_gather_ms,0.0453550019301474,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_src_index_ms,0.0097050215117633,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.reverse_weight_select_ms,0.0325629953294992,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,4_convolution.weight_nn_ms,0.0968119711615145,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.cutoff_ms,0.0926729990169406,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.edge_attr_expand_ms,0.0105639919638633,1.0,24024.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.edge_attr_sign_apply_ms,0.0083420309238135,1.0,384384.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.edge_embedding_expand_ms,0.0095450086519122,1.0,24024.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.edge_length_expand_ms,0.0133889843709766,1.0,24024.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.edge_length_norm_ms,0.0210250145755708,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.pair_vec_select_ms,0.017794023733586,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.radial_basis_ms,0.0484310439787805,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.radial_combine_ms,0.0089359818957746,1.0,96096.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.reverse_sign_ms,0.0232679885812103,1.0,384384.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,edge_embedding.spherical_harmonics_ms,0.2988179912790656,1.0,12012.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,top_force_output_ms,311.5959930000827,1.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,top_input_embedding_ms,1.0195589857175946,3.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,top_interaction_other_ms,61.77994702011347,25.0,0.0
md22_double_walled_nanotube,md22_double-walled_nanotube_1987,370,e3nn_pair_full,top_readout_ms,2.803953015245497,4.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,0_convolution.aggregation_ms,0.0504339695908129,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,0_convolution.denominator_ms,0.010533956810832,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,0_convolution.edge_src_gather_ms,0.0147420214489102,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,0_convolution.message_tp_ms,2.679207012988627,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,0_convolution.weight_nn_ms,0.0948890228755772,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,1_convolution.aggregation_ms,0.0578020117245614,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,1_convolution.denominator_ms,0.0114649883471429,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,1_convolution.edge_src_gather_ms,0.02758001210168,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,1_convolution.message_tp_ms,12.252923974301666,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,1_convolution.weight_nn_ms,0.0917089637368917,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,2_convolution.aggregation_ms,0.0731479958631098,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,2_convolution.denominator_ms,0.0127460225485265,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,2_convolution.edge_src_gather_ms,0.0175890163518488,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,2_convolution.message_tp_ms,21.517432993277907,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,2_convolution.weight_nn_ms,0.0943339546211063,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,3_convolution.aggregation_ms,0.0780990230850875,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,3_convolution.denominator_ms,0.0129649997688829,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,3_convolution.edge_src_gather_ms,0.0184359960258007,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,3_convolution.message_tp_ms,22.671385027933862,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,3_convolution.weight_nn_ms,0.0961439800448715,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,4_convolution.aggregation_ms,0.0439780415035784,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,4_convolution.denominator_ms,0.0100120087154209,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,4_convolution.edge_src_gather_ms,0.0153639703057706,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,4_convolution.message_tp_ms,3.045424004085362,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,4_convolution.weight_nn_ms,0.0849170028232038,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,edge_embedding.cutoff_ms,0.087098975200206,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,edge_embedding.edge_length_norm_ms,0.024809967726469,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,edge_embedding.radial_basis_ms,0.0401799916289746,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,edge_embedding.radial_combine_ms,0.0091000110842287,1.0,5824.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,edge_embedding.spherical_harmonics_ms,0.2948560286313295,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,top_force_output_ms,27.090843999758363,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,top_input_embedding_ms,0.9930360247381032,3.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,top_interaction_other_ms,60.73186482535675,25.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_baseline,top_readout_ms,2.8072940185666084,4.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.denominator_ms,0.0096540316008031,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.forward_aggregation_ms,0.0445429468527436,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.forward_dst_index_ms,0.0079940073192119,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.forward_filter_gather_ms,0.0080229947343468,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.forward_message_tp_ms,0.1424269867129624,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.forward_src_gather_ms,0.0092440168373286,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.forward_src_index_ms,0.0135989976115524,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_aggregation_ms,0.0412209774367511,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_dst_index_ms,0.0076349824666976,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_filter_gather_ms,0.0080019817687571,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_message_tp_ms,0.1319729490205645,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_src_gather_ms,0.0087029766291379,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_src_index_ms,0.0093490234576165,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.reverse_weight_select_ms,0.008780974894762,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,0_convolution.weight_nn_ms,0.0999860349111259,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.denominator_ms,0.0109910033643245,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.forward_aggregation_ms,0.0479859882034361,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.forward_dst_index_ms,0.0076769501902163,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.forward_filter_gather_ms,0.0080399913713335,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.forward_message_tp_ms,0.8278210298158228,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.forward_src_gather_ms,0.0102139892987906,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.forward_src_index_ms,0.011998985428363,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_aggregation_ms,0.0487050274387002,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_dst_index_ms,0.0073180417530238,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_filter_gather_ms,0.0081559992395341,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_message_tp_ms,0.8010570309124887,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_src_gather_ms,0.0096680014394223,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_src_index_ms,0.0099109602160751,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.reverse_weight_select_ms,0.0104870414361357,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,1_convolution.weight_nn_ms,0.094831979367882,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.denominator_ms,0.0118779717013239,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.forward_aggregation_ms,0.0530899851582944,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.forward_dst_index_ms,0.0074700219556689,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.forward_filter_gather_ms,0.0080280005931854,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.forward_message_tp_ms,1.431281038094312,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.forward_src_gather_ms,0.0108119565993547,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.forward_src_index_ms,0.0125920050777494,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_aggregation_ms,0.0623950036242604,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_dst_index_ms,0.0074899871833622,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_filter_gather_ms,0.0079189776442945,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_message_tp_ms,1.3945409446023405,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_src_gather_ms,0.0106609659269452,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_src_index_ms,0.0142350327223539,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.reverse_weight_select_ms,0.0149580300785601,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,2_convolution.weight_nn_ms,0.0961719779297709,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.denominator_ms,0.0126070226542651,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.forward_aggregation_ms,0.056167016737163,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.forward_dst_index_ms,0.0079680467024445,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.forward_filter_gather_ms,0.0081749749369919,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.forward_message_tp_ms,1.4931450132280588,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.forward_src_gather_ms,0.0113550340756773,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.forward_src_index_ms,0.0125539954751729,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_aggregation_ms,0.0645359978079795,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_dst_index_ms,0.0073930132202804,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_filter_gather_ms,0.0082990154623985,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_message_tp_ms,1.4475919888354838,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_src_gather_ms,0.0113509595394134,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_src_index_ms,0.0099940225481987,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.reverse_weight_select_ms,0.0163950026035308,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,3_convolution.weight_nn_ms,0.0935010029934346,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.denominator_ms,0.0094000133685767,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.forward_aggregation_ms,0.0408780178986489,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.forward_dst_index_ms,0.0081469770520925,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.forward_filter_gather_ms,0.0079359742812812,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.forward_message_tp_ms,0.1702780136838555,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.forward_src_gather_ms,0.0103610218502581,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.forward_src_index_ms,0.0117199961096048,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_aggregation_ms,0.0406570034101605,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_dst_index_ms,0.0081549515016376,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_filter_gather_ms,0.0079989549703896,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_message_tp_ms,0.155252986587584,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_src_gather_ms,0.0098109594546258,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_src_index_ms,0.0129750114865601,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.reverse_weight_select_ms,0.0083679915405809,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,4_convolution.weight_nn_ms,0.0873060198500752,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.cutoff_ms,0.0880389707162976,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.edge_attr_expand_ms,0.0078929588198661,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.edge_attr_sign_apply_ms,0.0081710168160498,1.0,11648.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.edge_embedding_expand_ms,0.0084660132415592,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.edge_length_expand_ms,0.017005018889904,1.0,728.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.edge_length_norm_ms,0.0204379903152585,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.pair_vec_select_ms,0.0174189917743206,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.radial_basis_ms,0.0408930354751646,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.radial_combine_ms,0.0085149658843874,1.0,2912.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.reverse_sign_ms,0.0226969714276492,1.0,11648.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,edge_embedding.spherical_harmonics_ms,0.2934069489128887,1.0,364.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,top_force_output_ms,39.93675200035796,1.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,top_input_embedding_ms,1.1187390191480515,3.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,top_interaction_other_ms,61.579156084917486,25.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,89,e3nn_pair_full,top_readout_ms,2.997509902343154,4.0,0.0
