dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
salex_train_official,151.936005637981,0.20427501805371764,147.88064831712595,0.27528684838507655,1.0274231778600162
