dataset,sample_id,modal,natoms,case,resolved_policy,n_warmup,n_repeat,device,mean_ms,std_ms,median_ms,p95_ms,warmup_mean_ms,warmup_std_ms,abs_energy_diff_vs_e3nn,max_abs_force_diff_vs_e3nn
rmd17,rmd17_azobenzene,spice,24,e3nn_baseline,baseline,3,30,cuda,29.547738175218303,0.12254627710932114,29.56334443297237,29.774671408813447,113.20538601527612,40.470397141064765,0.0,7.152557373046875e-07
rmd17,rmd17_azobenzene,spice,24,e3nn_pair_full,full,3,30,cuda,48.16700757946819,0.2162758159134427,48.13954886049032,48.62821797141805,132.17651098966599,50.45719815083117,0.0,1.1920928955078125e-06
