dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
md22_stachyose,51.85402810263137,0.23673473591797914,52.52201345283538,0.3477152109702559,0.9872818023093524
