dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,0,-33906.80859375,0.0,9.5367431640625e-07,2.2693718904065463e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,1,-33906.80859375,0.0,1.0132789611816406e-06,2.013627806718432e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,2,-33906.80859375,0.0,1.1920928955078125e-06,1.8854107963761635e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,3,-33906.80859375,0.0,1.9073486328125e-06,2.199695217086628e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,4,-33906.80859375,0.0,1.2516975402832031e-06,2.1731845833983243e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,5,-33906.80859375,0.0,1.1920928955078125e-06,2.2574471358893788e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,6,-33906.80859375,0.0,1.6689300537109375e-06,2.0766029251717555e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,7,-33906.80859375,0.0,1.1622905731201172e-06,1.992143268125801e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,8,-33906.80859375,0.0,9.5367431640625e-07,2.0118538657243334e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,9,-33906.80859375,0.0,9.5367431640625e-07,2.0556112190206477e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,10,-33906.80859375,0.0,1.3113021850585938e-06,1.9515395877078845e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,11,-33906.80859375,0.0,1.1920928955078125e-06,2.131496756874185e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,12,-33906.80859375,0.0,1.0728836059570312e-06,1.9343914914315974e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,13,-33906.80859375,0.0,1.0132789611816406e-06,1.9767691128436127e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,14,-33906.80859375,0.0,1.1920928955078125e-06,1.9506526882651087e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,15,-33906.80859375,0.0,1.430511474609375e-06,2.1472652633747202e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,16,-33906.80859375,0.0,1.430511474609375e-06,2.1879674250158132e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,17,-33906.80859375,0.0,9.5367431640625e-07,1.8503260434954427e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,18,-33906.80859375,0.0,2.1457672119140625e-06,1.968293616982919e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,19,-33906.80859375,0.0,9.5367431640625e-07,1.8607725849051349e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,20,-33906.80859375,0.0,9.834766387939453e-07,2.0216106122461497e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,21,-33906.80859375,0.0,1.6689300537109375e-06,2.2837606650227826e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,22,-33906.80859375,0.0,7.748603820800781e-07,1.9252260585744807e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,23,-33906.80859375,0.0,9.5367431640625e-07,1.936658122758672e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,24,-33906.80859375,0.0,1.6689300537109375e-06,2.1640191505412076e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,25,-33906.80859375,0.0,1.1324882507324219e-06,2.1666801330866292e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,26,-33906.80859375,0.0,1.9073486328125e-06,1.963168898555523e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,27,-33906.80859375,0.0,1.0728836059570312e-06,1.8666858636606776e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,28,-33906.80859375,0.0,1.3113021850585938e-06,1.9886940094693273e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_baseline,29,-33906.80859375,0.0,1.1920928955078125e-06,1.9974652332166443e-07,2,30,cuda,baseline
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,0,-33906.80859375,0.0,1.3709068298339844e-06,2.514373704798345e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,1,-33906.80859375,0.0,1.1920928955078125e-06,2.8667980700447515e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,2,-33906.80859375,0.0,1.1920928955078125e-06,2.469236619617732e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,3,-33906.80859375,0.0,1.0728836059570312e-06,2.2321189874219272e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,4,-33906.80859375,0.0,1.430511474609375e-06,2.863447434720001e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,5,-33906.80859375,0.0,1.6689300537109375e-06,2.6044509127132187e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,6,-33906.80859375,0.0,1.4901161193847656e-06,3.1382120369016775e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,7,-33906.80859375,0.0,1.3113021850585938e-06,2.597552395400271e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,8,-33906.80859375,0.0,1.6689300537109375e-06,2.443810274144198e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,9,-33906.80859375,0.0,1.5497207641601562e-06,2.8577312605193583e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,10,-33906.80859375,0.0,1.5497207641601562e-06,2.7802690283351694e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,11,-33906.80859375,0.0,1.8477439880371094e-06,2.662991107627022e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,12,-33906.80859375,0.0,1.3113021850585938e-06,2.7824370363305206e-07,2,30,cuda,geometry_only
ani1x,ani1x-release_416625,spice,63,sevennet_geometry_only,13,-33906.80859375,0.0,1.3113021850585938e-06,2.6716639922597096e-07,2,30,cuda,geometry_only
