dataset,sample_id,modal,natoms,num_edges,avg_neighbors_directed,density_bucket,case,label_ko,enable_flash,enable_pair_execution,requested_pair_policy,n_warmup,n_repeat,status,device,resolved_policy,timing_ms,mean_ms,std_ms,median_ms,p95_ms,warmup_mean_ms,warmup_std_ms,speedup_vs_baseline,energy,abs_energy_diff_vs_baseline,max_abs_force_diff_vs_baseline,error_type,error_message
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,6686,29.715555555555557,large_sparse,sevennet_baseline,기본 SevenNet,False,False,none,3,1,ok,cuda,baseline,102.74081188254058,102.74081188254058,0.0,102.74081188254058,102.74081188254058,272.1542423435797,159.5815043251901,1.0,-852.8583984375,0.0,7.152557373046875e-07,,
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,6686,29.715555555555557,large_sparse,sevennet_pair_full,제안기법,False,True,full,3,1,ok,cuda,full,97.01891918666661,97.01891918666661,0.0,97.01891918666661,97.01891918666661,273.17705176149803,140.0150507615785,1.0589770814171298,-852.8583984375,0.0,1.3113021850585938e-06,,
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,6686,29.715555555555557,large_sparse,flashtp_baseline,FlashTP,True,False,none,3,1,ok,cuda,baseline,16.019318951293826,16.019318951293826,0.0,16.019318951293826,16.019318951293826,62.444545018176235,15.373393518761945,6.413556793202033,-852.8583984375,0.0,6.854534149169922e-07,,
oc20_s2ef_val_ood_ads,OC20_S2EF_val_ood_ads__file_0071__config_1575,oc20,225,6686,29.715555555555557,large_sparse,flashtp_pair_full,FlashTP + 제안기법,True,True,full,3,1,ok,cuda,full,16.879865201190114,16.879865201190114,0.0,16.879865201190114,16.879865201190114,63.90847102738917,15.331281393581342,6.0865895940506,-852.8583984375,0.0,1.1427327990531921e-06,,
