dataset,sample_id,modal,natoms,case,n_repeat,repeat_idx,stage,time_ms,calls,load
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,0_convolution.aggregation_ms,0.24471106007695198,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,0_convolution.denominator_ms,0.011677155271172523,1.0,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,0_convolution.edge_src_gather_ms,0.028165988624095917,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,0_convolution.message_tp_ms,3.23497480712831,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,0_convolution.total_ms,3.7055439315736294,1.0,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,0_convolution.weight_nn_ms,0.12661307118833065,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,1_convolution.aggregation_ms,0.7389490492641926,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,1_convolution.denominator_ms,0.020798994228243828,1.0,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,1_convolution.edge_src_gather_ms,0.08667493239045143,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,1_convolution.message_tp_ms,17.2620490193367,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,1_convolution.total_ms,18.383734859526157,1.0,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,1_convolution.weight_nn_ms,0.21760002709925175,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,2_convolution.aggregation_ms,1.233662012964487,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,2_convolution.denominator_ms,0.030094990506768227,1.0,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,2_convolution.edge_src_gather_ms,0.1399798784404993,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,2_convolution.message_tp_ms,31.293187988922,1.0,19152.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,2_convolution.total_ms,33.06953888386488,1.0,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,5,0,2_convolution.weight_nn_ms,0.31490903347730637,1.0,19152.0
