dataset,sample_id,modal,natoms,case,repeat_idx,stage,time_ms,calls,load
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,0_convolution.aggregation_ms,0.09893090464174747,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,0_convolution.denominator_ms,0.01199706457555294,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,0_convolution.edge_src_gather_ms,0.02070702612400055,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,0_convolution.message_tp_ms,2.659289864823222,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,0_convolution.total_ms,2.968196989968419,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,0_convolution.weight_nn_ms,0.11065113358199596,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,1_convolution.aggregation_ms,0.09146402589976788,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,1_convolution.denominator_ms,0.01075700856745243,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,1_convolution.edge_src_gather_ms,0.02012099139392376,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,1_convolution.message_tp_ms,12.261753901839256,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,1_convolution.total_ms,12.539145071059465,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,1_convolution.weight_nn_ms,0.09901612065732479,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,2_convolution.aggregation_ms,0.18090917728841305,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,2_convolution.denominator_ms,0.01210113987326622,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,2_convolution.edge_src_gather_ms,0.026895897462964058,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,2_convolution.message_tp_ms,21.845069946721196,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,2_convolution.total_ms,22.232017014175653,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,2_convolution.weight_nn_ms,0.10947906412184238,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,3_convolution.aggregation_ms,0.2055359072983265,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,3_convolution.denominator_ms,0.012808945029973984,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,3_convolution.edge_src_gather_ms,0.028727110475301743,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,3_convolution.message_tp_ms,22.951491875573993,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,3_convolution.total_ms,23.400149075314403,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,3_convolution.weight_nn_ms,0.1320668961852789,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,4_convolution.aggregation_ms,0.04589301533997059,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,4_convolution.denominator_ms,0.01047598198056221,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,4_convolution.edge_src_gather_ms,0.019513070583343506,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,4_convolution.message_tp_ms,3.0356100760400295,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,4_convolution.total_ms,3.2545439898967743,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,4_convolution.weight_nn_ms,0.08692988194525242,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,edge_embedding.cutoff_ms,0.08354499004781246,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,edge_embedding.edge_length_norm_ms,0.02228887751698494,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,edge_embedding.radial_basis_ms,0.039631035178899765,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,edge_embedding.radial_combine_ms,0.008767936378717422,1.0,16064.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,edge_embedding.spherical_harmonics_ms,229.5792270451784,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,model_total_ms,553.096478106454,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,top_force_output_ms,193.5813818126917,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,top_input_embedding_ms,1.1276258155703545,3.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,top_interaction_other_ms,60.83217402920127,25.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,0,top_readout_ms,2.80689331702888,4.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,0_convolution.aggregation_ms,0.08430704474449158,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,0_convolution.denominator_ms,0.013923970982432365,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,0_convolution.edge_src_gather_ms,0.01443084329366684,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,0_convolution.message_tp_ms,2.6969730388373137,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,0_convolution.total_ms,2.9673748649656773,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,0_convolution.weight_nn_ms,0.09349710308015347,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,1_convolution.aggregation_ms,0.0951059628278017,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,1_convolution.denominator_ms,0.011193100363016129,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,1_convolution.edge_src_gather_ms,0.020513776689767838,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,1_convolution.message_tp_ms,12.265038909390569,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,1_convolution.total_ms,12.547203106805682,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,1_convolution.weight_nn_ms,0.09817210957407951,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,2_convolution.aggregation_ms,0.17888587899506092,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,2_convolution.denominator_ms,0.012001022696495056,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,2_convolution.edge_src_gather_ms,0.026178080588579178,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,2_convolution.message_tp_ms,21.75496588461101,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,2_convolution.total_ms,22.164328955113888,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,2_convolution.weight_nn_ms,0.1349549274891615,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,3_convolution.aggregation_ms,0.22676214575767517,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,3_convolution.denominator_ms,0.016103964298963547,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,3_convolution.edge_src_gather_ms,0.027918023988604546,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,3_convolution.message_tp_ms,22.90237508714199,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,3_convolution.total_ms,23.34383293054998,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,3_convolution.weight_nn_ms,0.11252891272306442,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,4_convolution.aggregation_ms,0.046239932999014854,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,4_convolution.denominator_ms,0.010431976988911629,1.0,0.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,4_convolution.edge_src_gather_ms,0.018426915630698204,1.0,2008.0
ani1x,ani1x-release_416625,spice,63,e3nn_baseline,1,4_convolution.message_tp_ms,3.054669126868248,1.0,2008.0
