dataset,sample_id,modal,natoms,case,resolved_policy,n_warmup,n_repeat,device,mean_ms,std_ms,median_ms,p95_ms,warmup_mean_ms,warmup_std_ms,abs_energy_diff_vs_e3nn,max_abs_force_diff_vs_e3nn
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_baseline,baseline,3,30,cuda,54.894260906924806,0.21505507837780302,54.84111909754574,55.102502182126045,128.60807093481222,46.27337722091069,0.0,1.9073486328125e-06
md22_at_at_cg_cg,md22_AT-AT-CG-CG_3798,spice,118,e3nn_pair_full,full,3,30,cuda,54.90232432105889,0.29964906102802485,54.89042855333537,55.327393393963575,137.46413472108543,51.7833426605485,0.0,2.6226043701171875e-06
