dataset,sample_id,modal,natoms,case,stage,mean_ms,std_ms,share_mean
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,spherical_harmonics_ms,0.29003219678997993,0.0030341278973310946,0.003520891039770256
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,radial_basis_ms,0.0395734328776598,0.0007357174920472841,0.000480407853934911
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,cutoff_ms,0.08420119993388653,0.0008303703699023564,0.001022173585092699
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,conv_weight_nn_ms,0.4755364265292883,0.014956828796778674,0.005772848538135757
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,pair_expand_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,pair_indexing_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,conv_src_gather_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,conv_filter_gather_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,conv_message_tp_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,flash_fused_conv_ms,1.130748400464654,0.027086967552209098,0.013726896377347626
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,conv_aggregation_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,top_force_output_ms,15.503425989300013,0.05684318249750133,0.18820625522136367
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,other_ms,1.9298156723380089,0.04628830029552511,0.023427298018444866
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_baseline,model_total_ms,82.37465843558311,0.11761816949206082,1.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,spherical_harmonics_ms,0.29688840731978416,0.003555236412470815,0.003544654433078557
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,radial_basis_ms,0.03974130377173424,0.0004670117862960096,0.00047448531204880105
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,cutoff_ms,0.0855885911732912,0.0006695592945754901,0.0010218720961932893
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,conv_weight_nn_ms,0.4588265437632799,0.004894614115582415,0.005478090428141292
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,pair_expand_ms,0.07641790434718132,0.0016694207423188269,0.0009123800617753481
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,pair_indexing_ms,0.09782733395695686,0.0009865902010895804,0.0011679947227217847
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,conv_src_gather_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,conv_filter_gather_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,conv_message_tp_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,flash_fused_conv_ms,1.1090505868196487,0.02768585451111435,0.013241342478031725
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,conv_aggregation_ms,0.0,0.0,0.0
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,top_force_output_ms,15.562517428770661,0.17202120814982097,0.1858063334023558
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,other_ms,2.125219162553549,0.04886527456772534,0.02537373417108475
spice_2023,hie__SPICE_Solvated_Amino_Acids_Single_Points_Dataset_v1.1__index_49,spice,89,flash_pair_auto,model_total_ms,83.75665750354528,1.2567972439921067,1.0
