dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
omol25_train_neutral,150.3228490551313,0.2627154630985818,146.38800490647554,0.45084938125552027,1.0268795530833938
