dataset,baseline_mean_ms,baseline_std_ms,proposal_mean_ms,proposal_std_ms,speedup_baseline_over_proposal
omol25_train_neutral,150.31542009674013,0.1372316907172892,146.151217748411,0.23036736567394828,1.0284924232071573
