dataset,sample_id,modal,natoms,case,n_repeat,repeat_idx,resolved_policy,energy,num_edges_runtime,edge_embedding.edge_length_norm_ms,edge_embedding.radial_basis_ms,edge_embedding.cutoff_ms,edge_embedding.radial_combine_ms,edge_embedding.spherical_harmonics_ms,top_input_embedding_ms,top_interaction_other_ms,0_convolution.weight_nn_ms,0_convolution.edge_src_gather_ms,0_convolution.message_tp_ms,0_convolution.aggregation_ms,0_convolution.denominator_ms,0_convolution.total_ms,1_convolution.weight_nn_ms,1_convolution.edge_src_gather_ms,1_convolution.message_tp_ms,1_convolution.aggregation_ms,1_convolution.denominator_ms,1_convolution.total_ms,2_convolution.weight_nn_ms,2_convolution.edge_src_gather_ms,2_convolution.message_tp_ms,2_convolution.aggregation_ms,2_convolution.denominator_ms,2_convolution.total_ms,3_convolution.weight_nn_ms,3_convolution.edge_src_gather_ms,3_convolution.message_tp_ms,3_convolution.aggregation_ms,3_convolution.denominator_ms,3_convolution.total_ms,4_convolution.weight_nn_ms,4_convolution.edge_src_gather_ms,4_convolution.message_tp_ms,4_convolution.aggregation_ms,4_convolution.denominator_ms,4_convolution.total_ms,top_readout_ms,top_force_output_ms,model_total_ms,0_convolution.fused_convolution_ms,1_convolution.fused_convolution_ms,2_convolution.fused_convolution_ms,3_convolution.fused_convolution_ms,4_convolution.fused_convolution_ms,edge_embedding.pair_vec_select_ms,edge_embedding.edge_length_expand_ms,edge_embedding.edge_embedding_expand_ms,edge_embedding.edge_attr_expand_ms,edge_embedding.reverse_sign_ms,edge_embedding.edge_attr_sign_apply_ms,0_convolution.forward_src_index_ms,0_convolution.forward_dst_index_ms,0_convolution.forward_src_gather_ms,0_convolution.forward_filter_gather_ms,0_convolution.forward_message_tp_ms,0_convolution.forward_aggregation_ms,0_convolution.reverse_src_index_ms,0_convolution.reverse_dst_index_ms,0_convolution.reverse_src_gather_ms,0_convolution.reverse_filter_gather_ms,0_convolution.reverse_weight_select_ms,0_convolution.reverse_message_tp_ms,0_convolution.reverse_aggregation_ms,1_convolution.forward_src_index_ms,1_convolution.forward_dst_index_ms,1_convolution.forward_src_gather_ms,1_convolution.forward_filter_gather_ms,1_convolution.forward_message_tp_ms,1_convolution.forward_aggregation_ms,1_convolution.reverse_src_index_ms,1_convolution.reverse_dst_index_ms,1_convolution.reverse_src_gather_ms,1_convolution.reverse_filter_gather_ms,1_convolution.reverse_weight_select_ms,1_convolution.reverse_message_tp_ms,1_convolution.reverse_aggregation_ms,2_convolution.forward_src_index_ms,2_convolution.forward_dst_index_ms,2_convolution.forward_src_gather_ms,2_convolution.forward_filter_gather_ms,2_convolution.forward_message_tp_ms,2_convolution.forward_aggregation_ms,2_convolution.reverse_src_index_ms,2_convolution.reverse_dst_index_ms,2_convolution.reverse_src_gather_ms,2_convolution.reverse_filter_gather_ms,2_convolution.reverse_weight_select_ms,2_convolution.reverse_message_tp_ms,2_convolution.reverse_aggregation_ms,3_convolution.forward_src_index_ms,3_convolution.forward_dst_index_ms,3_convolution.forward_src_gather_ms,3_convolution.forward_filter_gather_ms,3_convolution.forward_message_tp_ms,3_convolution.forward_aggregation_ms,3_convolution.reverse_src_index_ms,3_convolution.reverse_dst_index_ms,3_convolution.reverse_src_gather_ms,3_convolution.reverse_filter_gather_ms,3_convolution.reverse_weight_select_ms,3_convolution.reverse_message_tp_ms,3_convolution.reverse_aggregation_ms,4_convolution.forward_src_index_ms,4_convolution.forward_dst_index_ms,4_convolution.forward_src_gather_ms,4_convolution.forward_filter_gather_ms,4_convolution.forward_message_tp_ms,4_convolution.forward_aggregation_ms,4_convolution.reverse_src_index_ms,4_convolution.reverse_dst_index_ms,4_convolution.reverse_src_gather_ms,4_convolution.reverse_filter_gather_ms,4_convolution.reverse_weight_select_ms,4_convolution.reverse_message_tp_ms,4_convolution.reverse_aggregation_ms,0_convolution.weight_expand_ms,1_convolution.weight_expand_ms,2_convolution.weight_expand_ms,3_convolution.weight_expand_ms,4_convolution.weight_expand_ms
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,5,0,baseline,-27440.89453125,1406,0.022182008251547813,0.03876187838613987,0.08057290688157082,0.008498085662722588,0.2865549176931381,0.9611633140593767,60.80102524720132,0.0951751135289669,0.014896970242261887,2.692574169486761,0.05577900446951389,0.010132091119885445,2.927338005974889,0.09461003355681896,0.017954036593437195,12.130799936130643,0.07186783477663994,0.010516960173845291,12.3829310759902,0.10194187052547932,0.021761050447821617,21.517992950975895,0.1245460007339716,0.011858996003866196,21.8355730175972,0.10454189032316208,0.023706117644906044,22.60883920826018,0.1472660806030035,0.012179138138890266,22.954869084060192,0.08636200800538063,0.016795936971902847,3.0156169086694717,0.04618801176548004,0.010256888344883919,3.230984089896083,2.7967060450464487,27.59351395070553,156.4816681202501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,5,1,baseline,-27440.89453125,1406,0.02271495759487152,0.039553968235850334,0.0880660954862833,0.008597970008850098,0.28102099895477295,0.9470235090702772,60.58417516760528,0.09157601743936539,0.013947952538728714,2.677544020116329,0.05380995571613312,0.010092975571751595,2.9033871833235025,0.09747594594955444,0.01830211840569973,12.015885906293988,0.07048109546303749,0.010580988600850105,12.269543949514627,0.10137492790818214,0.022232066839933395,21.24724886380136,0.12196600437164307,0.011606141924858093,21.56090992502868,0.10428205132484436,0.02292497083544731,22.589446045458317,0.1477471087127924,0.012560049071907997,22.93348708190024,0.08586002513766289,0.016638077795505524,3.0095200054347515,0.05074008367955685,0.010295072570443153,3.2283959444612265,2.815376967191696,27.796186972409487,156.04224521666765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,5,2,baseline,-27440.89453125,1406,0.027123838663101196,0.038082944229245186,0.0814320519566536,0.008664792403578758,0.2961729187518358,0.9676190093159676,60.830868780612946,0.0918898731470108,0.019093044102191925,2.6899820659309626,0.052266987040638924,0.010187970474362373,2.9202818404883146,0.09563099592924118,0.017819926142692566,12.245886959135532,0.07145898416638374,0.010909978300333023,12.498846044763923,0.10302918963134289,0.022068852558732033,21.41852187924087,0.12460886500775814,0.024104956537485123,21.74985990859568,0.10573398321866989,0.023202970623970032,22.70635310560465,0.14784792438149452,0.012343982234597206,23.053700104355812,0.08831499144434929,0.01734308898448944,3.0278831254690886,0.050619011744856834,0.010550953447818756,3.2513830810785294,2.7759280055761337,27.725182939320803,156.78926301188767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,5,3,baseline,-27440.89453125,1406,0.027458183467388153,0.03908015787601471,0.08046487346291542,0.00889413058757782,0.2823381219059229,0.9473878890275955,60.623666970059276,0.0923981424421072,0.018172897398471832,2.7158071752637625,0.048944028094410896,0.010679941624403,2.9474678449332714,0.09303190745413303,0.01692795194685459,12.131181778386235,0.0711709726601839,0.0107490923255682,12.384789995849133,0.10206201113760471,0.022006919607520103,21.524898940697312,0.11891103349626064,0.011666910722851753,21.83783589862287,0.11598202399909496,0.0228008721023798,22.890985012054443,0.1452658325433731,0.01215888187289238,23.244179086759686,0.09126588702201843,0.016342848539352417,3.0643679201602936,0.045282067731022835,0.010632909834384918,3.284987062215805,2.870395081117749,27.584260096773505,156.71850694343448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,e3nn_baseline,5,4,baseline,-27440.89453125,1406,0.02333102747797966,0.03968598321080208,0.08763512596487999,0.008130911737680435,0.2794191241264343,0.9483904577791691,60.816425597295165,0.0927979126572609,0.013922108337283134,2.70301615819335,0.04933099262416363,0.010635936632752419,2.9269049409776926,0.09366008453071117,0.017869984731078148,12.046823976561427,0.07092091254889965,0.010596122592687607,12.29546102695167,0.10103895328938961,0.022265827283263206,21.490647923201323,0.12164493091404438,0.01167389564216137,21.807420998811722,0.10425387881696224,0.02239109016954899,22.853544913232327,0.14579202979803085,0.012462958693504333,23.192801047116518,0.08757109753787518,0.016344944015145302,3.0645800288766623,0.048452988266944885,0.010740011930465698,3.282628022134304,2.809874014928937,27.6214350014925,156.71539516188204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,flash_baseline,5,0,baseline,-27440.89453125,1406,0.02255011349916458,0.038049882277846336,0.08060596883296967,0.008645933121442795,0.27686101384460926,0.9582671336829662,60.26907614432275,0.0955481082201004,,,,0.011757947504520416,0.3788950853049755,0.09380001574754715,,,,0.011767027899622917,0.3874648828059435,0.09873299859464169,,,,0.011736061424016953,0.3780708648264408,0.10192696936428547,,,,0.013089971616864204,0.3831558860838413,0.08858507499098778,,,,0.010906020179390907,0.3738449886441231,2.7989482041448355,15.459802001714706,82.36745186150074,0.21733995527029037,0.231156125664711,0.21654600277543068,0.21681701764464378,0.2243060152977705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,flash_baseline,5,1,baseline,-27440.89453125,1406,0.022107968106865883,0.03836187534034252,0.0801868736743927,0.008596805855631828,0.30336412601172924,0.9854000527411699,60.21591043099761,0.09530503302812576,,,,0.011485069990158081,0.3830671776086092,0.09466288611292839,,,,0.012082047760486603,0.38537592627108097,0.10104686953127384,,,,0.012042000889778137,0.386090949177742,0.10273000225424767,,,,0.012726057320833206,0.40972791612148285,0.08542300201952457,,,,0.01158006489276886,0.370583962649107,2.7867513708770275,15.263972105458379,82.17454794794321,0.22552721202373505,0.22631301544606686,0.22052880376577377,0.24337414652109146,0.2229609526693821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,flash_baseline,5,2,baseline,-27440.89453125,1406,0.02291891723871231,0.04012300632894039,0.0820579007267952,0.008564908057451248,0.28376304544508457,0.9502407629042864,60.37465180270374,0.09386404417455196,,,,0.011487863957881927,0.37373299710452557,0.09389291517436504,,,,0.011869007721543312,0.3718750085681677,0.10110391303896904,,,,0.012475065886974335,0.38213981315493584,0.10280194692313671,,,,0.013438984751701355,0.4121731035411358,0.0872171949595213,,,,0.011244090273976326,0.3709159791469574,2.7767519932240248,15.284728957340121,82.27169490419328,0.21684006787836552,0.21607102826237679,0.21859887056052685,0.2446311991661787,0.22116303443908691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,flash_baseline,5,3,baseline,-27440.89453125,1406,0.022722873836755753,0.039522070437669754,0.07876800373196602,0.008729984983801842,0.2998302225023508,0.9729031007736921,60.116598615422845,0.09416788816452026,,,,0.011452939361333847,0.37702498957514763,0.09341095574200153,,,,0.01203012652695179,0.3810259513556957,0.10109296999871731,,,,0.012004049494862556,0.3818690311163664,0.10297982953488827,,,,0.012765871360898018,0.3853370435535908,0.08414103649556637,,,,0.011664116755127907,0.3617769107222557,2.8007710352540016,15.229139011353254,81.99152909219265,0.21998584270477295,0.2236231230199337,0.21844590082764626,0.21934718824923038,0.21626590751111507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md22_dha,md22_DHA_45597,spice,56,flash_baseline,5,4,baseline,-27440.89453125,1406,0.022795051336288452,0.03804522566497326,0.07778499275445938,0.008616829290986061,0.27984101325273514,0.944680767133832,60.41211844421923,0.09485194459557533,,,,0.011538853868842125,0.37974095903337,0.09310990571975708,,,,0.012065982446074486,0.38291001692414284,0.1023800577968359,,,,0.012484844774007797,0.38561015389859676,0.1022210344672203,,,,0.013614073395729065,0.3896851558238268,0.08421298116445541,,,,0.012012897059321404,0.3702880349010229,2.8114328160881996,15.382432844489813,82.44253788143396,0.21997583098709583,0.22686808370053768,0.21873204968869686,0.22268295288085938,0.22166105918586254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
